epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.84406,1.13765,2.80396,1.39431,0.00355,1,0.69831,0.45174,0.94737,2.68176,1.44501,0.000542744,0.000542744,0.000542744
2,12.2094,1.36729,2.19144,1.56046,0.72213,0.42961,0.60298,0.31342,1.58474,2.21354,2.13648,0.00108754,0.00108754,0.00108754
3,17.8697,1.38298,2.16578,1.60264,0.48404,0.59375,0.53029,0.25512,1.85118,2.48377,2.89918,0.00162133,0.00162133,0.00162133
4,24.0642,1.49539,2.11778,1.68366,0.19837,0.40625,0.28041,0.13474,2.14816,3.13186,2.64176,0.00161749,0.00161749,0.00161749
5,30.3841,1.46821,2.05573,1.62681,0.64443,0.7592,0.64906,0.31615,1.68274,3.10628,2.29322,0.00160099,0.00160099,0.00160099
6,36.3692,1.39102,1.7641,1.5528,0.38564,0.75,0.60086,0.361,1.35482,4.71992,1.84884,0.00158448,0.00158448,0.00158448
7,41.8693,1.38214,1.81866,1.53693,0.59051,0.59375,0.56688,0.23917,1.98053,2.72149,2.61929,0.00156798,0.00156798,0.00156798
8,48.1161,1.32847,1.60718,1.50107,0.4972,0.41646,0.34898,0.12997,2.03108,3.91844,2.79803,0.00155148,0.00155148,0.00155148
9,54.521,1.36283,1.58841,1.54345,0.32238,0.6327,0.44167,0.248,1.49239,2.38044,1.9745,0.00153497,0.00153497,0.00153497
10,59.3632,1.39273,1.5998,1.55761,0.56514,0.53125,0.59501,0.36794,1.64072,1.97442,2.03582,0.00151847,0.00151847,0.00151847
11,63.4208,1.34567,1.51225,1.50997,0.62106,0.89378,0.83679,0.50635,1.36996,1.50659,1.70753,0.00150197,0.00150197,0.00150197
12,69.1097,1.31443,1.47736,1.4965,0.84722,0.60614,0.76583,0.44846,1.41983,1.58294,1.98795,0.00148546,0.00148546,0.00148546
13,74.386,1.30932,1.3908,1.46334,0.81296,0.73732,0.8356,0.51502,1.32176,1.31153,1.72338,0.00146896,0.00146896,0.00146896
14,78.8917,1.32115,1.37814,1.49309,0.56366,0.65625,0.69968,0.37952,1.87235,1.66194,2.38039,0.00145246,0.00145246,0.00145246
15,84.7603,1.32366,1.40056,1.50304,0.80513,0.86189,0.87229,0.5349,1.40962,1.27022,1.823,0.00143595,0.00143595,0.00143595
16,88.5881,1.29905,1.37015,1.49818,0.89771,0.8463,0.89009,0.53292,1.36134,1.25908,1.80564,0.00141945,0.00141945,0.00141945
17,93.3144,1.23667,1.3073,1.4666,0.72975,0.71875,0.81509,0.49394,1.43698,1.30461,1.90897,0.00140295,0.00140295,0.00140295
18,98.4041,1.27162,1.2537,1.4741,0.83511,0.84388,0.89664,0.55804,1.29921,1.23022,1.79866,0.00138644,0.00138644,0.00138644
19,102.191,1.29193,1.22587,1.46002,0.75693,0.86141,0.86088,0.52909,1.38884,1.25421,1.82651,0.00136994,0.00136994,0.00136994
20,107.792,1.21382,1.18371,1.41992,0.92281,0.81684,0.8781,0.57344,1.31055,1.17051,1.78951,0.00135344,0.00135344,0.00135344
21,112.335,1.21367,1.12709,1.39719,0.73741,0.84375,0.88719,0.60957,1.2435,1.06704,1.73591,0.00133693,0.00133693,0.00133693
22,117.543,1.16529,1.13373,1.38438,0.9461,0.64983,0.80937,0.53646,1.31003,1.20994,1.82623,0.00132043,0.00132043,0.00132043
23,122.212,1.20258,1.13193,1.394,0.75207,0.93594,0.90246,0.61858,1.20273,1.22627,1.63915,0.00130393,0.00130393,0.00130393
24,126.183,1.17067,1.10553,1.37788,0.82229,0.8125,0.86822,0.60073,1.23218,1.17229,1.69861,0.00128742,0.00128742,0.00128742
25,131.549,1.13689,1.0366,1.34026,0.84183,0.78125,0.89264,0.60323,1.181,0.9995,1.53359,0.00127092,0.00127092,0.00127092
26,135.741,1.1635,1.07265,1.40646,0.67773,0.75,0.74604,0.44843,1.37961,1.33457,1.80872,0.00125442,0.00125442,0.00125442
27,140.577,1.17224,1.10974,1.37953,0.68982,0.8306,0.77636,0.51183,1.34721,1.0728,1.74449,0.00123791,0.00123791,0.00123791
28,145.181,1.10568,0.9984,1.33021,0.87845,0.74314,0.87692,0.55821,1.32237,1.08487,1.75162,0.00122141,0.00122141,0.00122141
29,149.23,1.0881,0.95508,1.32096,0.81373,0.83721,0.89576,0.57673,1.24634,1.06307,1.68084,0.00120491,0.00120491,0.00120491
30,154.32,1.08723,0.97633,1.33282,0.76061,0.71875,0.83761,0.51231,1.49786,1.16807,1.92183,0.0011884,0.0011884,0.0011884
31,160.27,1.10529,1.01746,1.33004,0.81387,0.875,0.91451,0.60972,1.18442,0.88333,1.68694,0.0011719,0.0011719,0.0011719
