epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.53849,1.17872,2.77893,1.44809,1,0.1713,0.42693,0.28084,0.71978,2.36801,1.2831,0.000543038,0.000543038,0.000543038
2,16.0979,1.28948,2.09508,1.54071,0.82322,0.30556,0.35822,0.22244,1.2739,1.81,1.77369,0.00108783,0.00108783,0.00108783
3,22.5917,1.45463,2.16059,1.65602,0.11556,0.19444,0.06005,0.02235,2.16014,3.0297,2.4895,0.00162161,0.00162161,0.00162161
4,28.8069,1.48745,2.10337,1.62265,0.38861,0.22222,0.31671,0.16607,1.28042,2.02263,1.65627,0.00161749,0.00161749,0.00161749
5,34.2461,1.42316,1.84199,1.59448,0.19632,0.33333,0.28718,0.13197,1.43134,2.2543,1.8245,0.00160099,0.00160099,0.00160099
6,39.7856,1.46104,1.85651,1.58821,0.88616,0.3773,0.39518,0.24026,1.38815,2.09956,1.93299,0.00158448,0.00158448,0.00158448
7,45.9724,1.41161,1.80624,1.58703,0.39875,0.44444,0.44364,0.30665,1.12327,1.55946,1.55746,0.00156798,0.00156798,0.00156798
8,52.4297,1.34704,1.55717,1.48107,0.94527,0.45229,0.4844,0.31415,1.02322,1.44468,1.32989,0.00155148,0.00155148,0.00155148
9,58.7039,1.37763,1.59702,1.55309,0.26724,0.41667,0.33021,0.21463,1.15267,1.71145,1.66069,0.00153497,0.00153497,0.00153497
10,64.5257,1.42225,1.57369,1.58578,0.87542,0.41861,0.4084,0.25996,1.04679,1.41822,1.50341,0.00151847,0.00151847,0.00151847
11,71.4496,1.40371,1.52436,1.55371,0.92332,0.4604,0.46153,0.3058,1.37012,1.32414,1.80401,0.00150197,0.00150197,0.00150197
12,78.4546,1.30102,1.46049,1.47874,0.41061,0.44444,0.4747,0.29751,1.18587,1.19857,1.69942,0.00148546,0.00148546,0.00148546
13,84.8917,1.29121,1.37279,1.46667,0.9683,0.44444,0.47538,0.35427,0.93613,0.95719,1.33266,0.00146896,0.00146896,0.00146896
14,91.6389,1.2767,1.31221,1.42493,0.94036,0.5,0.48876,0.30351,0.98192,0.90054,1.40977,0.00145246,0.00145246,0.00145246
15,98.39,1.30723,1.43589,1.50044,0.42039,0.5,0.48589,0.32094,0.98858,0.8934,1.4037,0.00143595,0.00143595,0.00143595
16,104.785,1.29098,1.27582,1.43949,0.93418,0.41667,0.43396,0.33729,0.90227,0.94689,1.34172,0.00141945,0.00141945,0.00141945
17,111.712,1.27425,1.28629,1.44786,0.96654,0.5,0.49618,0.36705,0.85717,0.73644,1.43047,0.00140295,0.00140295,0.00140295
18,117.871,1.28415,1.26146,1.45583,1,0.46798,0.49125,0.34668,1.07202,0.91375,1.48951,0.00138644,0.00138644,0.00138644
19,124.487,1.22543,1.23193,1.4177,0.5,0.46502,0.49161,0.34964,0.95229,0.91074,1.4443,0.00136994,0.00136994,0.00136994
20,131.532,1.28404,1.26529,1.45316,0.96864,0.47222,0.48821,0.31376,0.97501,1.16966,1.4179,0.00135344,0.00135344,0.00135344
21,136.675,1.2051,1.16676,1.40656,0.49241,0.47222,0.49295,0.3292,1.02446,0.9993,1.49599,0.00133693,0.00133693,0.00133693
22,142.462,1.21609,1.12785,1.42155,0.96957,0.5,0.49329,0.33485,1.0165,0.8501,1.40481,0.00132043,0.00132043,0.00132043
23,147.712,1.24192,1.14292,1.42619,0.44986,0.41667,0.44771,0.29794,1.00502,1.33567,1.43582,0.00130393,0.00130393,0.00130393
24,154.264,1.16363,1.07789,1.36538,0.99376,0.47222,0.49612,0.37863,0.86829,0.8339,1.31191,0.00128742,0.00128742,0.00128742
25,160.141,1.23486,1.08756,1.40797,0.99681,0.5,0.5002,0.38848,0.93213,0.62836,1.40591,0.00127092,0.00127092,0.00127092
26,166.291,1.16509,1.04483,1.40387,0.53714,1,0.74375,0.4337,0.95391,0.65261,1.36858,0.00125442,0.00125442,0.00125442
27,172.682,1.18365,1.05437,1.36614,0.43036,0.97222,0.56855,0.36635,1.01112,0.65324,1.51509,0.00123791,0.00123791,0.00123791
28,178.703,1.16046,1.03851,1.3869,0.97071,0.5,0.56568,0.39683,0.99249,0.5295,1.46073,0.00122141,0.00122141,0.00122141
29,185.13,1.11764,1.01141,1.35135,0.49204,0.47222,0.54023,0.39828,0.89009,0.63266,1.37804,0.00120491,0.00120491,0.00120491
30,191.312,1.15039,1.00333,1.36003,0.97207,0.4696,0.53864,0.39725,0.86698,0.679,1.32019,0.0011884,0.0011884,0.0011884
31,198.145,1.12033,0.95424,1.34945,0.56452,0.93672,0.74625,0.44617,0.86079,0.59542,1.34546,0.0011719,0.0011719,0.0011719
32,204.793,1.1156,0.95956,1.33412,0.98765,0.5,0.50707,0.39186,0.79363,0.65934,1.20026,0.0011554,0.0011554,0.0011554
33,211.286,1.11836,0.98755,1.34336,0.99135,0.5,0.51593,0.39808,0.79399,0.66489,1.20649,0.00113889,0.00113889,0.00113889
34,218.079,1.07899,0.96756,1.32285,0.97185,0.5,0.54436,0.37418,0.79751,0.56168,1.23592,0.00112239,0.00112239,0.00112239
35,224.196,1.16404,0.93121,1.37827,0.66259,0.95537,0.74625,0.38885,0.87568,0.61867,1.27414,0.00110589,0.00110589,0.00110589
36,229.351,1.08003,0.95645,1.30901,0.93921,0.44444,0.50066,0.37797,0.86424,0.71229,1.34587,0.00108938,0.00108938,0.00108938
37,235.13,1.05615,0.90027,1.30254,0.48504,0.41667,0.49038,0.35039,0.94325,1.12629,1.30403,0.00107288,0.00107288,0.00107288
38,241.148,1.07121,0.88525,1.30029,0.53,1,0.65754,0.44067,0.7332,0.52284,1.25106,0.00105638,0.00105638,0.00105638
39,247.284,1.03806,0.81192,1.28578,0.56251,0.96776,0.66333,0.46112,0.91037,0.5549,1.42371,0.00103987,0.00103987,0.00103987
40,253.795,1.05805,0.80431,1.31995,0.59778,1,0.66083,0.44692,0.69016,0.56863,1.17885,0.00102337,0.00102337,0.00102337
41,260.498,1.0146,0.82375,1.26307,0.62893,1,0.66333,0.41983,0.75739,0.51641,1.25009,0.00100687,0.00100687,0.00100687
42,266.96,1.00709,0.8453,1.27779,0.49587,0.47222,0.53023,0.33722,1.0218,0.69221,1.33668,0.000990365,0.000990365,0.000990365
43,273.179,1.05006,0.89529,1.2638,0.74053,0.98371,0.74625,0.48166,0.70775,0.51857,1.20058,0.000973861,0.000973861,0.000973861
