epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.60983,1.14224,2.79302,1.4176,0.76708,0.27778,0.62439,0.38818,1.12169,2.84634,1.59686,0.000543038,0.000543038,0.000543038
2,14.7734,1.33114,2.06567,1.53342,0.62299,0.32323,0.43362,0.22191,1.47142,2.67724,1.72755,0.00108783,0.00108783,0.00108783
3,21.812,1.35483,2.07996,1.55615,0.74826,0.4798,0.54898,0.24955,1.9837,2.6346,2.66684,0.00162161,0.00162161,0.00162161
4,29.175,1.34627,1.92261,1.53929,0.91089,0.47125,0.55338,0.33141,1.36279,2.78246,1.75334,0.00161749,0.00161749,0.00161749
5,36.0243,1.40363,1.89621,1.56354,0.56182,0.38384,0.41028,0.17865,1.25213,3.6131,1.67692,0.00160099,0.00160099,0.00160099
6,43.377,1.41071,1.7938,1.58097,0.55582,0.31941,0.28254,0.15756,2.67318,3.23614,2.64073,0.00158448,0.00158448,0.00158448
7,50.7424,1.47919,1.84239,1.62963,0.61415,0.56432,0.70194,0.33139,1.33159,3.46175,1.76791,0.00156798,0.00156798,0.00156798
8,57.9694,1.34844,1.60982,1.51482,0.64818,0.50164,0.57746,0.34216,1.57056,2.35938,2.12117,0.00155148,0.00155148,0.00155148
9,65.0723,1.37739,1.612,1.53277,0.65117,0.63636,0.67495,0.31422,2.45448,2.29136,3.18725,0.00153497,0.00153497,0.00153497
10,70.9974,1.36959,1.57033,1.5275,0.7257,0.47272,0.56936,0.35167,1.37151,2.17685,1.74909,0.00151847,0.00151847,0.00151847
11,76.4987,1.34602,1.54961,1.53751,0.61546,0.80297,0.75467,0.38283,1.41388,1.7023,1.79534,0.00150197,0.00150197,0.00150197
