epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.4013,1.12729,2.74712,1.397,0.00359,1,0.55208,0.30431,1.34718,2.77525,1.71343,0.000542114,0.000542114,0.000542114
2,14.5084,1.27524,2.11442,1.4978,0.64668,0.36787,0.33298,0.15352,1.99015,2.72557,2.87711,0.00108691,0.00108691,0.00108691
3,19.679,1.39555,2.05915,1.56946,0.33762,0.49273,0.40215,0.19116,1.75979,2.61594,2.34681,0.00162071,0.00162071,0.00162071
4,25.4625,1.39322,2.01691,1.58686,0.47235,0.47564,0.41281,0.20662,1.78095,2.44827,2.46732,0.00161749,0.00161749,0.00161749
5,29.7975,1.40282,1.91459,1.56463,0.4474,0.38182,0.31118,0.11987,2.16307,2.55467,2.73855,0.00160099,0.00160099,0.00160099
6,33.7246,1.41179,1.85225,1.56391,0.3311,0.52979,0.32238,0.1453,2.05922,2.82133,2.34892,0.00158448,0.00158448,0.00158448
7,37.7184,1.37233,1.75582,1.54036,0.48713,0.77818,0.57548,0.31904,1.75194,1.96862,2.14401,0.00156798,0.00156798,0.00156798
8,43.9032,1.38093,1.65954,1.54448,0.30913,0.63477,0.45318,0.18775,1.92517,2.55677,2.32202,0.00155148,0.00155148,0.00155148
9,49.7367,1.36313,1.63087,1.52458,0.61313,0.61063,0.54811,0.25296,2.02601,1.95272,2.34042,0.00153497,0.00153497,0.00153497
10,55.0784,1.29051,1.57477,1.48329,0.79591,0.49818,0.64769,0.29594,1.65064,2.15823,2.19304,0.00151847,0.00151847,0.00151847
11,61.0923,1.29377,1.51885,1.46748,0.57918,0.72909,0.73599,0.39531,1.39772,1.73934,1.80098,0.00150197,0.00150197,0.00150197
12,66.647,1.31365,1.45382,1.52194,0.60356,0.71059,0.72249,0.31506,1.66851,1.72117,1.9424,0.00148546,0.00148546,0.00148546
13,71.5741,1.3091,1.39289,1.46886,0.87462,0.50621,0.65148,0.33065,2.06442,2.00384,2.473,0.00146896,0.00146896,0.00146896
14,77.5843,1.25501,1.29632,1.44942,0.77742,0.67125,0.7729,0.38066,1.85664,1.556,2.13749,0.00145246,0.00145246,0.00145246
15,82.0496,1.2518,1.2526,1.42491,0.63328,0.71273,0.74558,0.35935,1.60051,1.49203,1.97996,0.00143595,0.00143595,0.00143595
16,85.904,1.23695,1.27707,1.42893,0.68355,0.83455,0.73883,0.3758,1.57187,1.43878,1.86007,0.00141945,0.00141945,0.00141945
17,89.627,1.2535,1.2435,1.42439,0.55228,0.60801,0.53701,0.29561,1.72637,1.63591,2.15726,0.00140295,0.00140295,0.00140295
18,94.1875,1.20184,1.21981,1.42319,0.79454,0.7273,0.75803,0.40629,1.63269,1.48394,1.95517,0.00138644,0.00138644,0.00138644
19,100.38,1.2559,1.23023,1.46764,0.80325,0.78909,0.80308,0.47615,1.35913,1.32128,1.66862,0.00136994,0.00136994,0.00136994
20,105.407,1.21533,1.19563,1.42135,0.69892,0.78754,0.74094,0.4424,1.48313,1.28637,1.73954,0.00135344,0.00135344,0.00135344
21,111.261,1.1831,1.1606,1.39066,0.92688,0.62182,0.80025,0.46662,1.76817,1.20427,2.12774,0.00133693,0.00133693,0.00133693
22,117.293,1.15322,1.11002,1.38196,0.80292,0.76032,0.81704,0.47432,1.38659,1.23556,1.74308,0.00132043,0.00132043,0.00132043
23,123.497,1.17981,1.1333,1.39604,0.90223,0.75159,0.78326,0.43672,1.4263,1.3836,1.75423,0.00130393,0.00130393,0.00130393
24,129.699,1.16669,1.08601,1.3823,0.89072,0.73654,0.87487,0.54156,1.34451,1.32113,1.67402,0.00128742,0.00128742,0.00128742
25,133.799,1.16432,1.03123,1.36991,0.88214,0.74364,0.8344,0.48684,1.26055,1.24281,1.63864,0.00127092,0.00127092,0.00127092
26,137.368,1.15918,1.05722,1.34243,0.93004,0.78318,0.85581,0.53481,1.36067,1.1977,1.62499,0.00125442,0.00125442,0.00125442
27,141.233,1.18639,1.0699,1.39275,0.81173,0.76909,0.82906,0.50562,1.29706,1.15431,1.64109,0.00123791,0.00123791,0.00123791
28,146.544,1.11702,0.9938,1.35954,0.79577,0.77227,0.80769,0.48981,1.3461,1.15101,1.78324,0.00122141,0.00122141,0.00122141
29,152.439,1.10974,1.02562,1.34312,0.81232,0.83743,0.87173,0.50371,1.52349,1.07168,1.77643,0.00120491,0.00120491,0.00120491
30,158.753,1.1114,0.96925,1.33206,0.7633,0.67495,0.75736,0.48196,1.23478,1.17934,1.68469,0.0011884,0.0011884,0.0011884
31,165.135,1.10678,0.95689,1.32306,0.90799,0.81455,0.89451,0.53546,1.2783,1.25137,1.63929,0.0011719,0.0011719,0.0011719
