epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.7687,1.192,2.78716,1.45427,0.00365,0.88889,0.66955,0.41973,1.17652,2.68796,1.50834,0.000542744,0.000542744,0.000542744
2,18.4844,1.26929,2.09263,1.52152,0.71061,0.61905,0.64503,0.33798,1.40003,2.25121,1.71699,0.00108754,0.00108754,0.00108754
3,23.3565,1.37699,2.03892,1.55595,0.59326,0.45943,0.38579,0.25176,1.45111,2.39598,1.78684,0.00162133,0.00162133,0.00162133
4,28.4692,1.45803,2.05374,1.60739,0.47469,0.46031,0.40171,0.23487,1.89295,4.64254,2.38183,0.00161749,0.00161749,0.00161749
5,33.6673,1.48558,2.04182,1.61472,0.59298,0.56313,0.56304,0.34231,1.46203,2.50324,1.66177,0.00160099,0.00160099,0.00160099
6,38.61,1.37924,1.77014,1.55094,0.51082,0.49206,0.413,0.23843,1.72438,5.81739,2.20224,0.00158448,0.00158448,0.00158448
7,42.9936,1.38107,1.789,1.55773,0.67609,0.46825,0.52002,0.32661,1.49625,2.10234,1.67598,0.00156798,0.00156798,0.00156798
8,48.4327,1.3953,1.68372,1.5422,0.65814,0.79762,0.71856,0.4409,1.33997,1.86883,1.51422,0.00155148,0.00155148,0.00155148
9,54.4557,1.35885,1.60422,1.54056,0.62532,0.6832,0.66342,0.43969,1.28274,1.51004,1.43578,0.00153497,0.00153497,0.00153497
10,60.5729,1.34306,1.57372,1.51562,0.48691,0.39683,0.41247,0.28194,1.5546,2.23955,1.83402,0.00151847,0.00151847,0.00151847
11,66.4835,1.36992,1.51325,1.54359,0.71462,0.62678,0.71671,0.43519,1.33506,1.44993,1.66746,0.00150197,0.00150197,0.00150197
12,72.1463,1.33295,1.48383,1.50551,0.87048,0.57695,0.74405,0.4498,1.44975,1.54765,1.70143,0.00148546,0.00148546,0.00148546
13,76.441,1.28995,1.38309,1.45407,0.81042,0.56349,0.68695,0.45561,1.3484,1.56683,1.53493,0.00146896,0.00146896,0.00146896
14,80.0754,1.29676,1.41321,1.47861,0.86317,0.70325,0.80154,0.47386,1.35929,1.79795,1.51842,0.00145246,0.00145246,0.00145246
15,85.5626,1.28337,1.32679,1.46941,0.91475,0.60549,0.76934,0.53449,1.37231,1.42764,1.72345,0.00143595,0.00143595,0.00143595
16,91.3269,1.29423,1.3373,1.46687,0.88962,0.74206,0.81417,0.56308,1.30243,1.11504,1.4383,0.00141945,0.00141945,0.00141945
17,96.8883,1.25307,1.2629,1.42618,0.69206,0.65476,0.79981,0.56328,1.10545,1.3748,1.52712,0.00140295,0.00140295,0.00140295
18,101.969,1.25789,1.19748,1.43924,0.85912,0.7619,0.84339,0.58651,1.19071,0.95074,1.42804,0.00138644,0.00138644,0.00138644
19,107.454,1.16633,1.16688,1.38647,0.99544,0.83333,0.88664,0.56261,1.25827,0.88955,1.55396,0.00136994,0.00136994,0.00136994
20,111.933,1.20222,1.11441,1.4017,0.73262,0.79762,0.81765,0.56162,1.12178,0.94102,1.43736,0.00135344,0.00135344,0.00135344
21,115.95,1.23931,1.15914,1.44439,0.85439,0.69936,0.79342,0.48713,1.34163,1.20106,1.69172,0.00133693,0.00133693,0.00133693
22,120.591,1.23748,1.18643,1.4124,0.87964,0.7619,0.84961,0.56779,1.1911,1.00775,1.53473,0.00132043,0.00132043,0.00132043
23,124.764,1.1946,1.13998,1.40758,0.84754,0.77248,0.80387,0.5579,1.15145,0.96936,1.47688,0.00130393,0.00130393,0.00130393
24,128.276,1.13152,1.07702,1.35339,0.9502,0.7619,0.8322,0.58812,1.09601,0.95233,1.3523,0.00128742,0.00128742,0.00128742
25,132.765,1.15285,1.00009,1.3577,0.94251,0.70635,0.78075,0.53846,1.30782,0.97669,1.48226,0.00127092,0.00127092,0.00127092
26,138.335,1.16301,1.06806,1.3994,0.84693,0.77651,0.78054,0.50108,1.47816,1.0683,1.60307,0.00125442,0.00125442,0.00125442
27,143.931,1.1455,1.04711,1.37951,0.81186,0.81337,0.81802,0.56991,1.14775,0.92449,1.37276,0.00123791,0.00123791,0.00123791
28,150.071,1.1183,1.00537,1.34556,0.91014,0.81881,0.8418,0.59715,1.05553,0.86447,1.40624,0.00122141,0.00122141,0.00122141
29,156.153,1.14181,0.93381,1.34846,0.96463,0.65653,0.81095,0.52001,1.1767,1.16521,1.39907,0.00120491,0.00120491,0.00120491
30,162.449,1.09885,0.95892,1.34801,0.92182,0.75763,0.82167,0.5418,1.22405,0.97154,1.50234,0.0011884,0.0011884,0.0011884
31,168.554,1.11382,0.96241,1.34054,0.91504,0.7619,0.83143,0.52014,1.42225,0.97351,1.72393,0.0011719,0.0011719,0.0011719
32,174.145,1.10048,0.94655,1.34254,0.6767,0.71289,0.79112,0.55622,1.18667,1.03995,1.40961,0.0011554,0.0011554,0.0011554
33,179.639,1.08924,0.93951,1.33061,0.97739,0.79762,0.87808,0.60804,1.09821,0.70617,1.35896,0.00113889,0.00113889,0.00113889
34,185.049,1.10369,0.94491,1.31472,0.86343,0.7744,0.81423,0.58108,1.05251,0.94705,1.2381,0.00112239,0.00112239,0.00112239
35,191.179,1.05828,0.93257,1.31486,0.96354,0.75681,0.83351,0.52588,1.15101,0.90531,1.48865,0.00110589,0.00110589,0.00110589
36,196.103,1.03399,0.87424,1.28367,0.99153,0.82659,0.86575,0.49007,1.31611,0.9431,1.52324,0.00108938,0.00108938,0.00108938
37,199.678,1.06201,0.89505,1.30559,0.86745,0.70635,0.82859,0.52719,1.14466,0.95492,1.46706,0.00107288,0.00107288,0.00107288
38,204.103,1.05963,0.84954,1.30748,0.82556,0.83333,0.86866,0.57878,1.12057,0.75263,1.45234,0.00105638,0.00105638,0.00105638
39,210.406,1.06623,0.84827,1.28836,0.88887,0.83333,0.85476,0.6089,1.11005,0.71701,1.41615,0.00103987,0.00103987,0.00103987
40,214.622,1.00978,0.84633,1.28592,0.9628,0.83333,0.8889,0.56829,1.13175,0.8865,1.36174,0.00102337,0.00102337,0.00102337
41,219.033,1.09709,0.87821,1.31055,0.85119,0.83333,0.84914,0.60367,1.08766,0.82401,1.22414,0.00100687,0.00100687,0.00100687
42,224.326,0.99981,0.78222,1.236,0.9008,0.82585,0.88921,0.64454,1.09851,0.74903,1.30516,0.000990365,0.000990365,0.000990365
43,228.038,1.0449,0.88913,1.30082,0.88959,0.83333,0.85961,0.59898,1.05372,0.73396,1.31632,0.000973861,0.000973861,0.000973861
44,232.341,1.04406,0.82894,1.28799,0.89613,0.83333,0.85009,0.61982,1.04472,0.75456,1.35171,0.000957358,0.000957358,0.000957358
45,236.911,0.99126,0.79519,1.25598,0.95532,0.82264,0.87617,0.6039,1.03098,0.783,1.31703,0.000940855,0.000940855,0.000940855
46,240.846,1.00501,0.8105,1.26895,0.98199,0.83333,0.89113,0.63032,1.08873,0.71415,1.31725,0.000924352,0.000924352,0.000924352
47,246.572,0.9925,0.79803,1.2746,0.98342,0.82327,0.86152,0.64058,0.9872,0.72382,1.26942,0.000907848,0.000907848,0.000907848
48,251.509,0.95802,0.77076,1.2458,0.96303,0.77778,0.84194,0.594,1.03215,0.73405,1.31996,0.000891345,0.000891345,0.000891345
