epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.6332,1.11296,2.82948,1.36017,0.00409,1,0.7225,0.44219,1.01911,2.66922,1.47568,0.000542437,0.000542437,0.000542437
2,19.0723,1.36888,2.24081,1.5716,0.60711,0.56667,0.63946,0.37236,1.39598,2.36235,1.71973,0.00109267,0.00109267,0.00109267
3,23.0937,1.4163,2.13914,1.59608,0.66889,0.64889,0.66114,0.28647,2.02535,2.29655,2.83984,0.0016374,0.0016374,0.0016374
4,26.8089,1.51239,2.14457,1.7061,0.51727,0.53111,0.51705,0.24742,1.5461,3.06007,2.05404,0.00164225,0.00164225,0.00164225
5,30.9186,1.44213,2.05257,1.57635,0.60995,0.56061,0.55759,0.27713,1.56731,2.07724,1.97851,0.00163399,0.00163399,0.00163399
6,35.0446,1.42557,1.81895,1.56287,0.76124,0.63702,0.76179,0.42205,1.47571,2.00812,1.96043,0.00162574,0.00162574,0.00162574
7,39.3729,1.46073,1.83762,1.5977,0.70355,0.70889,0.78595,0.42625,1.39525,1.83157,1.92892,0.00161749,0.00161749,0.00161749
8,43.8116,1.39494,1.68994,1.54061,0.74668,0.59764,0.73827,0.4226,1.45701,2.01555,1.85973,0.00160924,0.00160924,0.00160924
9,47.744,1.37541,1.61898,1.51369,0.70803,0.93988,0.89945,0.55666,1.27993,1.58215,1.61158,0.00160099,0.00160099,0.00160099
10,51.7363,1.42614,1.55873,1.56757,0.79559,0.69333,0.81667,0.51656,1.09063,1.5492,1.54863,0.00159274,0.00159274,0.00159274
11,56.0958,1.3665,1.59204,1.56509,0.89893,0.74889,0.8787,0.59009,1.25398,1.47507,1.70382,0.00158448,0.00158448,0.00158448
12,60.2601,1.37311,1.52108,1.53326,0.82322,0.75535,0.83623,0.49461,1.25685,1.50134,1.65968,0.00157623,0.00157623,0.00157623
13,63.7805,1.30237,1.42836,1.49339,0.76661,0.8,0.86814,0.52811,1.14897,1.23628,1.59957,0.00156798,0.00156798,0.00156798
14,67.492,1.39402,1.48994,1.53506,0.94985,0.74451,0.88637,0.51379,1.61637,1.28387,1.98876,0.00155973,0.00155973,0.00155973
15,71.3288,1.30105,1.40376,1.48931,0.79267,0.84063,0.89193,0.47529,1.21906,1.55638,1.70005,0.00155148,0.00155148,0.00155148
16,75.3098,1.33527,1.36197,1.53331,0.9593,0.78452,0.91835,0.5479,1.29256,0.98452,1.76506,0.00154323,0.00154323,0.00154323
17,79.2616,1.27268,1.26081,1.44623,0.92821,0.8461,0.95228,0.67135,1.04067,1.08505,1.47973,0.00153497,0.00153497,0.00153497
18,83.2276,1.26322,1.37308,1.45893,0.77816,0.96054,0.96193,0.58365,1.2652,1.02339,1.62558,0.00152672,0.00152672,0.00152672
19,86.9832,1.25218,1.20631,1.46889,0.83475,0.76208,0.84806,0.50632,1.19548,1.17305,1.57181,0.00151847,0.00151847,0.00151847
20,90.9499,1.23023,1.1518,1.42062,0.84908,0.75778,0.8334,0.50418,1.241,1.10805,1.73503,0.00151022,0.00151022,0.00151022
21,94.6656,1.2034,1.20387,1.41199,0.78265,0.834,0.84134,0.52171,1.33095,1.14046,1.73894,0.00150197,0.00150197,0.00150197
22,98.5629,1.2246,1.18626,1.41898,0.80362,0.90444,0.9292,0.5912,1.12703,0.96193,1.53783,0.00149372,0.00149372,0.00149372
23,102.579,1.21583,1.16802,1.43127,0.91974,0.94436,0.97317,0.58418,1.08507,1.05707,1.50969,0.00148546,0.00148546,0.00148546
24,106.431,1.29446,1.14144,1.4516,0.782,1,0.95234,0.61108,1.06663,1.15551,1.49712,0.00147721,0.00147721,0.00147721
25,110.467,1.20054,1.13036,1.4026,0.79631,0.81723,0.89891,0.58788,1.15614,1.06321,1.56617,0.00146896,0.00146896,0.00146896
26,114.256,1.15506,1.08611,1.3514,0.78812,0.96,0.86415,0.53049,1.35057,0.97628,1.63485,0.00146071,0.00146071,0.00146071
27,118.569,1.13926,1.08814,1.39007,0.86147,0.92,0.96912,0.68504,1.22468,0.73761,1.61686,0.00145246,0.00145246,0.00145246
28,123.556,1.16917,1.03205,1.38562,0.83617,0.64295,0.77492,0.5394,0.98508,0.94176,1.43085,0.00144421,0.00144421,0.00144421
