epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.3507,1.10592,2.80937,1.37026,0.00379,0.91327,0.64473,0.35643,1.19611,2.86145,1.61195,0.000540649,0.000540649,0.000540649
2,31.9743,1.26406,2.1099,1.47639,0.59411,0.38504,0.35595,0.15508,1.4922,2.39738,1.973,0.00108546,0.00108546,0.00108546
3,37.4821,1.32869,2.08937,1.54716,0.34442,0.53431,0.32078,0.1402,1.69227,3.31813,2.16444,0.00161927,0.00161927,0.00161927
4,43.1298,1.41538,2.05073,1.59739,0.30551,0.58145,0.36585,0.15028,1.73459,2.96747,2.27714,0.00161749,0.00161749,0.00161749
5,47.961,1.48009,2.02578,1.62123,0.44454,0.46531,0.4566,0.2382,1.47164,2.37493,1.96929,0.00160099,0.00160099,0.00160099
6,52.9919,1.38467,1.85002,1.56415,0.5079,0.46644,0.43307,0.21283,1.75053,2.64175,2.08355,0.00158448,0.00158448,0.00158448
7,57.4606,1.36503,1.77737,1.54326,0.58662,0.5052,0.52151,0.25184,1.71583,2.34842,2.01312,0.00156798,0.00156798,0.00156798
8,63.2402,1.40335,1.80052,1.56672,0.56527,0.58371,0.5778,0.30706,1.70135,1.9249,2.03728,0.00155148,0.00155148,0.00155148
9,69.0298,1.32073,1.67722,1.48999,0.61331,0.70165,0.69458,0.37423,1.46842,1.79465,1.7403,0.00153497,0.00153497,0.00153497
10,73.7825,1.35115,1.62396,1.51281,0.69139,0.61237,0.69447,0.33942,1.58742,2.03163,1.89488,0.00151847,0.00151847,0.00151847
11,79.5294,1.30548,1.5476,1.47841,0.57514,0.52571,0.50817,0.23962,1.79125,1.86963,2.0871,0.00150197,0.00150197,0.00150197
12,85.4201,1.34676,1.51307,1.53042,0.53186,0.51735,0.56018,0.24831,1.82284,1.8284,2.08931,0.00148546,0.00148546,0.00148546
13,90.415,1.33454,1.48927,1.51323,0.55996,0.59351,0.60871,0.34632,1.50165,1.7029,1.90188,0.00146896,0.00146896,0.00146896
14,94.792,1.22977,1.38547,1.44815,0.61032,0.64366,0.62916,0.31259,1.6288,1.90957,2.14645,0.00145246,0.00145246,0.00145246
15,99.6263,1.31171,1.37803,1.48215,0.73849,0.47552,0.57009,0.26513,1.73393,2.30991,2.23433,0.00143595,0.00143595,0.00143595
16,105.175,1.24225,1.30076,1.43032,0.46593,0.58484,0.51857,0.27673,1.55869,1.98567,1.9292,0.00141945,0.00141945,0.00141945
17,110.189,1.30211,1.27107,1.45576,0.67235,0.66131,0.6844,0.38376,1.43971,1.43047,1.78908,0.00140295,0.00140295,0.00140295
18,115.63,1.2001,1.25508,1.44363,0.76031,0.50718,0.5467,0.25839,1.88474,1.80311,2.34378,0.00138644,0.00138644,0.00138644
19,121.612,1.21363,1.19116,1.42404,0.75988,0.77083,0.82309,0.48873,1.38477,1.1574,1.70766,0.00136994,0.00136994,0.00136994
20,127.286,1.21451,1.20054,1.4176,0.64858,0.62005,0.61231,0.3653,1.31397,1.36136,1.62038,0.00135344,0.00135344,0.00135344
21,131.691,1.12796,1.16008,1.40135,0.71928,0.78695,0.81597,0.48955,1.27331,1.21717,1.56551,0.00133693,0.00133693,0.00133693
22,135.663,1.1835,1.17031,1.40323,0.68442,0.71983,0.76317,0.4462,1.41673,1.3638,1.72383,0.00132043,0.00132043,0.00132043
23,141.274,1.14366,1.11797,1.37766,0.80986,0.64493,0.75627,0.38787,1.58746,1.39792,1.94035,0.00130393,0.00130393,0.00130393
24,146.245,1.21321,1.13886,1.41091,0.73053,0.71689,0.77425,0.45857,1.40628,1.31525,1.79646,0.00128742,0.00128742,0.00128742
25,151.274,1.15795,1.14192,1.40076,0.76374,0.82936,0.84364,0.53361,1.23685,1.03475,1.61118,0.00127092,0.00127092,0.00127092
26,157.123,1.14328,1.0759,1.38315,0.87545,0.76697,0.85171,0.47002,1.50497,1.18873,1.78338,0.00125442,0.00125442,0.00125442
27,162.93,1.12748,1.0578,1.36406,0.78213,0.681,0.76914,0.42833,1.38556,1.46187,1.76306,0.00123791,0.00123791,0.00123791
28,168.727,1.11678,0.99735,1.35325,0.82301,0.74887,0.8106,0.45758,1.37545,1.24793,1.76465,0.00122141,0.00122141,0.00122141
29,173.449,1.10941,0.97232,1.3146,0.74043,0.78733,0.84709,0.52012,1.19607,0.93623,1.49747,0.00120491,0.00120491,0.00120491
30,178.671,1.12456,1.01228,1.36841,0.82799,0.72888,0.84157,0.47842,1.33265,1.10326,1.61218,0.0011884,0.0011884,0.0011884
31,183.406,1.11975,1.01815,1.36705,0.88012,0.71856,0.80185,0.39928,1.57386,1.31024,1.91387,0.0011719,0.0011719,0.0011719
32,188.714,1.09371,0.99734,1.32667,0.81535,0.82428,0.85159,0.54171,1.19681,1.24028,1.55365,0.0011554,0.0011554,0.0011554
