epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.03085,1.0928,2.77194,1.37869,0.80538,0.15385,0.41226,0.24487,1.37191,2.82659,1.68024,0.000542744,0.000542744,0.000542744
2,13.311,1.26025,2.01177,1.47142,0.40334,0.52308,0.45817,0.2318,1.56742,2.32816,1.81906,0.00108754,0.00108754,0.00108754
3,19.6019,1.3564,2.01151,1.5589,0.40077,0.38846,0.38007,0.17865,1.73314,2.84527,2.30435,0.00162133,0.00162133,0.00162133
4,25.7624,1.41517,2.04,1.6115,0.43321,0.34812,0.42357,0.21027,2.13302,2.83689,2.32917,0.00161749,0.00161749,0.00161749
5,31.5844,1.47625,1.96762,1.62666,0.54161,0.59615,0.47027,0.22722,1.90507,2.70557,2.2454,0.00160099,0.00160099,0.00160099
6,36.1334,1.35633,1.76291,1.52131,0.38205,0.41572,0.374,0.21143,1.77071,2.93123,2.19378,0.00158448,0.00158448,0.00158448
7,42.1292,1.37748,1.70436,1.56884,0.7225,0.59615,0.68888,0.30599,1.82055,2.98635,1.98585,0.00156798,0.00156798,0.00156798
8,48.2545,1.35258,1.60797,1.5009,0.58379,0.77613,0.63844,0.28647,1.79269,1.84789,1.90326,0.00155148,0.00155148,0.00155148
9,53.7967,1.35185,1.61588,1.52747,0.58284,0.4954,0.51931,0.24737,1.7649,1.92992,1.93158,0.00153497,0.00153497,0.00153497
10,59.6215,1.34656,1.58054,1.52982,0.75414,0.54336,0.64323,0.32622,1.59781,1.94275,1.70438,0.00151847,0.00151847,0.00151847
11,65.6707,1.31277,1.48997,1.47954,0.44632,0.63877,0.50516,0.31301,1.49722,1.79281,1.69189,0.00150197,0.00150197,0.00150197
12,72.0102,1.32598,1.44489,1.51146,0.44099,0.6564,0.55117,0.31452,1.67555,1.7066,1.79775,0.00148546,0.00148546,0.00148546
13,78.2163,1.25856,1.36311,1.43995,0.57159,0.59734,0.53923,0.31859,1.52806,1.82205,1.73441,0.00146896,0.00146896,0.00146896
14,84.5623,1.22591,1.28246,1.43652,0.81009,0.59045,0.73449,0.44493,1.31398,1.42086,1.53166,0.00145246,0.00145246,0.00145246
15,90.8382,1.21103,1.24186,1.4226,0.63866,0.90512,0.80231,0.49647,1.23432,1.1927,1.49811,0.00143595,0.00143595,0.00143595
16,97.1169,1.20329,1.20432,1.41806,0.71591,0.6532,0.6524,0.37872,1.23224,1.36998,1.49835,0.00141945,0.00141945,0.00141945
17,103.265,1.24934,1.19596,1.45265,0.73355,0.73462,0.70207,0.37007,1.46416,1.29299,1.69559,0.00140295,0.00140295,0.00140295
18,109.279,1.20743,1.17009,1.43601,0.83741,0.73057,0.81965,0.49144,1.29869,1.05327,1.53129,0.00138644,0.00138644,0.00138644
19,114.773,1.20454,1.13921,1.42698,0.68682,0.68987,0.7543,0.45221,1.45028,1.24396,1.76379,0.00136994,0.00136994,0.00136994
20,120.835,1.18994,1.10625,1.39123,0.8368,0.67585,0.76494,0.42091,1.42928,1.40947,1.57581,0.00135344,0.00135344,0.00135344
21,127.044,1.22951,1.14339,1.43386,0.73935,0.61061,0.65451,0.30449,1.71162,2.00935,1.78657,0.00133693,0.00133693,0.00133693
22,132.948,1.1703,1.14324,1.4026,0.74217,0.68462,0.74306,0.41337,1.40468,1.62584,1.63863,0.00132043,0.00132043,0.00132043
23,138.882,1.14399,1.10368,1.37638,0.85422,0.62308,0.73332,0.41048,1.4323,1.36638,1.72678,0.00130393,0.00130393,0.00130393
24,144.899,1.13344,1.06881,1.36356,0.82236,0.77126,0.86212,0.44257,1.39823,1.27022,1.58538,0.00128742,0.00128742,0.00128742
25,150.893,1.09464,1.01523,1.35898,0.80725,0.78851,0.79991,0.47891,1.36758,1.19944,1.508,0.00127092,0.00127092,0.00127092
