epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.8361,1.16779,2.80273,1.40422,0.00364,0.95833,0.56196,0.3265,1.07622,2.77013,1.48607,0.000542114,0.000542114,0.000542114
2,21.7489,1.33291,2.15145,1.54402,0.59365,0.55274,0.57135,0.31485,1.39468,2.21351,2.0146,0.00108691,0.00108691,0.00108691
3,26.8639,1.33124,2.02556,1.51423,0.87346,0.48549,0.65969,0.33601,1.40131,2.1012,1.85747,0.00162071,0.00162071,0.00162071
4,32.6698,1.43367,1.99945,1.62116,0.37973,0.61667,0.4925,0.19289,1.86338,2.58877,2.17968,0.00161749,0.00161749,0.00161749
5,38.9239,1.44106,1.97871,1.63641,0.54771,0.30779,0.36034,0.20437,2.0543,2.58231,2.62449,0.00160099,0.00160099,0.00160099
6,45.4886,1.40444,1.91417,1.56677,0.59195,0.56667,0.6546,0.34691,1.45359,2.49429,1.81269,0.00158448,0.00158448,0.00158448
7,51.9821,1.39621,1.75512,1.54785,0.62311,0.64512,0.70269,0.37135,1.53766,2.09922,1.96199,0.00156798,0.00156798,0.00156798
8,58.2013,1.39177,1.66271,1.55265,0.80961,0.46108,0.61504,0.2912,1.74195,2.25224,2.08467,0.00155148,0.00155148,0.00155148
9,64.4681,1.29868,1.56012,1.49535,0.77896,0.56541,0.66782,0.37115,1.55941,1.92855,1.90221,0.00153497,0.00153497,0.00153497
10,70.7245,1.32762,1.54991,1.4961,0.72414,0.73472,0.79911,0.45483,1.35497,1.72139,1.66407,0.00151847,0.00151847,0.00151847
11,77.1687,1.35523,1.54335,1.5357,0.73409,0.79167,0.74788,0.3991,1.60408,1.76529,1.83458,0.00150197,0.00150197,0.00150197
12,83.6703,1.28841,1.409,1.49498,0.79685,0.78488,0.83565,0.47497,1.42103,1.49296,1.84066,0.00148546,0.00148546,0.00148546
13,90.0262,1.29954,1.47283,1.49226,0.71261,0.55544,0.62071,0.37967,1.58803,1.79144,1.78462,0.00146896,0.00146896,0.00146896
14,96.4384,1.26543,1.34114,1.43433,0.6688,0.84495,0.79806,0.4977,1.5307,1.45961,1.8509,0.00145246,0.00145246,0.00145246
15,103.034,1.29155,1.35437,1.47221,0.85992,0.75632,0.86788,0.57366,1.2591,1.22232,1.59649,0.00143595,0.00143595,0.00143595
16,108.787,1.2776,1.29843,1.4719,0.92778,0.59167,0.72913,0.37083,1.66235,1.87355,1.99142,0.00141945,0.00141945,0.00141945
17,113.767,1.30924,1.28257,1.46176,0.72794,0.68468,0.78718,0.52028,1.23292,1.41456,1.59152,0.00140295,0.00140295,0.00140295
18,118.719,1.23852,1.22481,1.44718,0.88943,0.66379,0.78785,0.50719,1.35388,1.36234,1.68007,0.00138644,0.00138644,0.00138644
19,124.542,1.23821,1.21862,1.44868,0.79463,0.75824,0.8094,0.51976,1.32285,1.37357,1.67362,0.00136994,0.00136994,0.00136994
20,130.429,1.2465,1.2064,1.43284,0.85932,0.75424,0.82929,0.5137,1.31677,1.22591,1.57892,0.00135344,0.00135344,0.00135344
21,136.778,1.22548,1.21981,1.40025,0.70448,0.85833,0.8572,0.56888,1.19025,1.08375,1.57503,0.00133693,0.00133693,0.00133693
22,142.629,1.19131,1.16874,1.39718,0.63352,0.71434,0.79028,0.42819,1.33034,1.65849,1.61361,0.00132043,0.00132043,0.00132043
23,148.779,1.16104,1.14542,1.37242,0.79037,0.75,0.85998,0.57495,1.19748,1.05551,1.4799,0.00130393,0.00130393,0.00130393
24,155.301,1.18774,1.11584,1.39472,0.80971,0.85833,0.87467,0.58486,1.23543,1.04526,1.50156,0.00128742,0.00128742,0.00128742
25,161.05,1.15917,1.10084,1.37661,0.88249,0.79364,0.88263,0.62701,1.14643,0.97562,1.46157,0.00127092,0.00127092,0.00127092
26,167.534,1.11367,1.0158,1.32316,0.89149,0.8975,0.94424,0.59295,1.28928,1.01029,1.68254,0.00125442,0.00125442,0.00125442
27,173.454,1.16415,1.07016,1.39458,0.83263,0.83523,0.89659,0.61884,1.15237,0.93257,1.42864,0.00123791,0.00123791,0.00123791
28,179.794,1.15862,1.04799,1.39741,0.86085,0.775,0.87111,0.52424,1.3976,1.15878,1.83848,0.00122141,0.00122141,0.00122141
29,186.225,1.19157,1.06042,1.40636,0.89902,0.85833,0.90146,0.61036,1.14167,0.8683,1.58413,0.00120491,0.00120491,0.00120491
30,192.553,1.13029,0.96944,1.34709,0.77582,0.85455,0.86537,0.5646,1.18782,1.14024,1.52798,0.0011884,0.0011884,0.0011884
31,199.381,1.11413,0.96162,1.33567,0.87395,0.88659,0.90781,0.63586,1.17063,0.86821,1.57572,0.0011719,0.0011719,0.0011719
32,205.033,1.11912,0.95278,1.3639,0.8973,0.71374,0.88228,0.64199,1.14041,0.97623,1.45738,0.0011554,0.0011554,0.0011554
33,210.193,1.06574,0.92149,1.31965,0.87398,0.90881,0.9445,0.6737,1.0779,0.80677,1.44094,0.00113889,0.00113889,0.00113889
34,215.368,1.03846,0.92028,1.30551,0.85126,0.82236,0.89741,0.6442,1.16177,0.88886,1.50029,0.00112239,0.00112239,0.00112239
35,221.502,1.07868,0.92322,1.31847,0.91179,0.89167,0.94843,0.67065,1.07173,0.78714,1.45571,0.00110589,0.00110589,0.00110589
36,227.686,1.07859,0.93731,1.32168,0.87277,0.8502,0.90113,0.64347,1.1383,0.87424,1.4754,0.00108938,0.00108938,0.00108938
