epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.2122,1.12537,2.77824,1.40108,0.00384,0.97917,0.62892,0.33711,1.06808,2.81118,1.47817,0.000540649,0.000540649,0.000540649
2,20.6395,1.29298,2.12696,1.48943,0.77443,0.31669,0.44444,0.23619,1.54071,2.37271,2.01304,0.00108546,0.00108546,0.00108546
3,26.7565,1.35711,2.10262,1.5668,0.35559,0.471,0.33065,0.15844,2.03305,2.51767,2.70124,0.00161927,0.00161927,0.00161927
4,31.9239,1.49964,2.17447,1.64001,0.46894,0.39201,0.35917,0.17585,1.86934,3.36439,2.65206,0.00161749,0.00161749,0.00161749
5,35.4468,1.38155,1.95346,1.55183,0.54431,0.45238,0.49326,0.30329,1.32793,2.18415,1.8322,0.00160099,0.00160099,0.00160099
6,38.7749,1.40685,1.82259,1.5752,0.56829,0.5206,0.50272,0.24731,1.5895,2.2662,2.03398,0.00158448,0.00158448,0.00158448
7,42.7719,1.37386,1.6706,1.51446,0.61196,0.64881,0.64018,0.34614,1.57339,1.91513,2.00163,0.00156798,0.00156798,0.00156798
8,47.8281,1.41386,1.74733,1.56252,0.60716,0.7148,0.66876,0.35484,1.5883,1.85508,1.91717,0.00155148,0.00155148,0.00155148
9,53.3876,1.36782,1.62811,1.52392,0.74532,0.64726,0.74442,0.43277,1.47492,2.12652,1.88361,0.00153497,0.00153497,0.00153497
10,59.7028,1.31334,1.50937,1.47128,0.75527,0.6807,0.78922,0.4801,1.35602,1.92147,1.75125,0.00151847,0.00151847,0.00151847
11,65.554,1.33674,1.54764,1.48715,0.62869,0.6385,0.62144,0.29108,1.76936,1.8858,2.26666,0.00150197,0.00150197,0.00150197
12,71.2423,1.32408,1.50943,1.50832,0.84318,0.60639,0.71093,0.39587,1.52054,1.48595,1.91149,0.00148546,0.00148546,0.00148546
13,76.9624,1.40501,1.5746,1.54398,0.71425,0.75255,0.76779,0.46576,1.36851,1.52006,1.71502,0.00146896,0.00146896,0.00146896
14,81.4322,1.30318,1.42952,1.44311,0.76656,0.679,0.76375,0.48098,1.3847,1.54907,1.79103,0.00145246,0.00145246,0.00145246
15,85.0738,1.2597,1.37253,1.39909,0.64154,0.74192,0.75422,0.46604,1.39245,1.51823,1.85136,0.00143595,0.00143595,0.00143595
