epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.77893,1.13838,2.80265,1.41929,0.00355,0.81984,0.46009,0.26426,1.67317,2.88569,1.86664,0.000542744,0.000542744,0.000542744
2,15.5063,1.2684,2.10511,1.48776,0.83924,0.43449,0.56654,0.3094,1.52022,2.15695,1.91272,0.00108754,0.00108754,0.00108754
3,21.9671,1.40525,2.1485,1.60433,0.58004,0.38866,0.34264,0.17357,1.89424,2.51505,2.28423,0.00162133,0.00162133,0.00162133
4,28.3572,1.39915,2.09552,1.60303,0.59296,0.13158,0.07015,0.03568,2.56528,4.72499,2.89995,0.00161749,0.00161749,0.00161749
5,35.0232,1.3995,2.02957,1.5987,0.15676,0.28745,0.11924,0.04729,2.1738,4.06794,2.46372,0.00160099,0.00160099,0.00160099
6,41.5302,1.41593,1.89329,1.57514,0.50058,0.3664,0.35267,0.14473,1.98282,2.71546,2.41695,0.00158448,0.00158448,0.00158448
7,48.117,1.4644,1.86333,1.61558,0.32433,0.55668,0.35724,0.08582,2.34496,2.84136,2.58778,0.00156798,0.00156798,0.00156798
8,54.7807,1.35303,1.62108,1.52107,0.7393,0.44534,0.46757,0.20699,1.8614,2.29478,2.18465,0.00155148,0.00155148,0.00155148
9,61.497,1.33327,1.59683,1.48692,0.27588,0.49798,0.32143,0.16168,1.67319,2.01417,1.96282,0.00153497,0.00153497,0.00153497
10,67.9731,1.32863,1.53442,1.50694,0.52722,0.66194,0.68368,0.31511,1.67719,1.77463,1.97677,0.00151847,0.00151847,0.00151847
11,74.137,1.39003,1.49943,1.55683,0.47479,0.61336,0.5068,0.22847,1.8358,1.79824,2.12284,0.00150197,0.00150197,0.00150197
12,80.8033,1.3235,1.45168,1.49952,0.73723,0.61134,0.68927,0.33475,1.56933,1.58574,1.84726,0.00148546,0.00148546,0.00148546
