epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.0149,1.12212,2.8196,1.40471,0.66207,0.45455,0.58467,0.37067,1.1898,2.71399,1.42057,0.000542114,0.000542114,0.000542114
2,19.7792,1.26957,2.11661,1.49163,0.58813,0.4061,0.48089,0.22022,1.48175,2.40384,1.8614,0.00109235,0.00109235,0.00109235
3,23.7971,1.37855,2.09273,1.5845,0.44374,0.65909,0.57942,0.32385,1.43308,2.52014,1.8134,0.00163708,0.00163708,0.00163708
4,27.7221,1.46575,2.08338,1.62609,0.76209,0.5,0.55267,0.32279,1.56592,2.44413,1.85042,0.00164225,0.00164225,0.00164225
5,31.6989,1.40917,1.89903,1.57932,0.49695,0.5,0.50308,0.26142,1.45116,2.75516,1.80782,0.00163399,0.00163399,0.00163399
6,35.8655,1.35859,1.73435,1.52694,0.60519,0.54545,0.5867,0.28796,1.74069,2.15541,1.96515,0.00162574,0.00162574,0.00162574
7,39.5577,1.38205,1.7482,1.5653,0.75199,0.56662,0.68418,0.38475,1.58707,1.87005,1.81489,0.00161749,0.00161749,0.00161749
8,43.453,1.37169,1.69989,1.53802,0.70118,0.54545,0.63334,0.31258,1.78019,2.34777,2.02124,0.00160924,0.00160924,0.00160924
9,47.2176,1.42349,1.63831,1.58082,0.73845,0.60997,0.65636,0.37707,1.44556,2.10237,1.75065,0.00160099,0.00160099,0.00160099
10,50.9241,1.41438,1.68555,1.58934,0.72609,0.50069,0.58209,0.30892,1.59407,2.26377,1.78625,0.00159274,0.00159274,0.00159274
11,54.8535,1.33627,1.54858,1.51706,0.66326,0.63636,0.64635,0.40755,1.29197,2.23116,1.55711,0.00158448,0.00158448,0.00158448
12,59.2121,1.37359,1.53823,1.57162,0.81484,0.68182,0.74941,0.44104,1.29236,1.70268,1.49804,0.00157623,0.00157623,0.00157623
13,63.0263,1.35003,1.46315,1.50544,0.61763,0.59091,0.60397,0.33941,1.61984,1.99677,1.84937,0.00156798,0.00156798,0.00156798
14,66.8547,1.31369,1.40315,1.47515,0.7556,0.76429,0.85123,0.53629,1.24294,1.45523,1.50507,0.00155973,0.00155973,0.00155973
15,70.7384,1.28353,1.32273,1.44242,0.88887,0.65909,0.82205,0.53601,1.36352,1.23969,1.56591,0.00155148,0.00155148,0.00155148
16,74.462,1.26784,1.30242,1.4785,0.84556,0.68114,0.76199,0.46555,1.33753,1.45649,1.63222,0.00154323,0.00154323,0.00154323
