epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.28949,1.13214,2.82914,1.37832,0.94542,0.2721,0.66328,0.4398,0.88317,2.53917,1.26767,0.000540231,0.000540231,0.000540231
2,11.4732,1.32566,2.15207,1.55842,0.6698,0.4,0.49154,0.21915,1.50115,2.31385,2.13163,0.00108505,0.00108505,0.00108505
3,15.1462,1.38471,2.1026,1.56485,0.54091,0.48428,0.55218,0.30104,1.1974,2.04394,1.5699,0.00161886,0.00161886,0.00161886
4,19.0577,1.42621,1.99315,1.58161,0.65921,0.73333,0.65569,0.35834,1.39717,1.81942,1.90853,0.00161749,0.00161749,0.00161749
5,23.2836,1.42148,1.97478,1.58731,0.56496,0.56667,0.56696,0.31775,1.31986,2.20064,1.7371,0.00160099,0.00160099,0.00160099
6,28.1832,1.44827,1.87711,1.57526,0.67193,0.48333,0.61216,0.31672,1.51489,2.08913,1.84335,0.00158448,0.00158448,0.00158448
7,33.4017,1.40454,1.72063,1.56092,0.70849,0.52134,0.61531,0.29167,1.60111,2.33359,1.91127,0.00156798,0.00156798,0.00156798
8,39.5615,1.31728,1.68173,1.50596,0.51987,0.6353,0.65722,0.35288,1.49188,2.16802,1.89843,0.00155148,0.00155148,0.00155148
9,45.5402,1.32657,1.60178,1.49732,0.5072,0.56667,0.53856,0.28868,1.36258,2.24163,1.73458,0.00153497,0.00153497,0.00153497
10,51.5734,1.38841,1.67772,1.53646,0.44749,0.575,0.49769,0.23313,1.5606,2.11786,1.87391,0.00151847,0.00151847,0.00151847
11,56.0884,1.36609,1.60854,1.52712,0.71021,0.67974,0.68729,0.42478,1.31184,1.54433,1.62178,0.00150197,0.00150197,0.00150197
12,60.4461,1.2953,1.55624,1.50862,0.83532,0.59553,0.67283,0.36385,1.50207,1.8634,1.741,0.00148546,0.00148546,0.00148546
13,64.7154,1.24735,1.42811,1.47344,0.7691,0.57356,0.66532,0.40223,1.37863,1.55395,1.73675,0.00146896,0.00146896,0.00146896
14,68.3673,1.39753,1.54282,1.55881,0.66648,0.65143,0.70825,0.41521,1.37481,1.31019,1.64772,0.00145246,0.00145246,0.00145246
15,73.9838,1.31166,1.41304,1.48821,0.8064,0.69293,0.80534,0.44337,1.35037,1.24041,1.63019,0.00143595,0.00143595,0.00143595
16,79.6207,1.25033,1.3279,1.4383,0.76732,0.70833,0.76613,0.4683,1.19487,1.10368,1.48888,0.00141945,0.00141945,0.00141945
17,85.3172,1.2857,1.30894,1.43516,0.92259,0.74247,0.82893,0.49842,1.18589,1.07726,1.47404,0.00140295,0.00140295,0.00140295
18,90.9946,1.23247,1.24076,1.42859,0.85279,0.81637,0.82781,0.54348,1.10202,0.9447,1.36807,0.00138644,0.00138644,0.00138644
19,97.0965,1.25994,1.30089,1.42327,0.87773,0.83333,0.85679,0.56726,1.11465,1.0109,1.39311,0.00136994,0.00136994,0.00136994
20,102.756,1.25249,1.28258,1.41023,0.82164,0.78126,0.80417,0.48766,1.11589,1.17716,1.42107,0.00135344,0.00135344,0.00135344
21,107.111,1.19454,1.23199,1.42409,0.82338,0.75,0.80303,0.52826,1.10998,1.08823,1.45573,0.00133693,0.00133693,0.00133693
22,110.785,1.20852,1.15275,1.43464,0.86088,0.75833,0.79366,0.52312,1.10508,0.91898,1.41686,0.00132043,0.00132043,0.00132043
23,114.154,1.20889,1.16329,1.40549,0.7265,0.69685,0.74209,0.43828,1.28147,1.11426,1.57246,0.00130393,0.00130393,0.00130393
24,118.459,1.19116,1.15253,1.43111,0.76029,0.74175,0.79833,0.51059,1.25914,1.01239,1.56732,0.00128742,0.00128742,0.00128742
25,123.356,1.16226,1.15028,1.36788,0.88879,0.75524,0.81782,0.53678,1.06561,0.94051,1.40071,0.00127092,0.00127092,0.00127092
26,129.08,1.16314,1.10813,1.3651,0.87744,0.79919,0.87216,0.54502,1.13897,0.81441,1.42658,0.00125442,0.00125442,0.00125442
27,135.035,1.18395,1.13501,1.40866,0.8456,0.775,0.84276,0.56453,1.14309,0.97644,1.41971,0.00123791,0.00123791,0.00123791
28,140.532,1.13789,1.09119,1.37222,0.74981,0.775,0.80983,0.52562,1.11959,0.94273,1.39696,0.00122141,0.00122141,0.00122141
29,146.227,1.15098,1.03392,1.33896,0.88934,0.85212,0.89594,0.57095,1.12745,0.84133,1.35769,0.00120491,0.00120491,0.00120491
30,150.951,1.18987,1.10554,1.40207,0.77213,0.85479,0.84425,0.55051,1.08223,0.86614,1.37708,0.0011884,0.0011884,0.0011884
31,155.498,1.10281,1.03247,1.35162,0.90534,0.71746,0.85728,0.52815,1.04907,0.97912,1.3561,0.0011719,0.0011719,0.0011719
32,158.952,1.12277,1.03799,1.339,0.90959,0.69511,0.81788,0.54394,1.08398,0.90882,1.4114,0.0011554,0.0011554,0.0011554
33,163.029,1.08926,0.94293,1.31718,0.87206,0.80833,0.88047,0.57472,1.05223,0.87912,1.37853,0.00113889,0.00113889,0.00113889
34,168.034,1.10442,0.96475,1.32101,0.92765,0.80088,0.8928,0.56222,1.13492,0.78507,1.46299,0.00112239,0.00112239,0.00112239
35,173.146,1.05912,0.96027,1.301,0.73288,0.85833,0.82364,0.52241,1.14935,0.84591,1.4576,0.00110589,0.00110589,0.00110589
36,178.89,1.12462,0.98928,1.35537,0.92614,0.75,0.84038,0.54606,1.13414,0.77146,1.45468,0.00108938,0.00108938,0.00108938
37,184.722,1.09433,0.96042,1.33657,0.80304,0.76217,0.80478,0.54189,1.05452,0.98157,1.38329,0.00107288,0.00107288,0.00107288
38,188.949,1.05897,0.91997,1.2993,0.86599,0.71667,0.814,0.51131,1.0551,0.89642,1.33843,0.00105638,0.00105638,0.00105638
39,194.175,1.02534,0.9174,1.26897,0.87787,0.78487,0.8722,0.57249,1.00709,0.74197,1.29554,0.00103987,0.00103987,0.00103987
40,199.566,1.02449,0.87714,1.28346,0.84404,0.80705,0.86335,0.57063,1.07556,0.80517,1.35132,0.00102337,0.00102337,0.00102337
41,204.024,1.00971,0.86627,1.25793,0.8398,0.87227,0.87599,0.6009,1.04711,0.74271,1.33146,0.00100687,0.00100687,0.00100687
42,208.16,1.06209,0.84037,1.30132,0.90528,0.88333,0.8711,0.57905,0.99959,0.68502,1.31992,0.000990365,0.000990365,0.000990365
43,212.113,1.07817,0.89848,1.32117,0.87716,0.84258,0.86734,0.55922,1.11714,0.8363,1.39539,0.000973861,0.000973861,0.000973861
44,217.372,0.99269,0.82401,1.26708,0.72288,0.70723,0.73179,0.48949,1.07784,1.16603,1.41305,0.000957358,0.000957358,0.000957358
45,222.189,1.01353,0.84121,1.26698,0.89736,0.85833,0.92856,0.62376,1.04849,0.6638,1.31036,0.000940855,0.000940855,0.000940855
46,227.2,1.01211,0.86331,1.25194,0.86267,0.88545,0.92988,0.61594,1.01148,0.65792,1.30433,0.000924352,0.000924352,0.000924352
47,232.738,0.99812,0.8068,1.26681,0.89088,0.87594,0.92834,0.60056,1.01269,0.65006,1.31243,0.000907848,0.000907848,0.000907848
48,238.362,0.96053,0.77702,1.24872,0.84811,0.94167,0.92329,0.61851,1.02144,0.66556,1.32326,0.000891345,0.000891345,0.000891345
49,243.858,0.96446,0.76854,1.22672,0.84186,0.90498,0.91309,0.63669,0.97808,0.6966,1.28127,0.000874842,0.000874842,0.000874842
50,248.252,0.94987,0.77977,1.22998,0.81895,0.85641,0.88311,0.63198,0.91712,0.64453,1.22184,0.000858338,0.000858338,0.000858338
51,252.172,0.97665,0.76852,1.26089,0.81713,0.85784,0.88912,0.56901,1.01988,0.69507,1.32439,0.000841835,0.000841835,0.000841835
52,256.709,0.97823,0.79386,1.24695,0.90211,0.74334,0.8446,0.58517,1.04429,0.68711,1.36689,0.000825332,0.000825332,0.000825332
53,260.26,0.94728,0.74344,1.23003,0.88982,0.8009,0.90001,0.61219,1.02422,0.65227,1.31343,0.000808828,0.000808828,0.000808828
54,264.743,0.96944,0.76367,1.25752,0.79905,0.80833,0.84694,0.5857,0.96334,0.71619,1.25442,0.000792325,0.000792325,0.000792325
55,270.367,0.96517,0.7733,1.247,0.85911,0.775,0.85179,0.59189,0.97966,0.7032,1.29816,0.000775822,0.000775822,0.000775822
56,275.153,0.95828,0.76495,1.24256,0.81001,0.8,0.85605,0.58359,0.96547,0.68189,1.27646,0.000759318,0.000759318,0.000759318
57,279.818,0.89495,0.73611,1.18294,0.81726,0.87603,0.87205,0.60747,0.98667,0.6306,1.27617,0.000742815,0.000742815,0.000742815
