epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.29969,1.10515,2.79469,1.39918,1,0.15477,0.49307,0.30257,1.14968,2.61994,1.44127,0.000542437,0.000542437,0.000542437
2,12.4212,1.31317,2.08429,1.54763,0.6232,0.50505,0.59758,0.32363,1.35505,2.28552,1.68973,0.00108723,0.00108723,0.00108723
3,18.5268,1.42332,2.0998,1.59229,0.55946,0.40435,0.43136,0.22826,1.46158,2.70604,1.91253,0.00162103,0.00162103,0.00162103
4,24.5172,1.41045,1.96612,1.63297,0.5483,0.38261,0.41206,0.24479,1.50276,2.48675,1.86357,0.00161749,0.00161749,0.00161749
5,30.7323,1.42944,1.88721,1.61401,0.38295,0.51318,0.344,0.16457,1.63841,3.27346,1.99231,0.00160099,0.00160099,0.00160099
6,36.3235,1.36265,1.80555,1.53945,0.69223,0.37391,0.45863,0.24495,1.62724,2.64915,1.9952,0.00158448,0.00158448,0.00158448
7,42.459,1.33064,1.70528,1.51623,0.41338,0.5913,0.53092,0.28731,1.37158,1.75337,1.63818,0.00156798,0.00156798,0.00156798
8,48.2382,1.32276,1.63415,1.50905,0.62015,0.55652,0.49345,0.29675,1.41451,2.32137,1.73234,0.00155148,0.00155148,0.00155148
9,54.237,1.35153,1.56123,1.51012,0.61754,0.55435,0.54277,0.24407,1.59844,1.94553,1.84801,0.00153497,0.00153497,0.00153497
10,60.2966,1.36501,1.5668,1.50138,0.66305,0.68261,0.71979,0.36776,1.45606,1.85439,1.68811,0.00151847,0.00151847,0.00151847
11,66.119,1.35748,1.53948,1.54604,0.86569,0.50435,0.62479,0.34906,1.53923,1.72503,1.89148,0.00150197,0.00150197,0.00150197
12,71.2386,1.32018,1.46275,1.51398,0.77829,0.54783,0.65201,0.36775,1.31226,1.72599,1.64736,0.00148546,0.00148546,0.00148546
13,76.1021,1.31548,1.47921,1.50147,0.65137,0.63478,0.67395,0.4027,1.24002,1.48208,1.54283,0.00146896,0.00146896,0.00146896
14,79.1627,1.30622,1.3591,1.47555,0.54148,0.76592,0.6702,0.3935,1.27914,1.48376,1.54561,0.00145246,0.00145246,0.00145246
15,82.3106,1.29611,1.34402,1.48996,0.73528,0.6734,0.72614,0.37531,1.33055,1.29188,1.5062,0.00143595,0.00143595,0.00143595
16,85.412,1.25042,1.25797,1.48048,0.90763,0.5912,0.72542,0.39943,1.32498,1.37304,1.59164,0.00141945,0.00141945,0.00141945
17,88.4985,1.19363,1.21352,1.39873,0.85667,0.62609,0.76183,0.43078,1.45452,1.32676,1.65277,0.00140295,0.00140295,0.00140295
18,91.5888,1.21957,1.22868,1.41909,0.84003,0.69783,0.74682,0.42735,1.24469,1.19918,1.48801,0.00138644,0.00138644,0.00138644
19,94.5855,1.23433,1.19095,1.43443,0.77084,0.70129,0.77406,0.42682,1.21065,1.23194,1.46793,0.00136994,0.00136994,0.00136994
20,97.7035,1.19151,1.11633,1.38114,0.75935,0.6989,0.74583,0.48437,1.15463,1.15321,1.52459,0.00135344,0.00135344,0.00135344
21,100.883,1.17826,1.17735,1.41216,0.60921,0.77994,0.71336,0.43485,1.19166,1.2406,1.5035,0.00133693,0.00133693,0.00133693
22,104.003,1.21088,1.19761,1.43398,0.90173,0.6909,0.78427,0.50928,1.17507,1.0081,1.49166,0.00132043,0.00132043,0.00132043
23,107.213,1.1987,1.13454,1.41662,0.71588,0.72617,0.71764,0.43308,1.30641,1.12062,1.58697,0.00130393,0.00130393,0.00130393
24,110.384,1.19867,1.11411,1.38775,0.73023,0.6413,0.71627,0.46417,1.11247,1.22022,1.44179,0.00128742,0.00128742,0.00128742
25,113.58,1.15063,1.05537,1.39255,0.74788,0.66304,0.7164,0.49095,1.16105,1.14893,1.43036,0.00127092,0.00127092,0.00127092
26,116.655,1.11678,1.02229,1.3588,0.84876,0.71304,0.83259,0.54632,1.15966,0.95941,1.40362,0.00125442,0.00125442,0.00125442
27,119.796,1.14721,1.04965,1.39077,0.79642,0.70594,0.76485,0.44274,1.29064,1.32969,1.53775,0.00123791,0.00123791,0.00123791
28,124.508,1.09601,1.01274,1.35049,0.79104,0.80652,0.83644,0.48888,1.18781,0.94364,1.46631,0.00122141,0.00122141,0.00122141
29,130.365,1.06734,0.96752,1.32617,0.89177,0.68387,0.82123,0.50771,1.20539,0.93137,1.45147,0.00120491,0.00120491,0.00120491
30,136.267,1.11471,0.97193,1.33299,0.92789,0.65652,0.79622,0.51355,1.17474,0.86327,1.47404,0.0011884,0.0011884,0.0011884
31,141.951,1.11537,0.9288,1.34106,0.91219,0.73989,0.7849,0.46227,1.30968,1.04817,1.54378,0.0011719,0.0011719,0.0011719
32,148,1.08787,0.91452,1.33279,0.96138,0.7648,0.83548,0.54135,1.15823,0.87913,1.41723,0.0011554,0.0011554,0.0011554
33,153.359,1.04084,0.89347,1.30274,0.82087,0.77471,0.83268,0.54338,1.25828,0.93684,1.44745,0.00113889,0.00113889,0.00113889
34,158.146,1.10308,0.92673,1.34879,0.95652,0.79986,0.83716,0.52023,1.26538,0.86101,1.45831,0.00112239,0.00112239,0.00112239
35,163.468,1.05599,0.86043,1.28442,0.79151,0.83478,0.84679,0.53911,1.13734,0.83741,1.44024,0.00110589,0.00110589,0.00110589
36,169.453,1.02699,0.86612,1.28824,0.95988,0.75652,0.81499,0.52775,1.19955,0.92183,1.47454,0.00108938,0.00108938,0.00108938
37,175.312,1.04915,0.8649,1.29998,0.85574,0.85622,0.86019,0.55255,1.1952,0.85132,1.45406,0.00107288,0.00107288,0.00107288
38,181.263,1.03902,0.86234,1.30122,0.85748,0.82969,0.83336,0.52908,1.13638,0.84973,1.42937,0.00105638,0.00105638,0.00105638
39,187.32,0.98836,0.81208,1.25349,0.86807,0.82336,0.83127,0.57839,1.10712,0.79426,1.43195,0.00103987,0.00103987,0.00103987
40,193.397,1.02781,0.80432,1.29385,0.9205,0.7413,0.842,0.47289,1.23938,1.05513,1.51626,0.00102337,0.00102337,0.00102337
41,199.57,1.01798,0.8071,1.26227,0.82727,0.77656,0.80394,0.51553,1.1293,0.89372,1.42689,0.00100687,0.00100687,0.00100687
42,205.651,1.0393,0.88009,1.28459,0.80604,0.734,0.8034,0.52954,1.09844,0.98216,1.35036,0.000990365,0.000990365,0.000990365
43,209.578,0.9861,0.82587,1.26177,0.92514,0.73478,0.80874,0.50607,1.16574,0.9152,1.47072,0.000973861,0.000973861,0.000973861
44,213.226,0.99233,0.76205,1.26574,0.84855,0.73406,0.77949,0.49292,1.17423,0.91681,1.45704,0.000957358,0.000957358,0.000957358
45,218.731,0.98924,0.8059,1.25656,0.83166,0.80053,0.8509,0.55996,1.11943,0.69287,1.41493,0.000940855,0.000940855,0.000940855
46,224.249,0.96953,0.76939,1.24239,0.96961,0.68478,0.81078,0.54267,1.07891,0.83717,1.37272,0.000924352,0.000924352,0.000924352
47,229.803,0.96651,0.74591,1.2452,0.83624,0.73478,0.75619,0.5558,1.06575,0.85641,1.37978,0.000907848,0.000907848,0.000907848
48,235.776,0.97621,0.75924,1.25815,0.77166,0.6848,0.7208,0.48512,1.0752,0.84873,1.42697,0.000891345,0.000891345,0.000891345
49,241.89,0.9364,0.76654,1.22475,0.87761,0.81304,0.83614,0.53958,1.11253,0.80554,1.38976,0.000874842,0.000874842,0.000874842
50,247.642,0.94276,0.76028,1.20853,0.78478,0.87826,0.87103,0.60987,0.99716,0.68776,1.28936,0.000858338,0.000858338,0.000858338
51,253.619,0.95998,0.70659,1.23134,0.96842,0.76538,0.86146,0.59504,1.06857,0.67478,1.29728,0.000841835,0.000841835,0.000841835
52,259.332,0.94786,0.74448,1.21965,0.85219,0.78478,0.79286,0.55873,1.04396,0.73903,1.30256,0.000825332,0.000825332,0.000825332
53,263.048,0.91636,0.70862,1.23717,0.87749,0.77826,0.80528,0.53377,1.09795,0.72874,1.35852,0.000808828,0.000808828,0.000808828
54,266.245,0.91662,0.71676,1.21505,0.93878,0.78478,0.84238,0.51559,1.15268,0.84417,1.42287,0.000792325,0.000792325,0.000792325
55,269.42,0.93912,0.69766,1.21294,0.87056,0.7999,0.78307,0.57939,0.99531,0.73395,1.32449,0.000775822,0.000775822,0.000775822
56,272.555,0.90433,0.71366,1.21577,0.79117,0.86745,0.81719,0.54623,1.08993,0.76856,1.30199,0.000759318,0.000759318,0.000759318
57,275.45,0.94222,0.6987,1.22356,0.83442,0.87568,0.83339,0.54611,1.1304,0.71903,1.41421,0.000742815,0.000742815,0.000742815
58,278.452,0.91103,0.70899,1.20275,0.85413,0.81117,0.80517,0.50444,1.10032,0.83353,1.37045,0.000726312,0.000726312,0.000726312
59,281.55,0.90479,0.70849,1.23035,0.88727,0.75163,0.79857,0.53335,1.11771,0.75556,1.37111,0.000709809,0.000709809,0.000709809
60,284.558,0.90382,0.69557,1.20849,0.85683,0.80258,0.81405,0.56058,1.01492,0.6808,1.30201,0.000693305,0.000693305,0.000693305
61,287.734,0.90595,0.69122,1.22207,0.7867,0.85652,0.81235,0.57451,0.99195,0.66362,1.25226,0.000676802,0.000676802,0.000676802
62,290.818,0.9008,0.66913,1.19896,0.86979,0.8502,0.82512,0.56021,1.07195,0.68061,1.29511,0.000660299,0.000660299,0.000660299
63,294.037,0.86368,0.65008,1.16149,0.83768,0.87826,0.81105,0.55609,1.03526,0.67566,1.29906,0.000643795,0.000643795,0.000643795
64,297.256,0.84792,0.64496,1.17781,0.8721,0.76304,0.85133,0.58404,1.03561,0.73461,1.28688,0.000627292,0.000627292,0.000627292
65,300.583,0.87653,0.63068,1.21343,0.92952,0.793,0.86191,0.58228,1.02278,0.6479,1.2538,0.000610789,0.000610789,0.000610789
