epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.3742,1.10888,2.78033,1.42812,0.84803,0.31252,0.75981,0.46947,0.90354,2.31676,1.30934,0.000542437,0.000542437,0.000542437
2,17.2313,1.3154,2.06761,1.53925,0.64108,0.42045,0.51461,0.25662,1.2552,2.2798,1.68758,0.00108723,0.00108723,0.00108723
3,23.9178,1.30403,2.0863,1.52088,0.63341,0.33712,0.4324,0.23242,1.64793,2.62784,2.21218,0.00162103,0.00162103,0.00162103
4,30.7948,1.43636,2.03881,1.58238,0.48387,0.73897,0.59282,0.36145,1.59406,2.36368,2.49799,0.00161749,0.00161749,0.00161749
5,38.3476,1.45761,2.01008,1.6108,0.60569,0.625,0.61554,0.2601,1.80387,3.72574,2.40872,0.00160099,0.00160099,0.00160099
6,45.6456,1.40451,1.80578,1.55935,0.66995,0.40909,0.48994,0.2601,1.91802,2.69781,2.27753,0.00158448,0.00158448,0.00158448
7,52.9525,1.37161,1.73168,1.53742,0.28166,0.41667,0.3085,0.17511,2.18222,4.87946,2.58396,0.00156798,0.00156798,0.00156798
8,60.3797,1.35584,1.65611,1.55094,0.71544,0.72654,0.74503,0.4034,1.96509,2.18237,2.85936,0.00155148,0.00155148,0.00155148
9,67.6566,1.37456,1.59672,1.55414,0.81549,0.59817,0.6964,0.40172,1.40239,1.88379,1.85006,0.00153497,0.00153497,0.00153497
10,73.3261,1.35665,1.57611,1.5512,0.72504,0.67803,0.67191,0.36153,1.74825,1.9263,2.25592,0.00151847,0.00151847,0.00151847
11,78.8273,1.3384,1.59392,1.52732,0.30857,0.50758,0.41207,0.22166,1.576,2.64925,1.99651,0.00150197,0.00150197,0.00150197
12,83.9911,1.33136,1.54193,1.51768,0.6269,0.52273,0.63416,0.41397,1.44868,1.81254,2.10468,0.00148546,0.00148546,0.00148546
13,89.5282,1.35473,1.48724,1.52274,0.69336,0.72981,0.77701,0.47949,1.4552,1.54087,1.84565,0.00146896,0.00146896,0.00146896
