epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.51092,1.11283,2.87748,1.37509,0.00407,0.97882,0.50057,0.29085,1.44257,2.91797,1.71236,0.00051677,0.00051677,0.00051677
2,11.0118,1.27628,2.09619,1.49243,0.7394,0.3801,0.52876,0.25707,1.38163,2.2845,1.86677,0.00103981,0.00103981,0.00103981
3,14.773,1.39201,2.16806,1.56847,0.47607,0.4162,0.36792,0.19737,1.45162,2.49079,1.98592,0.00155229,0.00155229,0.00155229
4,17.9633,1.47905,2.09412,1.6355,0.59834,0.42315,0.49115,0.20549,1.68412,2.25455,2.30418,0.00161749,0.00161749,0.00161749
5,21.6947,1.5086,2.12904,1.68227,0.67808,0.31473,0.40014,0.18661,1.67297,2.97087,2.1882,0.00160099,0.00160099,0.00160099
6,26.6753,1.43463,1.95359,1.58729,0.58007,0.26769,0.37835,0.16899,1.75531,3.59227,2.1994,0.00158448,0.00158448,0.00158448
7,32.3878,1.40187,1.81513,1.54078,0.43277,0.5314,0.4205,0.20887,1.61839,3.69174,2.03723,0.00156798,0.00156798,0.00156798
8,36.7434,1.39443,1.7599,1.53313,0.40367,0.4053,0.3628,0.19237,1.52922,3.39663,1.86728,0.00155148,0.00155148,0.00155148
9,40.1292,1.36056,1.70398,1.52881,0.36931,0.4372,0.38149,0.22452,1.3626,2.0633,1.62181,0.00153497,0.00153497,0.00153497
10,43.4213,1.30548,1.6361,1.486,0.64498,0.54512,0.6019,0.32802,1.41687,1.9251,1.66598,0.00151847,0.00151847,0.00151847
11,48.11,1.30661,1.49749,1.4677,0.64935,0.65991,0.64999,0.3506,1.55445,1.72137,1.77799,0.00150197,0.00150197,0.00150197
12,53.5658,1.38543,1.60764,1.53086,0.58974,0.67342,0.59972,0.34097,1.38433,1.76122,1.65313,0.00148546,0.00148546,0.00148546
13,58.7485,1.29059,1.52084,1.45466,0.59172,0.47195,0.53308,0.31049,1.41467,2.47631,1.73012,0.00146896,0.00146896,0.00146896
14,62.116,1.32292,1.51982,1.49574,0.66636,0.45462,0.56473,0.28386,1.4653,2.09114,1.79154,0.00145246,0.00145246,0.00145246
15,65.2207,1.27639,1.45702,1.49564,0.83561,0.38554,0.60036,0.33839,1.31606,2.73071,1.68979,0.00143595,0.00143595,0.00143595
16,69.0907,1.29143,1.39256,1.46948,0.78743,0.71604,0.76099,0.45546,1.23385,1.39806,1.51097,0.00141945,0.00141945,0.00141945
17,72.5735,1.30672,1.38785,1.48614,0.72395,0.71672,0.75789,0.45577,1.39314,1.26477,1.72211,0.00140295,0.00140295,0.00140295
18,78.4371,1.26865,1.32363,1.45499,0.75387,0.71472,0.7811,0.46546,1.30894,1.3554,1.60151,0.00138644,0.00138644,0.00138644
19,83.4616,1.21031,1.27957,1.36977,0.80272,0.72944,0.7936,0.47546,1.27287,1.23099,1.53722,0.00136994,0.00136994,0.00136994
20,86.7294,1.24439,1.26498,1.45426,0.89233,0.64912,0.78659,0.49165,1.23476,1.21378,1.49695,0.00135344,0.00135344,0.00135344
21,90.1493,1.24173,1.24935,1.43353,0.81141,0.74279,0.79237,0.50972,1.2697,1.14448,1.56164,0.00133693,0.00133693,0.00133693
22,93.4454,1.26647,1.24362,1.43895,0.84575,0.71577,0.7936,0.48398,1.35485,1.13066,1.59899,0.00132043,0.00132043,0.00132043
23,97.9929,1.23255,1.16138,1.42489,0.8535,0.74109,0.83464,0.52934,1.20132,1.0271,1.47412,0.00130393,0.00130393,0.00130393
24,102.201,1.17807,1.15277,1.38001,0.86252,0.76533,0.82831,0.54203,1.16458,1.09662,1.44931,0.00128742,0.00128742,0.00128742
25,107.466,1.1828,1.11826,1.41137,0.83087,0.59043,0.72514,0.43481,1.44443,1.53709,1.68097,0.00127092,0.00127092,0.00127092
26,111.599,1.13231,1.11936,1.34497,0.80317,0.70982,0.77154,0.4816,1.28127,1.20244,1.57989,0.00125442,0.00125442,0.00125442
27,114.626,1.16598,1.08817,1.37018,0.77215,0.76945,0.81883,0.52965,1.21221,1.04035,1.48895,0.00123791,0.00123791,0.00123791
28,119.112,1.15365,1.03347,1.35722,0.81234,0.65645,0.7709,0.47622,1.27009,1.14588,1.55014,0.00122141,0.00122141,0.00122141
29,124.332,1.1016,0.99359,1.32218,0.88802,0.7762,0.86411,0.55855,1.17574,0.9045,1.50184,0.00120491,0.00120491,0.00120491
30,129.195,1.17014,1.04982,1.3662,0.75648,0.80047,0.82109,0.5424,1.18007,0.99993,1.49687,0.0011884,0.0011884,0.0011884
31,132.74,1.12837,1.02454,1.33291,0.8703,0.76986,0.84893,0.54172,1.136,0.97032,1.41961,0.0011719,0.0011719,0.0011719
32,136.628,1.10437,0.97957,1.33599,0.78055,0.8027,0.83193,0.51206,1.23985,0.98858,1.51029,0.0011554,0.0011554,0.0011554
33,140.499,1.09828,0.95535,1.30324,0.85755,0.75192,0.8399,0.52483,1.23763,1.0106,1.49257,0.00113889,0.00113889,0.00113889
34,145.042,1.11214,0.98804,1.33015,0.92613,0.79719,0.86626,0.56273,1.17182,0.87208,1.45221,0.00112239,0.00112239,0.00112239
35,149.057,1.08217,0.974,1.33662,0.86233,0.81341,0.85017,0.53428,1.25245,0.95952,1.55948,0.00110589,0.00110589,0.00110589
36,152.914,1.10307,0.98888,1.32555,0.92761,0.77042,0.85468,0.53258,1.15641,1.00077,1.44867,0.00108938,0.00108938,0.00108938
37,156.698,1.06746,0.94082,1.2936,0.91483,0.80029,0.86568,0.56286,1.15959,0.92549,1.43646,0.00107288,0.00107288,0.00107288
38,161.175,1.07517,0.93483,1.32541,0.91044,0.83188,0.86103,0.57772,1.10085,0.87642,1.40587,0.00105638,0.00105638,0.00105638
39,164.961,1.06529,0.97115,1.31214,0.91249,0.76556,0.86045,0.58284,1.10519,0.86995,1.38977,0.00103987,0.00103987,0.00103987
40,168.114,1.03292,0.8958,1.28673,0.8111,0.6976,0.74983,0.45365,1.40049,1.12318,1.81831,0.00102337,0.00102337,0.00102337
41,171.688,1.00908,0.8782,1.26712,0.93046,0.75257,0.86038,0.55548,1.10913,0.88047,1.40864,0.00100687,0.00100687,0.00100687
42,175.153,1.043,0.8773,1.28938,0.92263,0.8881,0.90899,0.58974,1.13004,0.77803,1.4049,0.000990365,0.000990365,0.000990365
43,180.594,1.0561,0.85983,1.32584,0.92421,0.88573,0.90473,0.6224,1.0565,0.75909,1.34624,0.000973861,0.000973861,0.000973861
44,185.644,1.04278,0.87799,1.2939,0.89224,0.84867,0.89641,0.60575,1.07717,0.76237,1.38049,0.000957358,0.000957358,0.000957358
45,189.126,0.99307,0.88223,1.28481,0.83818,0.80759,0.84734,0.56228,1.12903,0.89115,1.42623,0.000940855,0.000940855,0.000940855
46,192.596,0.98659,0.82787,1.25092,0.94312,0.78204,0.85239,0.54345,1.17595,0.84237,1.47794,0.000924352,0.000924352,0.000924352
