epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.24396,1.14081,2.82135,1.41334,0.00367,0.8125,0.42071,0.25196,1.13743,2.64831,1.58663,0.000542114,0.000542114,0.000542114
2,11.7794,1.29063,2.12274,1.51727,0.32939,0.36567,0.3255,0.14439,1.46369,2.31155,2.16117,0.00108691,0.00108691,0.00108691
3,17.6475,1.35815,2.07447,1.56896,0.40909,0.44162,0.29604,0.14939,1.55902,2.34348,2.10419,0.00162071,0.00162071,0.00162071
4,23.037,1.40818,2.02826,1.60441,0.44397,0.50738,0.46728,0.24864,1.38728,2.02116,1.88753,0.00161749,0.00161749,0.00161749
5,28.8988,1.40109,1.89975,1.57908,0.34299,0.34375,0.38867,0.19145,1.79841,2.20106,2.24471,0.00160099,0.00160099,0.00160099
6,34.1587,1.39625,1.78795,1.52959,0.36746,0.4375,0.37495,0.19375,1.68194,2.33628,2.36372,0.00158448,0.00158448,0.00158448
7,39.1705,1.35009,1.71807,1.51828,0.63004,0.43719,0.58318,0.3537,1.45305,1.90976,1.87578,0.00156798,0.00156798,0.00156798
8,44.8904,1.391,1.75488,1.52923,0.58712,0.59375,0.57793,0.27588,1.5158,2.1742,2.01989,0.00155148,0.00155148,0.00155148
9,51.0232,1.36837,1.60467,1.50494,0.68237,0.72543,0.75768,0.38915,1.44663,1.54235,1.96317,0.00153497,0.00153497,0.00153497
10,57.0712,1.43599,1.60995,1.57303,0.62728,0.38971,0.51188,0.27617,1.74599,2.22024,2.11758,0.00151847,0.00151847,0.00151847
11,63.0397,1.39352,1.56033,1.53011,0.58657,0.64231,0.69885,0.3691,1.6268,1.73127,2.03786,0.00150197,0.00150197,0.00150197
12,69.7977,1.27136,1.49721,1.4642,0.70554,0.54235,0.6722,0.3235,1.48143,1.75659,1.94995,0.00148546,0.00148546,0.00148546
