epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.96964,1.20207,2.81414,1.42824,1,0.07849,0.76636,0.43192,1.14823,2.62481,1.69866,0.000542744,0.000542744,0.000542744
2,12.5716,1.29044,2.10268,1.51111,0.4813,0.6128,0.62458,0.42623,1.22552,2.02447,1.84915,0.00108754,0.00108754,0.00108754
3,18.3786,1.30661,1.93725,1.52458,0.73028,0.69401,0.76903,0.52079,1.21613,1.8256,1.71529,0.00162133,0.00162133,0.00162133
4,24.9587,1.43626,2.03589,1.57557,0.34116,0.51421,0.4052,0.21067,1.68646,2.83888,2.18179,0.00161749,0.00161749,0.00161749
5,31.3646,1.39926,1.88707,1.54639,0.27287,0.44652,0.25681,0.12144,1.83023,2.94555,2.24597,0.00160099,0.00160099,0.00160099
6,37.0997,1.36825,1.98173,1.50571,0.31985,0.46524,0.33933,0.16292,1.72223,2.63379,1.97054,0.00158448,0.00158448,0.00158448
7,42.6355,1.44653,1.75683,1.5848,0.85683,0.59304,0.76972,0.44265,1.27682,2.14398,1.6821,0.00156798,0.00156798,0.00156798
8,47.5434,1.38089,1.72523,1.4975,0.69661,0.5107,0.60321,0.32497,1.50389,2.5058,1.86464,0.00155148,0.00155148,0.00155148
9,52.7582,1.34076,1.58432,1.51243,0.78174,0.80481,0.73806,0.3391,1.67815,1.73715,2.08962,0.00153497,0.00153497,0.00153497
10,58.2274,1.37592,1.61385,1.54136,0.71288,0.70053,0.67551,0.41183,1.28088,1.68081,1.68582,0.00151847,0.00151847,0.00151847
11,63.6061,1.31049,1.55602,1.519,0.78631,0.85027,0.88096,0.5203,1.30053,1.38516,1.69767,0.00150197,0.00150197,0.00150197
12,69.2203,1.34187,1.48498,1.52609,0.8014,0.87968,0.87751,0.56912,1.22447,1.23778,1.68273,0.00148546,0.00148546,0.00148546
13,74.8228,1.3374,1.39748,1.50231,0.90756,0.79144,0.87976,0.54144,1.2411,1.49365,1.7412,0.00146896,0.00146896,0.00146896
14,80.4359,1.29189,1.35333,1.47678,0.92409,0.70533,0.87088,0.53931,1.31052,1.24619,1.7471,0.00145246,0.00145246,0.00145246
15,86.2526,1.2654,1.35101,1.47557,0.862,0.80749,0.89311,0.57716,1.13933,1.55238,1.56333,0.00143595,0.00143595,0.00143595
16,92.0861,1.29228,1.31766,1.45544,0.80228,0.85873,0.8829,0.57396,1.20677,1.03824,1.6042,0.00141945,0.00141945,0.00141945
