epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.05432,1.10888,2.78033,1.42812,0.84803,0.31252,0.75981,0.46947,0.90354,2.31676,1.30934,0.000542437,0.000542437,0.000542437
2,14.003,1.30496,2.05493,1.53807,0.50967,0.44002,0.43859,0.25424,1.245,2.20918,1.77324,0.00109267,0.00109267,0.00109267
3,19.1818,1.3688,2.12438,1.5388,0.30882,0.65152,0.33177,0.14208,1.70445,3.10443,2.32459,0.0016374,0.0016374,0.0016374
4,24.1183,1.50119,2.03608,1.6478,0.68346,0.42045,0.5447,0.29343,1.9657,2.42145,2.20627,0.00164225,0.00164225,0.00164225
5,29.1813,1.49775,1.94769,1.59863,0.52646,0.65909,0.60009,0.30829,2.25683,3.03522,2.70585,0.00163399,0.00163399,0.00163399
6,33.9445,1.45545,1.84821,1.5968,0.48879,0.42424,0.45237,0.21116,1.75668,2.19087,2.25769,0.00162574,0.00162574,0.00162574
7,39.1639,1.34326,1.66779,1.53476,0.7254,0.66033,0.60691,0.31907,1.74969,2.43447,2.16517,0.00161749,0.00161749,0.00161749
8,43.9574,1.3709,1.66852,1.53525,0.69705,0.68027,0.65337,0.37921,1.48675,1.63553,2.11361,0.00160924,0.00160924,0.00160924
9,48.8832,1.3533,1.60956,1.53881,0.72369,0.73864,0.78562,0.50197,1.42474,1.96372,1.85125,0.00160099,0.00160099,0.00160099
10,53.7603,1.39494,1.57282,1.56685,0.5156,0.52266,0.46943,0.24118,1.48249,1.93937,1.87662,0.00159274,0.00159274,0.00159274
11,58.6466,1.40302,1.66307,1.56545,0.67295,0.48053,0.45671,0.25115,1.50018,2.23391,1.86985,0.00158448,0.00158448,0.00158448
12,63.815,1.40183,1.5342,1.55405,0.76848,0.84848,0.80595,0.41382,1.76044,1.91847,2.28861,0.00157623,0.00157623,0.00157623
13,68.9007,1.3812,1.48919,1.52998,0.72547,0.87148,0.76971,0.48372,1.33316,1.52776,1.65426,0.00156798,0.00156798,0.00156798
14,73.7705,1.27086,1.30599,1.44817,0.78024,0.62701,0.75246,0.47271,1.24253,1.72624,1.73354,0.00155973,0.00155973,0.00155973
15,78.8575,1.31661,1.41287,1.44676,0.76442,0.68182,0.78427,0.48911,1.45556,1.45314,1.74841,0.00155148,0.00155148,0.00155148
16,83.7929,1.25417,1.30749,1.46634,0.9419,0.69192,0.83226,0.51638,1.37934,1.18075,1.76279,0.00154323,0.00154323,0.00154323
17,89.0475,1.28421,1.27082,1.47379,0.77899,0.85227,0.88605,0.56276,1.40455,1.35887,1.8204,0.00153497,0.00153497,0.00153497
18,94.1124,1.24425,1.21801,1.44777,0.79559,0.78788,0.85297,0.479,1.38402,1.05671,1.74332,0.00152672,0.00152672,0.00152672
19,99.3625,1.21223,1.2206,1.44881,0.74903,0.72067,0.76634,0.49546,1.43096,1.21797,1.89534,0.00151847,0.00151847,0.00151847
20,104.257,1.2198,1.18529,1.41544,0.87179,0.93561,0.91565,0.54994,1.24161,0.92085,1.71962,0.00151022,0.00151022,0.00151022
