epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.6246,1.13419,2.79684,1.39793,0.00363,0.875,0.69853,0.42344,1.12368,2.57715,1.6094,0.000542114,0.000542114,0.000542114
2,33.5336,1.32766,2.11197,1.53551,0.69487,0.47794,0.64595,0.39352,1.483,2.17716,1.95738,0.00108691,0.00108691,0.00108691
3,40.0957,1.38367,2.10643,1.60115,0.66552,0.375,0.45379,0.30005,1.48559,2.55309,1.95852,0.00162071,0.00162071,0.00162071
4,46.733,1.41971,2.15334,1.59365,0.32342,0.59559,0.36716,0.18246,1.2914,3.23547,1.7363,0.00161749,0.00161749,0.00161749
5,53.7202,1.39607,1.93896,1.58623,0.89926,0.26471,0.36258,0.20355,1.39858,1.93519,1.89084,0.00160099,0.00160099,0.00160099
6,60.2572,1.42043,1.82474,1.56774,0.87793,0.31881,0.42212,0.24368,1.35318,1.94799,1.74514,0.00158448,0.00158448,0.00158448
7,67.2783,1.34627,1.77466,1.55222,0.32953,0.36765,0.46923,0.26761,1.34693,1.88982,1.74396,0.00156798,0.00156798,0.00156798
8,74.2398,1.36231,1.72961,1.54501,0.57601,0.53676,0.502,0.32713,1.34967,1.92093,1.68689,0.00155148,0.00155148,0.00155148
9,80.8448,1.35272,1.61918,1.52449,0.46872,0.70588,0.62624,0.36947,1.06847,1.60886,1.51695,0.00153497,0.00153497,0.00153497
10,88.8444,1.33479,1.61929,1.49191,0.7421,0.48806,0.63307,0.45268,1.21498,1.74126,1.55253,0.00151847,0.00151847,0.00151847
11,95.8329,1.31427,1.55186,1.47435,0.79859,0.6912,0.73286,0.49183,1.14276,1.39857,1.50651,0.00150197,0.00150197,0.00150197
12,102.829,1.26306,1.47129,1.49314,0.6835,0.59858,0.62821,0.31975,1.27684,1.36163,1.66573,0.00148546,0.00148546,0.00148546
13,110.362,1.2791,1.4213,1.45836,0.87182,0.47794,0.57098,0.26378,1.45263,1.57125,1.83925,0.00146896,0.00146896,0.00146896
14,118.858,1.37254,1.41131,1.52962,0.58752,0.77313,0.71667,0.42258,1.37607,1.3374,1.77899,0.00145246,0.00145246,0.00145246
15,127.553,1.24823,1.28575,1.43576,0.32927,0.61029,0.57923,0.3919,1.23932,1.37852,1.5493,0.00143595,0.00143595,0.00143595
16,135.804,1.27556,1.34288,1.47844,0.98244,0.48529,0.5287,0.362,1.09759,1.13107,1.42277,0.00141945,0.00141945,0.00141945
17,144.292,1.26032,1.27039,1.45897,0.92617,0.75345,0.83881,0.58895,1.05787,1.10373,1.4676,0.00140295,0.00140295,0.00140295
18,152.98,1.2782,1.27548,1.48261,0.54301,0.56618,0.60003,0.39936,1.18229,1.1147,1.52782,0.00138644,0.00138644,0.00138644
19,162.109,1.26962,1.2592,1.46293,0.48447,0.7095,0.59606,0.41615,1.24633,1.08634,1.57687,0.00136994,0.00136994,0.00136994
20,171.045,1.21963,1.19003,1.4099,0.62483,0.53982,0.55476,0.37395,1.13298,1.10114,1.49496,0.00135344,0.00135344,0.00135344
21,179.547,1.19595,1.18002,1.40544,0.64949,0.68644,0.60375,0.36335,1.13686,1.15841,1.54215,0.00133693,0.00133693,0.00133693
22,188.467,1.18072,1.16463,1.3746,0.76168,0.53676,0.56899,0.3583,1.3586,1.2736,1.71587,0.00132043,0.00132043,0.00132043
23,195.728,1.20017,1.17081,1.40103,0.42411,0.79804,0.60219,0.38643,1.18062,1.03983,1.55938,0.00130393,0.00130393,0.00130393
24,202.042,1.18153,1.14201,1.42674,0.82964,0.5613,0.78023,0.47735,1.09583,1.0335,1.47189,0.00128742,0.00128742,0.00128742
25,208.616,1.17093,1.11258,1.39978,0.42096,0.57738,0.5295,0.37253,1.08264,1.02732,1.4756,0.00127092,0.00127092,0.00127092
26,215.75,1.16005,1.07617,1.37143,0.96799,0.80493,0.85947,0.6431,1.10529,0.93663,1.47922,0.00125442,0.00125442,0.00125442
27,222.365,1.13897,1.03878,1.37759,0.85351,0.67427,0.77661,0.57861,1.13405,0.99552,1.4761,0.00123791,0.00123791,0.00123791
28,228.076,1.15492,1.07397,1.38083,0.81995,0.84279,0.84257,0.54687,1.07201,0.99313,1.51906,0.00122141,0.00122141,0.00122141
29,234.023,1.14696,1.07855,1.37088,0.96794,0.78284,0.8614,0.65559,1.01832,0.84309,1.45463,0.00120491,0.00120491,0.00120491
30,240.877,1.1248,1.01766,1.36559,0.61757,0.61029,0.57414,0.38841,1.09096,1.01717,1.52238,0.0011884,0.0011884,0.0011884
31,247.013,1.08609,0.96025,1.30699,0.78996,0.76079,0.82383,0.62082,0.99965,0.89007,1.32074,0.0011719,0.0011719,0.0011719
32,253.982,1.12277,0.98318,1.35229,0.76495,0.59559,0.66138,0.40619,0.92988,0.92307,1.3667,0.0011554,0.0011554,0.0011554
33,261.762,1.09168,0.96103,1.33469,0.94281,0.83088,0.86308,0.66243,0.92345,0.83064,1.3404,0.00113889,0.00113889,0.00113889
34,268.664,1.11782,0.97244,1.35861,0.82616,0.84559,0.85062,0.58471,1.04291,0.95406,1.40468,0.00112239,0.00112239,0.00112239
35,275.553,1.08088,0.94502,1.31714,0.90646,0.84559,0.8619,0.65296,0.9615,0.72639,1.38602,0.00110589,0.00110589,0.00110589
36,282.287,1.12439,0.94687,1.31857,0.84533,0.84559,0.86957,0.6256,0.99941,0.85887,1.38094,0.00108938,0.00108938,0.00108938
37,289.162,1.09363,0.91225,1.32042,0.75434,0.84278,0.84998,0.65039,0.86922,0.76496,1.29259,0.00107288,0.00107288,0.00107288
38,296.937,1.07752,0.90931,1.31405,0.65254,0.71125,0.69608,0.54571,1.02757,0.69617,1.47216,0.00105638,0.00105638,0.00105638
39,304.76,1.07589,0.86242,1.29066,0.89518,0.96518,0.98674,0.64477,1.04823,0.7246,1.43252,0.00103987,0.00103987,0.00103987
40,312.045,1.06071,0.86144,1.30674,0.61721,0.58088,0.66672,0.42184,1.04277,0.96863,1.49149,0.00102337,0.00102337,0.00102337
