epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.3055,1.15255,2.80878,1.42669,0.00334,0.92875,0.66308,0.45259,1.15856,2.7969,1.51485,0.000542114,0.000542114,0.000542114
2,18.7326,1.32915,2.13214,1.52606,0.45657,0.44125,0.37459,0.17484,1.81625,2.4331,2.06616,0.00108691,0.00108691,0.00108691
3,23.898,1.4143,2.05292,1.57915,0.44639,0.5987,0.4071,0.19981,2.09308,3.31678,2.62983,0.00162071,0.00162071,0.00162071
4,29.4512,1.40577,2.00974,1.57026,0.6105,0.45062,0.51653,0.26051,1.63953,2.22712,2.33149,0.00161749,0.00161749,0.00161749
5,35.314,1.40191,1.93812,1.56083,0.44885,0.45203,0.41318,0.15949,1.75459,3.51871,2.22289,0.00160099,0.00160099,0.00160099
6,41.5686,1.3797,1.80355,1.52633,0.71812,0.76438,0.77442,0.3714,1.60803,2.1267,2.10187,0.00158448,0.00158448,0.00158448
7,47.307,1.42193,1.80324,1.58864,0.61946,0.6775,0.6364,0.34857,1.48277,1.962,1.97516,0.00156798,0.00156798,0.00156798
8,53.3116,1.41263,1.66082,1.51175,0.7907,0.6936,0.80731,0.48208,1.4334,1.74672,1.93562,0.00155148,0.00155148,0.00155148
9,57.7973,1.39491,1.6333,1.55541,0.55212,0.59919,0.58121,0.29429,1.6131,1.99958,2.14083,0.00153497,0.00153497,0.00153497
10,61.928,1.34267,1.61903,1.50415,0.37963,0.59875,0.33956,0.20064,1.40472,2.79501,1.75717,0.00151847,0.00151847,0.00151847
11,66.5129,1.31175,1.49557,1.49064,0.66677,0.70125,0.74313,0.46862,1.19155,1.63637,1.65277,0.00150197,0.00150197,0.00150197
12,71.7362,1.36044,1.4554,1.51725,0.66915,0.7125,0.67994,0.3733,1.51984,1.9759,2.08192,0.00148546,0.00148546,0.00148546
13,77.3416,1.29044,1.46714,1.4629,0.95352,0.73867,0.88078,0.51296,1.38446,1.35274,1.75061,0.00146896,0.00146896,0.00146896
14,82.7552,1.25667,1.36994,1.42276,0.78774,0.84036,0.85055,0.51994,1.21458,1.29944,1.6244,0.00145246,0.00145246,0.00145246
