epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,23.0851,1.13419,2.79684,1.39793,0.00363,0.875,0.69853,0.42344,1.12368,2.57715,1.6094,0.000542114,0.000542114,0.000542114
2,27.1337,1.30414,2.1058,1.5185,0.59863,0.40314,0.57969,0.37238,1.23873,2.09942,1.75244,0.00109235,0.00109235,0.00109235
3,31.2309,1.41855,2.09169,1.6112,0.57112,0.5482,0.46437,0.22319,1.66804,2.31917,2.16138,0.00163708,0.00163708,0.00163708
4,35.0938,1.38743,2.06236,1.57017,0.65459,0.42647,0.46583,0.2316,1.46341,3.7393,2.01056,0.00164225,0.00164225,0.00164225
5,38.7419,1.40741,1.89698,1.57174,0.84559,0.30882,0.43134,0.21745,1.51447,2.09708,1.81725,0.00163399,0.00163399,0.00163399
6,42.8051,1.47668,1.85664,1.59825,0.8335,0.33824,0.35778,0.17585,1.5377,2.25534,1.98884,0.00162574,0.00162574,0.00162574
7,46.8498,1.38266,1.74825,1.56473,0.37316,0.44048,0.33415,0.15393,1.80807,2.352,2.13882,0.00161749,0.00161749,0.00161749
8,50.5636,1.40218,1.72851,1.55014,0.62072,0.49892,0.59378,0.31873,1.38933,1.6308,1.69784,0.00160924,0.00160924,0.00160924
9,54.5026,1.38997,1.62451,1.5598,0.88725,0.39706,0.43911,0.22649,1.51197,1.6607,1.90806,0.00160099,0.00160099,0.00160099
10,58.0839,1.42241,1.69323,1.55709,0.27034,0.36115,0.23971,0.14334,1.42227,2.23785,1.76893,0.00159274,0.00159274,0.00159274
11,61.718,1.31594,1.5409,1.47632,0.66953,0.57353,0.60603,0.34875,1.41563,1.45166,1.8781,0.00158448,0.00158448,0.00158448
12,65.4844,1.27238,1.5033,1.49617,0.61929,0.59559,0.55034,0.35104,1.30631,1.73172,1.73093,0.00157623,0.00157623,0.00157623
13,69.3896,1.30957,1.39801,1.47236,0.55036,0.59559,0.55925,0.37774,1.23119,1.27941,1.55187,0.00156798,0.00156798,0.00156798
14,73.2157,1.31635,1.39165,1.49017,0.68758,0.83584,0.79202,0.57196,1.32813,1.14313,1.6461,0.00155973,0.00155973,0.00155973
15,77.2552,1.27849,1.30956,1.43921,0.45493,0.59559,0.63968,0.43495,1.22744,1.13071,1.58232,0.00155148,0.00155148,0.00155148
16,81.0877,1.27162,1.27975,1.46951,0.67805,0.47794,0.50942,0.3049,1.49686,1.42556,1.8703,0.00154323,0.00154323,0.00154323
17,84.7484,1.27023,1.2517,1.44579,0.40489,0.43831,0.4658,0.26646,1.44414,1.41638,1.70688,0.00153497,0.00153497,0.00153497
18,88.5067,1.33309,1.30927,1.5122,0.84414,0.44276,0.56586,0.36603,1.2747,1.31935,1.57093,0.00152672,0.00152672,0.00152672
19,92.5638,1.23691,1.24137,1.43666,0.74225,0.80162,0.84534,0.60859,1.20724,1.1472,1.4902,0.00151847,0.00151847,0.00151847
20,96.4852,1.19325,1.19005,1.39571,0.79328,0.6137,0.6557,0.4208,1.04948,0.99096,1.4118,0.00151022,0.00151022,0.00151022
21,100.266,1.21401,1.23408,1.43577,0.57249,0.78676,0.57068,0.35212,1.19941,1.2223,1.59302,0.00150197,0.00150197,0.00150197
22,104.34,1.22859,1.23566,1.41752,0.96773,0.45588,0.52358,0.33244,1.15677,1.15889,1.57722,0.00149372,0.00149372,0.00149372
23,108.566,1.22794,1.17177,1.41873,0.47965,0.8099,0.6471,0.42133,1.11393,0.87459,1.45912,0.00148546,0.00148546,0.00148546
24,112.732,1.24192,1.16796,1.44043,0.7532,0.8175,0.83174,0.47918,1.15286,0.97492,1.49141,0.00147721,0.00147721,0.00147721
25,116.868,1.20634,1.14828,1.40759,0.59918,0.58088,0.60107,0.43116,1.07819,0.945,1.47431,0.00146896,0.00146896,0.00146896
26,120.412,1.2229,1.0764,1.40597,0.93227,0.46928,0.46488,0.29513,1.3085,1.04723,1.72856,0.00146071,0.00146071,0.00146071
27,124.299,1.16094,1.05603,1.3981,0.60124,0.73529,0.69898,0.48276,1.24118,0.90092,1.61741,0.00145246,0.00145246,0.00145246
28,127.938,1.16375,1.05415,1.38494,0.92422,0.74268,0.82694,0.5852,1.09965,0.96338,1.44556,0.00144421,0.00144421,0.00144421
29,131.731,1.20628,1.07999,1.39211,0.90177,0.64542,0.83575,0.6176,1.22449,1.17537,1.53373,0.00143595,0.00143595,0.00143595
30,135.659,1.14102,1.01149,1.35753,0.41217,0.71437,0.55855,0.37773,1.17424,0.99448,1.53043,0.0014277,0.0014277,0.0014277
31,139.565,1.12716,0.95349,1.3264,0.84284,0.78367,0.8017,0.58509,1.03121,0.93425,1.38243,0.00141945,0.00141945,0.00141945
32,143.482,1.09906,0.93236,1.32318,0.90732,0.45251,0.45749,0.29686,1.18952,1.35734,1.57392,0.0014112,0.0014112,0.0014112
33,147.145,1.12121,0.97941,1.35289,0.88521,0.84559,0.84808,0.57869,1.01922,0.95651,1.39884,0.00140295,0.00140295,0.00140295
34,151.182,1.18404,1.00758,1.39831,0.91636,0.66176,0.76404,0.56598,1.03941,0.92871,1.41297,0.0013947,0.0013947,0.0013947
35,155.204,1.16714,0.99345,1.37476,0.94527,0.84194,0.86595,0.60495,1.06307,0.83832,1.40516,0.00138644,0.00138644,0.00138644
36,159.13,1.15213,0.97231,1.33264,0.82659,0.82964,0.80326,0.51736,1.09432,0.86823,1.49624,0.00137819,0.00137819,0.00137819
37,162.695,1.1621,0.94114,1.35481,0.7577,0.69005,0.75489,0.57791,1.14174,0.82561,1.49843,0.00136994,0.00136994,0.00136994
38,166.338,1.15365,0.9708,1.35587,0.65848,0.84559,0.75874,0.50202,1.09814,0.8826,1.48898,0.00136169,0.00136169,0.00136169
39,170.037,1.09968,0.94062,1.30735,0.70223,0.70759,0.7424,0.51562,1.19699,0.83294,1.58436,0.00135344,0.00135344,0.00135344
40,173.903,1.10603,0.94678,1.32864,0.8878,0.56618,0.62043,0.43089,1.20857,0.88878,1.59941,0.00134519,0.00134519,0.00134519
41,177.62,1.0613,0.90534,1.29053,0.64808,0.75,0.67069,0.47804,1.02452,0.70271,1.42247,0.00133693,0.00133693,0.00133693
