epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.12784,1.17205,2.83969,1.41125,0.00349,1,0.64227,0.37526,1.28883,2.85287,1.77567,0.000542114,0.000542114,0.000542114
2,14.0425,1.33592,2.17063,1.55133,0.72378,0.5519,0.60987,0.29279,1.63813,2.21764,2.37296,0.00108691,0.00108691,0.00108691
3,21.085,1.35878,2.0846,1.56399,0.56912,0.48405,0.34786,0.13861,2.27922,3.38367,3.37609,0.00162071,0.00162071,0.00162071
4,27.8963,1.42255,2.0161,1.56088,0.47325,0.76774,0.66078,0.34204,1.55161,3.34836,2.24441,0.00161749,0.00161749,0.00161749
5,34.4046,1.42022,1.87364,1.56977,0.52769,0.55183,0.46644,0.19966,1.8813,2.37483,2.41374,0.00160099,0.00160099,0.00160099
6,40.1666,1.42276,1.87923,1.56721,0.8226,0.41452,0.6117,0.33785,1.73548,2.61545,2.27042,0.00158448,0.00158448,0.00158448
7,45.3292,1.42769,1.78688,1.59762,0.5364,0.29839,0.34973,0.11678,1.93633,2.66131,2.34468,0.00156798,0.00156798,0.00156798
8,50.7927,1.39799,1.71074,1.54428,0.59943,0.6163,0.68717,0.34066,1.53279,2.40997,2.00311,0.00155148,0.00155148,0.00155148
9,57.2217,1.36516,1.58803,1.50311,0.83467,0.53187,0.73311,0.41252,1.48593,1.67484,1.97784,0.00153497,0.00153497,0.00153497
10,63.3747,1.30868,1.58783,1.48231,0.55832,0.62391,0.6708,0.40215,1.31259,1.69238,1.79621,0.00151847,0.00151847,0.00151847
11,70.1352,1.30695,1.5355,1.49012,0.85495,0.75191,0.82488,0.4929,1.27331,1.65277,1.87067,0.00150197,0.00150197,0.00150197
12,76.8098,1.32939,1.49881,1.52796,0.71565,0.68167,0.74475,0.47978,1.20875,1.56704,1.72053,0.00148546,0.00148546,0.00148546
13,83.4812,1.32245,1.42365,1.50043,0.78724,0.75124,0.83335,0.5003,1.26004,1.28392,1.69105,0.00146896,0.00146896,0.00146896
