epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.44676,1.10219,2.76317,1.4051,0.90483,0.39914,0.78472,0.45791,1.01334,2.62274,1.31699,0.000542744,0.000542744,0.000542744
2,14.5342,1.31167,2.08688,1.50159,0.56501,0.4214,0.57773,0.34023,1.4773,2.23792,1.63716,0.00108754,0.00108754,0.00108754
3,21.8569,1.37938,2.086,1.55097,0.57,0.65278,0.59906,0.29301,1.35042,2.11088,1.76219,0.00162133,0.00162133,0.00162133
4,28.9448,1.49286,2.10128,1.64683,0.46709,0.64793,0.46616,0.24751,1.37475,2.72731,1.7504,0.00161749,0.00161749,0.00161749
5,35.7479,1.40435,1.9004,1.56853,0.43032,0.49653,0.49694,0.23843,1.64038,3.45736,1.92537,0.00160099,0.00160099,0.00160099
6,42.9554,1.42426,1.8464,1.59256,0.58196,0.42206,0.45034,0.27581,1.48001,2.61046,1.76772,0.00158448,0.00158448,0.00158448
7,49.781,1.40453,1.74184,1.54501,0.74482,0.42708,0.48255,0.27805,1.57904,2.26396,1.83115,0.00156798,0.00156798,0.00156798
8,57.3197,1.35917,1.61775,1.5146,0.55229,0.41319,0.47709,0.27379,1.51796,1.95571,1.65359,0.00155148,0.00155148,0.00155148
9,64.3999,1.35725,1.64371,1.52798,0.52932,0.62965,0.64891,0.3686,1.37366,2.35835,1.67657,0.00153497,0.00153497,0.00153497
10,71.3753,1.39141,1.55233,1.54265,0.73274,0.69097,0.68674,0.41316,1.35984,1.55532,1.60619,0.00151847,0.00151847,0.00151847
11,78.4229,1.35691,1.47677,1.53007,0.4277,0.5462,0.41165,0.24771,1.59457,2.2548,1.7469,0.00150197,0.00150197,0.00150197
12,85.8804,1.3377,1.5219,1.52135,0.56556,0.71528,0.67767,0.31512,1.50223,1.79703,1.85807,0.00148546,0.00148546,0.00148546
13,93.2252,1.31586,1.46956,1.48146,0.79742,0.5266,0.62851,0.36115,1.34712,1.7503,1.56359,0.00146896,0.00146896,0.00146896
14,98.8492,1.28485,1.37992,1.4425,0.75698,0.66798,0.72611,0.43103,1.28865,1.45147,1.53448,0.00145246,0.00145246,0.00145246
15,104.143,1.28432,1.38416,1.48378,0.81102,0.66319,0.77482,0.50554,1.26363,1.30452,1.50295,0.00143595,0.00143595,0.00143595
16,109.67,1.31676,1.35151,1.48006,0.75251,0.71181,0.73741,0.49146,1.0827,1.22921,1.39598,0.00141945,0.00141945,0.00141945
17,114.302,1.29326,1.25978,1.47738,0.88959,0.71181,0.78232,0.5023,1.27701,1.1294,1.51049,0.00140295,0.00140295,0.00140295
18,119.981,1.21051,1.24352,1.43878,0.74869,0.65278,0.6758,0.3977,1.30879,1.60209,1.54077,0.00138644,0.00138644,0.00138644
19,125.818,1.22649,1.25265,1.43289,0.73394,0.72271,0.71791,0.43703,1.32062,1.32638,1.56149,0.00136994,0.00136994,0.00136994
20,131.183,1.17451,1.10737,1.40479,0.95989,0.70794,0.82147,0.54515,1.20958,1.05147,1.50255,0.00135344,0.00135344,0.00135344
21,136.746,1.24791,1.18649,1.41768,0.84309,0.70523,0.77374,0.53616,1.17716,1.25945,1.4495,0.00133693,0.00133693,0.00133693
22,142.587,1.23141,1.19192,1.42688,0.76809,0.76097,0.78443,0.48561,1.36792,1.10033,1.6136,0.00132043,0.00132043,0.00132043
23,148.224,1.20386,1.13728,1.38614,0.84083,0.69097,0.78981,0.56937,1.13861,1.12709,1.42624,0.00130393,0.00130393,0.00130393
24,154.26,1.19784,1.13798,1.41388,0.85407,0.76275,0.8356,0.50846,1.37498,1.07639,1.55604,0.00128742,0.00128742,0.00128742
25,160.226,1.16249,1.08829,1.35535,0.83207,0.80777,0.7832,0.39743,1.4102,1.21891,1.68077,0.00127092,0.00127092,0.00127092
26,166.083,1.11633,1.05922,1.35479,0.85992,0.74653,0.844,0.5342,1.24995,1.0854,1.4582,0.00125442,0.00125442,0.00125442
27,171.965,1.18755,1.08816,1.39959,0.70616,0.63194,0.66529,0.41557,1.29822,1.18377,1.5638,0.00123791,0.00123791,0.00123791
28,178.46,1.11455,0.97005,1.3357,0.84415,0.70401,0.81265,0.48033,1.23235,1.03747,1.49604,0.00122141,0.00122141,0.00122141
29,185.186,1.19433,1.0355,1.42357,0.83571,0.7567,0.80873,0.50576,1.22453,1.05508,1.4843,0.00120491,0.00120491,0.00120491
30,192.523,1.11883,0.99494,1.35894,0.95065,0.70367,0.83934,0.53937,1.0987,0.95569,1.32531,0.0011884,0.0011884,0.0011884
31,199.253,1.1066,0.97353,1.3559,0.9318,0.77155,0.87727,0.52147,1.1954,0.9045,1.4385,0.0011719,0.0011719,0.0011719
32,205.954,1.0629,0.94937,1.3167,0.90495,0.82497,0.84759,0.56532,1.21394,0.90891,1.49832,0.0011554,0.0011554,0.0011554
33,212.573,1.09556,0.93299,1.33483,0.81881,0.85422,0.8599,0.58217,1.13049,0.83457,1.36734,0.00113889,0.00113889,0.00113889
34,219.198,1.09958,0.9152,1.3165,0.90246,0.87936,0.92355,0.56935,1.1835,0.82351,1.43936,0.00112239,0.00112239,0.00112239
35,225.84,1.0574,0.87007,1.3227,0.89075,0.88889,0.93075,0.58988,1.12487,0.80185,1.34666,0.00110589,0.00110589,0.00110589
36,233.108,1.07791,0.9013,1.33223,0.82472,0.76619,0.83089,0.59445,1.0284,0.85681,1.30858,0.00108938,0.00108938,0.00108938
37,240.534,1.03315,0.88612,1.29825,0.81119,0.65625,0.77335,0.47732,1.21322,0.97557,1.4864,0.00107288,0.00107288,0.00107288
38,247.249,1.0324,0.86731,1.30138,0.75217,0.86199,0.86907,0.56788,1.1622,0.84485,1.42474,0.00105638,0.00105638,0.00105638
39,254.208,1.06781,0.90218,1.32978,0.78731,0.79861,0.83185,0.56655,1.12629,0.87726,1.46267,0.00103987,0.00103987,0.00103987
40,260.888,1.03709,0.85072,1.27903,0.95569,0.79123,0.88628,0.61513,1.05009,0.83809,1.39196,0.00102337,0.00102337,0.00102337
41,267.959,1.01443,0.85694,1.28392,0.83482,0.84801,0.80236,0.5459,1.1934,0.91534,1.45946,0.00100687,0.00100687,0.00100687
42,275.009,1.0028,0.79186,1.26762,0.96597,0.80208,0.87361,0.5912,1.12688,0.72905,1.38935,0.000990365,0.000990365,0.000990365
