epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.4926,1.10134,2.75812,1.34764,0.0038,0.93029,0.69428,0.4005,1.30475,2.79504,1.69583,0.000542114,0.000542114,0.000542114
2,14.4544,1.27575,2.06393,1.49782,0.7125,0.58574,0.67596,0.35696,1.44024,1.98128,1.68573,0.00108691,0.00108691,0.00108691
3,20.7357,1.39715,2.0449,1.56416,0.53972,0.58367,0.47631,0.223,1.56915,2.48697,2.04911,0.00162071,0.00162071,0.00162071
4,25.7599,1.43101,2.06226,1.61509,0.37188,0.27885,0.21826,0.08802,2.581,3.00097,2.97667,0.00161749,0.00161749,0.00161749
5,29.5487,1.42151,1.8885,1.57831,0.56266,0.53125,0.58068,0.23216,1.76377,2.1589,2.15928,0.00160099,0.00160099,0.00160099
6,33.4162,1.40637,1.78811,1.55142,0.85181,0.37654,0.50986,0.30459,1.46257,2.00431,1.75518,0.00158448,0.00158448,0.00158448
7,37.7805,1.38165,1.80432,1.55722,0.28297,0.44471,0.31528,0.14904,2.05145,2.72829,2.45399,0.00156798,0.00156798,0.00156798
8,43.9807,1.36394,1.71424,1.53072,0.66871,0.52128,0.68496,0.33725,1.6078,1.85811,1.86807,0.00155148,0.00155148,0.00155148
9,50.2435,1.35406,1.59966,1.52559,0.72019,0.72356,0.74782,0.35937,1.52599,2.09317,1.85185,0.00153497,0.00153497,0.00153497
10,56.2371,1.3437,1.56547,1.50998,0.67385,0.60337,0.6775,0.38474,1.61372,1.97516,1.84295,0.00151847,0.00151847,0.00151847
11,62.2316,1.36851,1.53783,1.55,0.62561,0.69809,0.71462,0.4536,1.30502,1.54158,1.58174,0.00150197,0.00150197,0.00150197
12,66.4245,1.31801,1.45937,1.51182,0.76984,0.59372,0.67519,0.4357,1.28795,1.43254,1.54081,0.00148546,0.00148546,0.00148546
13,71.693,1.32174,1.42189,1.4807,0.92458,0.67385,0.81498,0.50989,1.35089,1.40978,1.65348,0.00146896,0.00146896,0.00146896
14,77.672,1.31151,1.3922,1.4545,0.74237,0.85789,0.82012,0.44686,1.59278,1.42304,1.78784,0.00145246,0.00145246,0.00145246
15,81.4359,1.35289,1.35696,1.4889,0.86074,0.57212,0.71886,0.38507,1.5231,1.40765,1.76865,0.00143595,0.00143595,0.00143595
16,85.2516,1.32205,1.36005,1.52535,0.80307,0.67308,0.75415,0.44945,1.29342,1.55772,1.58772,0.00141945,0.00141945,0.00141945
17,89.6911,1.23215,1.23145,1.40845,0.82331,0.6691,0.77062,0.43923,1.40095,1.39289,1.63122,0.00140295,0.00140295,0.00140295
18,95.4948,1.26389,1.25391,1.46833,0.77204,0.62994,0.75136,0.44754,1.35787,1.3176,1.54639,0.00138644,0.00138644,0.00138644
19,101.598,1.25389,1.22699,1.44091,0.7594,0.771,0.80932,0.49318,1.28576,1.04578,1.49523,0.00136994,0.00136994,0.00136994
