epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.88133,1.11529,2.72217,1.37077,0.81244,0.38462,0.42247,0.25972,1.01349,2.61204,1.43392,0.000543038,0.000543038,0.000543038
2,14.0594,1.2764,2.02766,1.5166,0.34822,0.32051,0.15404,0.08676,1.78918,2.76027,2.27961,0.00108783,0.00108783,0.00108783
3,20.6972,1.42461,2.10254,1.60688,0.8079,0.34615,0.45863,0.27896,1.33994,3.15606,1.86319,0.00162161,0.00162161,0.00162161
4,27.6905,1.48325,2.09583,1.64034,0.93423,0.25515,0.38671,0.2371,1.35016,2.49751,1.79516,0.00161749,0.00161749,0.00161749
5,35.0017,1.43694,1.93569,1.60696,0.15293,0.55128,0.23,0.12101,1.54423,2.36206,2.04927,0.00160099,0.00160099,0.00160099
6,41.8827,1.48348,1.8467,1.6247,0.77282,0.43254,0.49633,0.15825,1.60819,2.96266,2.04262,0.00158448,0.00158448,0.00158448
7,49.3527,1.3969,1.8055,1.58089,0.31145,0.67949,0.33179,0.18162,1.43136,3.0091,1.82058,0.00156798,0.00156798,0.00156798
8,56.9121,1.36887,1.64665,1.49002,0.63969,0.61775,0.67574,0.3745,1.34183,1.88047,1.89829,0.00155148,0.00155148,0.00155148
9,63.8812,1.37288,1.61258,1.54193,0.59386,0.75641,0.74077,0.46054,1.21799,1.53515,1.69326,0.00153497,0.00153497,0.00153497
10,69.141,1.35441,1.55981,1.52784,0.74401,0.83333,0.82866,0.42452,1.35715,1.30095,1.79462,0.00151847,0.00151847,0.00151847
11,74.6636,1.37929,1.58754,1.56866,0.60699,0.71811,0.69394,0.37235,1.17705,1.67012,1.56887,0.00150197,0.00150197,0.00150197
12,80.8298,1.29014,1.42411,1.45191,0.79165,0.55128,0.6532,0.33284,1.3625,1.40275,1.70153,0.00148546,0.00148546,0.00148546
