epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.3313,1.10082,2.78971,1.37609,0.8967,0.25084,0.6555,0.41823,1.10226,2.60151,1.48441,0.000542437,0.000542437,0.000542437
2,20.167,1.24976,2.02396,1.48976,0.85593,0.44183,0.64341,0.37265,1.7873,2.25253,2.52793,0.00108723,0.00108723,0.00108723
3,26.5246,1.34073,2.11002,1.53413,0.37373,0.27899,0.29434,0.13011,2.1398,2.79969,2.50899,0.00162103,0.00162103,0.00162103
4,32.0953,1.40298,2.02276,1.5774,0.65567,0.7029,0.63023,0.31591,1.38725,2.52048,2.09425,0.00161749,0.00161749,0.00161749
5,37.4812,1.45246,1.92814,1.56981,0.42209,0.63768,0.56878,0.2893,1.51703,3.65627,2.01779,0.00160099,0.00160099,0.00160099
6,43.0439,1.44642,1.84391,1.57211,0.7851,0.67099,0.68003,0.37389,1.49413,2.10133,2.08772,0.00158448,0.00158448,0.00158448
7,48.2997,1.42499,1.83004,1.59621,0.60053,0.53442,0.60509,0.3366,1.44882,1.98837,1.92474,0.00156798,0.00156798,0.00156798
8,52.4963,1.37429,1.67576,1.54785,0.80076,0.76812,0.75291,0.48265,1.40178,1.55996,2.00335,0.00155148,0.00155148,0.00155148
9,56.615,1.37033,1.60963,1.5435,0.64501,0.68659,0.67855,0.44633,1.33396,1.86993,1.83368,0.00153497,0.00153497,0.00153497
10,61.1881,1.30742,1.51456,1.50095,0.82719,0.72645,0.75814,0.50238,1.25866,1.50147,1.71382,0.00151847,0.00151847,0.00151847
11,67.0077,1.35343,1.51829,1.54525,0.69032,0.74638,0.7429,0.49885,1.16576,1.28001,1.57907,0.00150197,0.00150197,0.00150197
12,72.9643,1.35168,1.44056,1.54403,0.69145,0.6688,0.68215,0.4125,1.4483,1.82231,1.89665,0.00148546,0.00148546,0.00148546
13,78.4358,1.31232,1.42223,1.51136,0.77828,0.67488,0.71039,0.39439,1.62884,1.58777,1.90524,0.00146896,0.00146896,0.00146896
14,84.2995,1.25565,1.34525,1.44072,0.78958,0.63949,0.69201,0.40895,1.35553,1.48893,1.74269,0.00145246,0.00145246,0.00145246
15,89.9967,1.28514,1.34513,1.44991,0.7792,0.7029,0.79394,0.53437,1.23829,1.6578,1.67942,0.00143595,0.00143595,0.00143595
16,95.3829,1.27026,1.2823,1.46702,0.80939,0.6773,0.75197,0.49783,1.48217,1.38852,2.00455,0.00141945,0.00141945,0.00141945
17,99.3178,1.21133,1.22566,1.41933,0.77354,0.78986,0.78638,0.54122,1.24364,0.96491,1.90156,0.00140295,0.00140295,0.00140295
18,103.38,1.24818,1.25922,1.43618,0.67029,0.80978,0.78143,0.53348,1.19185,1.57567,1.68971,0.00138644,0.00138644,0.00138644
19,107.693,1.26013,1.27521,1.44416,0.85669,0.68478,0.82571,0.51463,1.36433,1.06914,1.91966,0.00136994,0.00136994,0.00136994
20,112.63,1.22032,1.16835,1.41486,0.94594,0.75937,0.84692,0.5276,1.31972,1.15648,1.79672,0.00135344,0.00135344,0.00135344
21,118.831,1.21359,1.12197,1.41771,0.86858,0.78213,0.86407,0.60625,1.10069,1.05873,1.58091,0.00133693,0.00133693,0.00133693
22,124.951,1.16764,1.10945,1.40541,0.94037,0.82503,0.88962,0.56184,1.21032,0.94433,1.59413,0.00132043,0.00132043,0.00132043
23,130.517,1.23509,1.18802,1.45564,0.89847,0.85415,0.91435,0.59823,1.30914,0.86138,1.73537,0.00130393,0.00130393,0.00130393
24,136.715,1.1647,1.06281,1.38585,0.84226,0.83598,0.84063,0.49651,1.18918,1.0595,1.70111,0.00128742,0.00128742,0.00128742
25,143.023,1.18329,1.08822,1.38531,0.81092,0.72645,0.78983,0.49463,1.30872,1.17328,1.74,0.00127092,0.00127092,0.00127092
26,148.288,1.0945,1.01738,1.34231,0.80194,0.61957,0.63088,0.29924,1.89054,1.70897,2.28265,0.00125442,0.00125442,0.00125442
27,152.211,1.15058,1.0366,1.38018,0.97552,0.75059,0.85408,0.55622,1.33639,1.19895,1.79141,0.00123791,0.00123791,0.00123791
28,156.296,1.13687,1.04243,1.3628,0.78068,0.66217,0.7722,0.52215,1.26736,1.55645,1.77825,0.00122141,0.00122141,0.00122141
29,161.451,1.15901,1.05499,1.39114,0.96826,0.875,0.86896,0.59135,1.24987,0.81626,1.59818,0.00120491,0.00120491,0.00120491
30,167.607,1.08246,0.98449,1.33246,0.92438,0.80117,0.84244,0.59689,1.23096,0.91292,1.59325,0.0011884,0.0011884,0.0011884
31,173.323,1.08201,0.93962,1.32951,0.916,0.81113,0.85027,0.64498,1.12178,0.75793,1.59683,0.0011719,0.0011719,0.0011719
32,179.691,1.10028,0.95043,1.33984,0.85757,0.84633,0.83401,0.59505,1.25042,0.95793,1.72824,0.0011554,0.0011554,0.0011554
33,186.028,1.10869,0.92691,1.33611,0.76721,0.80687,0.83374,0.58077,1.35962,0.91444,1.97226,0.00113889,0.00113889,0.00113889
34,192.045,1.086,0.9359,1.35196,0.89837,0.80594,0.90948,0.48767,2.00183,1.0109,2.79351,0.00112239,0.00112239,0.00112239
35,197.756,1.113,0.93942,1.34069,0.97038,0.75612,0.90024,0.62063,1.16698,0.98199,1.62247,0.00110589,0.00110589,0.00110589
36,202.249,1.0712,0.88047,1.2941,0.9723,0.75505,0.91129,0.68702,1.01734,0.92899,1.5624,0.00108938,0.00108938,0.00108938
37,206.579,1.02908,0.85991,1.29746,0.93956,0.83152,0.90846,0.6485,1.09333,0.98574,1.64294,0.00107288,0.00107288,0.00107288
38,210.478,1.10615,0.90954,1.3457,0.93928,0.85145,0.92602,0.66732,0.9799,0.99612,1.46678,0.00105638,0.00105638,0.00105638
39,216.074,1.07311,0.8857,1.31595,0.85784,0.89029,0.92064,0.62786,1.21477,1.15615,1.62861,0.00103987,0.00103987,0.00103987
40,222.446,1.03293,0.83129,1.28721,0.87906,0.84179,0.90395,0.59501,1.24824,0.80229,1.66293,0.00102337,0.00102337,0.00102337
41,228.963,1.01863,0.8073,1.28975,0.92955,0.81159,0.8676,0.60487,1.43534,0.97789,1.94699,0.00100687,0.00100687,0.00100687
42,234.6,1.00861,0.80205,1.26674,0.82339,0.78986,0.84123,0.60468,1.44138,1.03566,1.93247,0.000990365,0.000990365,0.000990365
43,240.329,1.03302,0.80516,1.27532,0.96757,0.80978,0.88706,0.66634,0.86693,0.84893,1.30226,0.000973861,0.000973861,0.000973861
44,246.168,0.99974,0.79145,1.24894,0.91858,0.77988,0.88653,0.6389,1.05385,0.72981,1.52197,0.000957358,0.000957358,0.000957358
45,251.186,0.97653,0.79117,1.24785,0.91213,0.87366,0.92319,0.63515,1.1485,0.62928,1.56252,0.000940855,0.000940855,0.000940855
46,255.248,0.98143,0.82653,1.26071,0.995,0.91217,0.94735,0.65943,1.06956,0.64294,1.58762,0.000924352,0.000924352,0.000924352
47,260.133,0.93792,0.73658,1.21794,0.92646,0.87055,0.91466,0.63094,1.15796,0.72634,1.67942,0.000907848,0.000907848,0.000907848
48,264.913,0.94129,0.75957,1.24845,0.81279,0.82971,0.87977,0.66232,1.13373,1.37206,1.68744,0.000891345,0.000891345,0.000891345
49,270.286,0.96022,0.7437,1.24339,0.99297,0.90094,0.94331,0.70851,1.1243,0.66318,1.62973,0.000874842,0.000874842,0.000874842
50,275.847,0.93239,0.70932,1.20381,0.99232,0.8669,0.94145,0.65231,1.16926,0.75943,1.60773,0.000858338,0.000858338,0.000858338
51,282.178,0.96695,0.74005,1.24326,0.95441,0.8611,0.91391,0.65698,1.00794,1.1901,1.49285,0.000841835,0.000841835,0.000841835
52,288.578,0.93718,0.72103,1.21476,0.98503,0.88056,0.9286,0.65131,1.12113,0.71533,1.6219,0.000825332,0.000825332,0.000825332
53,294.88,0.91333,0.74633,1.22712,0.98894,0.81917,0.91005,0.62888,0.99239,0.86751,1.43778,0.000808828,0.000808828,0.000808828
54,299.522,0.96095,0.72936,1.23498,0.93971,0.79152,0.88419,0.58599,1.3854,1.02406,1.80853,0.000792325,0.000792325,0.000792325
55,304.129,0.92489,0.70217,1.21571,0.97986,0.87789,0.91523,0.65637,0.99351,0.5952,1.49389,0.000775822,0.000775822,0.000775822
56,309.138,0.92558,0.74426,1.21136,0.89531,0.85145,0.90799,0.65061,0.99371,0.93315,1.43787,0.000759318,0.000759318,0.000759318
57,313.647,0.89746,0.70553,1.19739,0.94842,0.82978,0.89208,0.65032,1.09447,0.68044,1.60507,0.000742815,0.000742815,0.000742815
58,319.595,0.93656,0.70053,1.2284,0.92217,0.86297,0.91555,0.64831,1.09018,0.64468,1.56196,0.000726312,0.000726312,0.000726312
59,325.168,0.86204,0.66431,1.19568,0.87112,0.8428,0.88329,0.60379,1.3188,0.92689,1.74606,0.000709809,0.000709809,0.000709809
60,331.513,0.91475,0.69062,1.23166,0.87939,0.83152,0.87464,0.62594,1.30253,0.89465,1.78434,0.000693305,0.000693305,0.000693305
61,336.274,0.90153,0.69031,1.22492,0.98748,0.86855,0.91233,0.60343,1.23515,0.85689,1.79782,0.000676802,0.000676802,0.000676802
62,341.763,0.91153,0.65508,1.20782,0.88569,0.85042,0.87751,0.68204,1.03766,0.62904,1.50544,0.000660299,0.000660299,0.000660299
63,346.815,0.87671,0.65398,1.17602,0.89656,0.84584,0.90324,0.62818,1.16029,0.70042,1.59411,0.000643795,0.000643795,0.000643795
64,352.143,0.8843,0.68167,1.19432,0.92961,0.84917,0.92022,0.65715,1.00257,0.76905,1.50039,0.000627292,0.000627292,0.000627292
65,356.438,0.87123,0.66049,1.18457,0.98053,0.86843,0.93805,0.7008,0.949,0.56117,1.39255,0.000610789,0.000610789,0.000610789
66,362.234,0.83777,0.61609,1.15532,0.99436,0.9154,0.94428,0.73286,0.97942,0.54151,1.46954,0.000594286,0.000594286,0.000594286
67,367.794,0.83419,0.61116,1.16514,0.94894,0.83152,0.93068,0.6541,1.15362,0.68184,1.6994,0.000577782,0.000577782,0.000577782
68,374.128,0.83187,0.63366,1.15667,0.97948,0.85326,0.91199,0.64196,1.19785,0.8247,1.76393,0.000561279,0.000561279,0.000561279
69,380.453,0.85435,0.64274,1.17772,0.85966,0.89493,0.8769,0.59211,1.38366,0.7626,1.90905,0.000544776,0.000544776,0.000544776
70,386.733,0.82714,0.60673,1.17312,0.92998,0.91667,0.91581,0.60994,1.04734,0.67582,1.48837,0.000528272,0.000528272,0.000528272
71,391.678,0.85597,0.63647,1.1789,0.9656,0.91667,0.95301,0.6444,1.03793,0.51718,1.43294,0.000511769,0.000511769,0.000511769
72,396.819,0.81963,0.60996,1.15931,0.91774,0.95099,0.95286,0.656,0.95622,0.56875,1.41325,0.000495266,0.000495266,0.000495266
73,402.842,0.80021,0.59256,1.13276,0.97011,0.87337,0.94332,0.64242,1.04991,0.63385,1.64303,0.000478762,0.000478762,0.000478762
74,407.564,0.83008,0.62202,1.16273,0.96199,0.88769,0.94434,0.63853,1.03908,0.56972,1.58091,0.000462259,0.000462259,0.000462259
75,412.362,0.83154,0.61721,1.15935,0.98415,0.87302,0.95029,0.67842,0.98828,0.64056,1.53218,0.000445756,0.000445756,0.000445756
76,418.205,0.82288,0.60316,1.15708,0.98504,0.87319,0.92009,0.65963,0.99585,0.6002,1.44717,0.000429253,0.000429253,0.000429253
77,424.487,0.80703,0.5878,1.13564,0.98554,0.89343,0.9484,0.66827,1.06139,0.52962,1.68933,0.000412749,0.000412749,0.000412749
