epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.82282,1.12423,2.75476,1.4047,0.00375,0.8125,0.5833,0.3806,1.00668,2.62584,1.30602,0.000542744,0.000542744,0.000542744
2,13.8189,1.25873,2.08744,1.50384,0.7145,0.3125,0.37443,0.21044,1.86183,2.49082,2.15215,0.00108754,0.00108754,0.00108754
3,18.7453,1.40369,2.07421,1.61811,0.38509,0.28472,0.22743,0.11755,2.16183,3.9228,3.60912,0.00162133,0.00162133,0.00162133
4,23.8918,1.41222,1.98767,1.6117,0.35344,0.36806,0.227,0.07539,2.43395,3.34227,3.09819,0.00161749,0.00161749,0.00161749
5,29.3722,1.43513,1.88802,1.57919,0.3947,0.51711,0.32437,0.18361,1.86689,5.16326,2.30056,0.00160099,0.00160099,0.00160099
6,35.5266,1.45464,1.82603,1.62581,0.84678,0.4803,0.56076,0.29171,1.54087,3.11488,1.82769,0.00158448,0.00158448,0.00158448
7,41.6036,1.37515,1.80883,1.56082,0.72629,0.4375,0.56159,0.33563,1.48325,1.93824,1.56951,0.00156798,0.00156798,0.00156798
8,47.634,1.34263,1.64665,1.49653,0.62455,0.62106,0.59557,0.37142,1.29756,1.59302,1.51762,0.00155148,0.00155148,0.00155148
9,53.7588,1.31484,1.61671,1.50609,0.52894,0.75401,0.72827,0.45741,1.31596,1.46672,1.65759,0.00153497,0.00153497,0.00153497
10,60.0053,1.36053,1.62111,1.52611,0.85536,0.52778,0.64522,0.34815,1.4117,1.60812,1.56288,0.00151847,0.00151847,0.00151847
11,66.0645,1.31297,1.51694,1.49428,0.76703,0.545,0.60082,0.35334,1.3053,1.60986,1.55471,0.00150197,0.00150197,0.00150197
12,72.5597,1.29111,1.45349,1.48708,0.84583,0.77598,0.8018,0.37987,1.51439,1.42297,1.65674,0.00148546,0.00148546,0.00148546
13,78.7771,1.31914,1.39501,1.4864,0.44145,0.48611,0.38948,0.19677,1.50464,2.12608,1.73025,0.00146896,0.00146896,0.00146896
14,85.6968,1.25787,1.36934,1.44722,0.82472,0.69535,0.79316,0.46889,1.26043,1.33814,1.53983,0.00145246,0.00145246,0.00145246
15,92.25,1.2576,1.30287,1.44989,0.84423,0.77218,0.80896,0.46269,1.20363,1.24048,1.48332,0.00143595,0.00143595,0.00143595
16,99.2683,1.25511,1.34375,1.45081,0.65413,0.59722,0.64013,0.3783,1.33479,1.88484,1.62906,0.00141945,0.00141945,0.00141945
17,106.503,1.23153,1.24253,1.43253,0.81973,0.62386,0.67538,0.3407,1.49628,1.43139,1.72075,0.00140295,0.00140295,0.00140295
18,113.496,1.29256,1.27455,1.49661,0.71212,0.6922,0.69631,0.41451,1.32873,1.26259,1.53122,0.00138644,0.00138644,0.00138644
19,120.828,1.2741,1.26097,1.44138,0.90372,0.69444,0.70124,0.37579,1.65554,1.34548,1.87458,0.00136994,0.00136994,0.00136994
20,128.142,1.17931,1.13827,1.39907,0.73768,0.66667,0.72255,0.39371,1.5549,1.55712,1.7754,0.00135344,0.00135344,0.00135344
21,134.577,1.21913,1.19816,1.41177,0.92507,0.52778,0.68244,0.40566,1.39185,1.40313,1.57899,0.00133693,0.00133693,0.00133693
