epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.3318,1.1268,2.84111,1.38318,0.00354,0.84867,0.55672,0.34462,1.08749,2.75614,1.58463,0.000540649,0.000540649,0.000540649
2,18.6128,1.37995,2.1968,1.58326,0.82362,0.23729,0.32555,0.10126,2.05015,2.56315,2.59852,0.00108546,0.00108546,0.00108546
3,22.1977,1.56716,2.28493,1.70902,0.37546,0.31759,0.28892,0.11019,2.04676,2.87502,2.56914,0.00161927,0.00161927,0.00161927
4,25.9364,1.44083,2.14171,1.62778,0.3254,0.37328,0.28459,0.13408,1.955,2.80764,2.47836,0.00161749,0.00161749,0.00161749
5,31.243,1.48382,2.10345,1.69689,0.54728,0.5226,0.54429,0.26673,1.68344,2.07734,2.07373,0.00160099,0.00160099,0.00160099
6,37.313,1.43856,1.87283,1.55596,0.37028,0.51574,0.35458,0.19591,1.66165,2.39341,2.0606,0.00158448,0.00158448,0.00158448
7,42.2023,1.3929,1.86475,1.52866,0.51368,0.62933,0.55854,0.35634,1.42569,2.34763,1.8216,0.00156798,0.00156798,0.00156798
8,47.1672,1.32734,1.72626,1.51531,0.53794,0.68927,0.6255,0.33294,1.60549,2.25185,1.96982,0.00155148,0.00155148,0.00155148
9,52.8297,1.38185,1.69686,1.53176,0.74589,0.71469,0.77392,0.42261,1.38513,1.4494,1.69922,0.00153497,0.00153497,0.00153497
10,58.4331,1.28446,1.60869,1.49541,0.51406,0.58096,0.5689,0.2765,1.52228,1.70806,1.85334,0.00151847,0.00151847,0.00151847
11,63.0733,1.35239,1.54129,1.51626,0.71172,0.57869,0.63214,0.37208,1.43185,1.56074,1.72916,0.00150197,0.00150197,0.00150197
12,67.4325,1.40923,1.60257,1.57098,0.84506,0.52271,0.67729,0.38685,1.47649,1.77933,1.82848,0.00148546,0.00148546,0.00148546
