epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.83151,1.1386,2.75202,1.40977,0.85044,0.35153,0.49157,0.32656,0.91904,2.58243,1.37139,0.000542744,0.000542744,0.000542744
2,12.979,1.26705,2.06758,1.49861,0.7378,0.225,0.35202,0.183,1.84475,2.72107,2.82193,0.00108754,0.00108754,0.00108754
3,18.7925,1.35431,1.99908,1.54617,0.65329,0.26786,0.28434,0.1309,1.96233,2.92153,2.349,0.00162133,0.00162133,0.00162133
4,24.5322,1.45451,1.98068,1.60017,0.15519,0.4,0.23701,0.143,1.50438,2.21803,1.91392,0.00161749,0.00161749,0.00161749
5,30.7462,1.39541,1.93794,1.57696,0.42332,0.38827,0.404,0.22469,1.44098,2.22168,1.84094,0.00160099,0.00160099,0.00160099
6,36.5937,1.40212,1.76895,1.58638,0.7318,0.53929,0.61032,0.37029,1.22152,1.80296,1.51277,0.00158448,0.00158448,0.00158448
7,42.6551,1.39175,1.78124,1.58772,0.7947,0.46786,0.57199,0.34547,1.28022,1.66457,1.65305,0.00156798,0.00156798,0.00156798
8,48.8129,1.34014,1.59511,1.48357,0.6966,0.60604,0.68336,0.3682,1.3964,1.76162,1.78166,0.00155148,0.00155148,0.00155148
9,54.5195,1.35385,1.65449,1.5102,0.60126,0.63929,0.63708,0.36403,1.15146,1.48927,1.50234,0.00153497,0.00153497,0.00153497
10,60.3641,1.40194,1.63018,1.57077,0.75647,0.75714,0.81987,0.43989,1.33332,1.42461,1.55182,0.00151847,0.00151847,0.00151847
11,66.822,1.36439,1.59839,1.54418,0.68712,0.68774,0.70557,0.43022,1.10554,1.46311,1.41462,0.00150197,0.00150197,0.00150197
12,72.3007,1.30674,1.43818,1.49284,0.61915,0.80501,0.74612,0.45794,1.09359,1.26105,1.45618,0.00148546,0.00148546,0.00148546
13,76.5099,1.34867,1.45228,1.48161,0.74167,0.68909,0.78322,0.4734,1.09113,0.99641,1.49247,0.00146896,0.00146896,0.00146896
14,82.0607,1.31015,1.36816,1.47349,0.76497,0.7013,0.75094,0.42326,1.17718,1.2229,1.61841,0.00145246,0.00145246,0.00145246
15,88.166,1.27499,1.38583,1.48592,0.7035,0.78034,0.75818,0.50602,1.05787,1.09658,1.45511,0.00143595,0.00143595,0.00143595
16,94.4962,1.27486,1.316,1.48793,0.91436,0.62244,0.78984,0.50192,1.04022,1.16576,1.40661,0.00141945,0.00141945,0.00141945
17,100.625,1.25538,1.30096,1.42899,0.80179,0.60228,0.67296,0.4483,1.24298,1.11424,1.65238,0.00140295,0.00140295,0.00140295
18,105.803,1.27202,1.29546,1.4755,0.66949,0.77183,0.76133,0.48096,1.14781,1.05425,1.44761,0.00138644,0.00138644,0.00138644
19,110,1.2689,1.24269,1.4345,0.81931,0.72592,0.79797,0.49844,1.07134,1.04602,1.41708,0.00136994,0.00136994,0.00136994
20,116.347,1.21748,1.20274,1.41196,0.74965,0.75666,0.77291,0.46919,0.9894,1.01483,1.37757,0.00135344,0.00135344,0.00135344
21,122.814,1.28973,1.2268,1.48287,0.6655,0.88731,0.78403,0.41548,1.39308,1.2322,1.73495,0.00133693,0.00133693,0.00133693
22,128.591,1.20252,1.19721,1.40412,0.70317,0.7336,0.81438,0.52295,0.97478,0.96833,1.28087,0.00132043,0.00132043,0.00132043
23,134.929,1.23721,1.16334,1.42928,0.96634,0.69634,0.7951,0.55052,1.0872,0.89423,1.40992,0.00130393,0.00130393,0.00130393
24,139.606,1.19362,1.1336,1.40545,0.97568,0.66328,0.76445,0.54014,1.01005,0.86257,1.34124,0.00128742,0.00128742,0.00128742
25,145.758,1.16869,1.04751,1.36292,0.84865,0.70714,0.84978,0.59904,0.90368,0.86907,1.26951,0.00127092,0.00127092,0.00127092
26,151.856,1.11611,1.0297,1.3617,0.85232,0.76071,0.83722,0.59038,0.88075,0.69763,1.29397,0.00125442,0.00125442,0.00125442
27,157.708,1.1981,1.11575,1.40147,0.64216,0.8429,0.78875,0.53182,0.94806,0.81639,1.34592,0.00123791,0.00123791,0.00123791
28,162.282,1.12584,1.01887,1.35504,0.83019,0.78571,0.87817,0.55019,0.92122,0.76591,1.333,0.00122141,0.00122141,0.00122141
29,168.416,1.16053,1.03811,1.40523,0.83057,0.75875,0.85576,0.49921,1.12115,0.78899,1.4293,0.00120491,0.00120491,0.00120491
