epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.7226,1.18347,2.85425,1.39711,0.00364,0.95091,0.58281,0.31239,1.1808,2.8211,1.49543,0.000540649,0.000540649,0.000540649
2,20.9673,1.27918,2.10513,1.51363,0.25327,0.2033,0.15368,0.04423,2.34484,2.8949,3.03796,0.00108546,0.00108546,0.00108546
3,25.9793,1.40403,2.17459,1.61393,0.4803,0.59273,0.54882,0.27614,1.41464,2.17467,1.87989,0.00161927,0.00161927,0.00161927
4,29.714,1.39222,2.03011,1.55411,0.56003,0.44655,0.43475,0.22377,1.48686,2.49892,1.90401,0.00161749,0.00161749,0.00161749
5,33.548,1.48113,1.97159,1.61324,0.57121,0.32909,0.37064,0.18702,2.05296,2.75516,2.37294,0.00160099,0.00160099,0.00160099
6,38.9241,1.4637,1.93771,1.61349,0.47654,0.46,0.36658,0.17179,1.82108,2.48335,2.08153,0.00158448,0.00158448,0.00158448
7,44.2781,1.41028,1.79613,1.57631,0.55899,0.64019,0.58392,0.30655,1.48713,1.86247,1.8297,0.00156798,0.00156798,0.00156798
8,49.0095,1.43597,1.73691,1.58001,0.77884,0.62353,0.71543,0.34884,1.48682,1.97651,1.79591,0.00155148,0.00155148,0.00155148
9,52.4831,1.41538,1.7206,1.5572,0.45573,0.61455,0.49511,0.24639,1.62411,2.52883,1.91434,0.00153497,0.00153497,0.00153497
10,56.3529,1.46177,1.73698,1.60686,0.61098,0.41272,0.42208,0.20156,1.70471,2.08147,1.96872,0.00151847,0.00151847,0.00151847
11,61.9299,1.37887,1.64977,1.53929,0.42559,0.37455,0.39443,0.20271,1.60721,2.37694,1.99559,0.00150197,0.00150197,0.00150197
12,66.8997,1.28752,1.57226,1.49939,0.79695,0.57455,0.71281,0.3951,1.34049,1.63115,1.66692,0.00148546,0.00148546,0.00148546
13,70.7551,1.37179,1.47718,1.50294,0.83305,0.63818,0.76408,0.40862,1.52118,1.41055,1.81992,0.00146896,0.00146896,0.00146896
14,74.7071,1.31817,1.46307,1.49895,0.72727,0.65455,0.71377,0.40872,1.36734,1.51225,1.69584,0.00145246,0.00145246,0.00145246
15,78.9606,1.31647,1.39448,1.50504,0.63692,0.6238,0.63238,0.36555,1.42082,1.52378,1.72878,0.00143595,0.00143595,0.00143595
16,84.8996,1.29284,1.33577,1.45164,0.82225,0.61454,0.73926,0.44142,1.44875,1.28092,1.74837,0.00141945,0.00141945,0.00141945
17,89.5782,1.30454,1.34047,1.46054,0.5863,0.6,0.56764,0.33403,1.39842,1.52359,1.695,0.00140295,0.00140295,0.00140295
18,93.2338,1.23661,1.26612,1.44892,0.76904,0.74935,0.74334,0.47528,1.34465,1.27612,1.62301,0.00138644,0.00138644,0.00138644
19,97.3208,1.26114,1.29785,1.45521,0.80788,0.69234,0.74844,0.47175,1.26952,1.29496,1.61081,0.00136994,0.00136994,0.00136994
20,102.29,1.24702,1.31234,1.44342,0.76463,0.71591,0.74068,0.43688,1.36699,1.18632,1.67916,0.00135344,0.00135344,0.00135344
21,106.688,1.21697,1.21667,1.41408,0.83177,0.74,0.78819,0.49061,1.17099,1.12178,1.48984,0.00133693,0.00133693,0.00133693
22,111.158,1.1704,1.16889,1.398,0.8617,0.78545,0.84199,0.53618,1.18092,1.03177,1.48387,0.00132043,0.00132043,0.00132043
23,115.264,1.15507,1.15798,1.36579,0.83637,0.75818,0.83489,0.55344,1.21834,0.9775,1.53978,0.00130393,0.00130393,0.00130393
24,119.25,1.17991,1.13433,1.37671,0.66779,0.77636,0.77126,0.4858,1.33756,1.13306,1.6123,0.00128742,0.00128742,0.00128742
25,124.41,1.15516,1.08446,1.37557,0.72785,0.59613,0.63929,0.30615,1.79822,1.4468,2.11188,0.00127092,0.00127092,0.00127092
26,128.537,1.1401,1.08364,1.36755,0.72235,0.73894,0.76418,0.48321,1.32601,1.09992,1.65975,0.00125442,0.00125442,0.00125442
27,132.525,1.16899,1.07985,1.38703,0.84885,0.72545,0.81468,0.49383,1.34472,1.14169,1.65875,0.00123791,0.00123791,0.00123791
28,137.529,1.17812,1.06307,1.39656,0.89819,0.6914,0.8204,0.5012,1.26402,1.05562,1.57073,0.00122141,0.00122141,0.00122141
29,142.705,1.14207,1.03097,1.35775,0.84555,0.78364,0.81516,0.50986,1.24172,1.05,1.55226,0.00120491,0.00120491,0.00120491
30,147.246,1.10975,1.01561,1.38014,0.86292,0.77932,0.84978,0.50334,1.27216,0.99544,1.52187,0.0011884,0.0011884,0.0011884
31,151.277,1.10239,0.99756,1.34405,0.80007,0.77332,0.80567,0.54106,1.15628,0.97749,1.46633,0.0011719,0.0011719,0.0011719
32,155.286,1.16889,1.04915,1.37163,0.82628,0.81273,0.83223,0.5165,1.17592,0.94791,1.47276,0.0011554,0.0011554,0.0011554
33,160.291,1.10802,0.99843,1.33446,0.92295,0.74182,0.82179,0.50453,1.24595,0.94402,1.51288,0.00113889,0.00113889,0.00113889
34,164.755,1.10304,0.95655,1.32997,0.93318,0.75624,0.85484,0.57122,1.17758,0.95151,1.45837,0.00112239,0.00112239,0.00112239
35,168.853,1.10869,0.96562,1.33724,0.83151,0.79273,0.79121,0.50837,1.38216,1.09955,1.69828,0.00110589,0.00110589,0.00110589
36,173.379,1.06644,0.94466,1.34008,0.81142,0.74364,0.80582,0.51123,1.29945,1.09517,1.61105,0.00108938,0.00108938,0.00108938
37,177.996,1.09897,0.91909,1.30866,0.8117,0.74,0.78705,0.51335,1.23644,1.11607,1.50797,0.00107288,0.00107288,0.00107288
38,182.753,1.038,0.9257,1.31048,0.87293,0.66216,0.67941,0.41128,1.50895,1.16815,1.81252,0.00105638,0.00105638,0.00105638
39,188.243,1.04029,0.90555,1.27889,0.90898,0.81735,0.88546,0.54843,1.17714,0.83735,1.47972,0.00103987,0.00103987,0.00103987
40,192.669,1.05099,0.89401,1.28553,0.83575,0.80432,0.86169,0.5588,1.1795,0.91354,1.48666,0.00102337,0.00102337,0.00102337
41,196.369,1.02792,0.82983,1.28448,0.91563,0.83066,0.87225,0.56722,1.12639,0.82151,1.43508,0.00100687,0.00100687,0.00100687
42,200.943,1.04549,0.8691,1.25288,0.87461,0.76,0.85671,0.5844,1.16985,0.90538,1.48107,0.000990365,0.000990365,0.000990365
43,206.62,1.06078,0.88704,1.29018,0.87505,0.82182,0.85448,0.55397,1.12759,0.80377,1.44625,0.000973861,0.000973861,0.000973861
44,211.344,0.98526,0.81421,1.23288,0.86448,0.79738,0.85533,0.54527,1.11547,0.85752,1.42399,0.000957358,0.000957358,0.000957358
45,215.089,1.08548,0.91844,1.31834,0.80676,0.84928,0.8861,0.57126,1.17043,0.83129,1.44662,0.000940855,0.000940855,0.000940855
46,219.527,1.00732,0.85006,1.23928,0.872,0.87273,0.88437,0.55425,1.18752,0.7876,1.49143,0.000924352,0.000924352,0.000924352
47,224.368,0.97356,0.79159,1.24168,0.93005,0.79091,0.86173,0.54549,1.16135,0.84456,1.4597,0.000907848,0.000907848,0.000907848
48,229.508,1.04191,0.88813,1.3056,0.90786,0.88507,0.89744,0.59892,1.11482,0.76882,1.4361,0.000891345,0.000891345,0.000891345
49,234.074,0.98634,0.8006,1.25635,0.89348,0.84234,0.88195,0.6079,1.05724,0.74966,1.34375,0.000874842,0.000874842,0.000874842
50,237.859,0.97945,0.7936,1.24511,0.92562,0.76803,0.86149,0.5177,1.29576,0.86736,1.55309,0.000858338,0.000858338,0.000858338
