epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.81762,1.11968,2.73551,1.41347,1,0.22261,0.93175,0.71271,0.81055,2.2935,1.32083,0.000543038,0.000543038,0.000543038
2,15.4751,1.31469,2.13375,1.52515,0.3957,0.71429,0.75868,0.31183,1.524,2.35638,2.23949,0.00108783,0.00108783,0.00108783
3,21.8292,1.42619,2.0751,1.60874,0.81725,0.35714,0.52123,0.25977,1.26538,2.12394,1.75135,0.00162161,0.00162161,0.00162161
4,27.1193,1.48735,2.09576,1.63056,0.21504,0.85714,0.3544,0.18329,1.60277,2.39527,2.01853,0.00161749,0.00161749,0.00161749
5,32.6144,1.45957,1.99679,1.59528,0.68737,0.82143,0.82967,0.54199,1.54748,2.64072,2.34453,0.00160099,0.00160099,0.00160099
6,39.0777,1.49029,1.85756,1.57745,0.82944,0.53571,0.72089,0.45875,1.61121,2.44866,2.39912,0.00158448,0.00158448,0.00158448
7,45.4711,1.41826,1.7699,1.59305,0.81663,0.953,0.96831,0.60825,1.47067,1.31564,2.08734,0.00156798,0.00156798,0.00156798
8,51.0069,1.32109,1.62709,1.50218,0.87474,0.71429,0.90107,0.5642,1.59223,1.64547,2.07521,0.00155148,0.00155148,0.00155148
9,56.5665,1.35412,1.6188,1.50502,0.72025,1,0.91432,0.59157,1.16765,1.70407,1.66502,0.00153497,0.00153497,0.00153497
10,62.0115,1.33925,1.53235,1.514,0.80764,0.85714,0.97153,0.64713,1.12869,1.16365,1.62165,0.00151847,0.00151847,0.00151847
11,68.226,1.30168,1.42842,1.48067,0.86483,0.69227,0.85194,0.69461,1.60394,1.68997,1.97094,0.00150197,0.00150197,0.00150197
12,74.4141,1.31765,1.45447,1.4871,0.76163,0.83473,0.8796,0.63095,1.13805,1.38581,1.53377,0.00148546,0.00148546,0.00148546
13,80.8265,1.27533,1.36826,1.44964,0.83033,0.92857,0.98813,0.59679,1.18275,1.20715,1.57285,0.00146896,0.00146896,0.00146896
14,87.5876,1.28823,1.36575,1.45045,0.87779,0.83284,0.98329,0.69627,1.09302,1.07567,1.52979,0.00145246,0.00145246,0.00145246
15,94.1514,1.2693,1.31079,1.48177,0.93987,0.99176,0.995,0.74892,1.00817,0.84989,1.50146,0.00143595,0.00143595,0.00143595
16,100.657,1.24158,1.27621,1.41824,0.90476,1,0.995,0.63961,1.42251,1.01185,1.85616,0.00141945,0.00141945,0.00141945
17,107.581,1.24154,1.25979,1.43324,0.88914,0.81256,0.98563,0.52879,1.30195,0.93828,1.78909,0.00140295,0.00140295,0.00140295
18,114.498,1.22341,1.15038,1.41648,0.84659,0.92173,0.9334,0.64144,1.18907,0.85732,1.5847,0.00138644,0.00138644,0.00138644
19,121.174,1.2546,1.21138,1.43835,0.96635,0.92723,0.99033,0.76688,1.01281,0.92155,1.53804,0.00136994,0.00136994,0.00136994
20,128.353,1.22189,1.1603,1.42062,0.91944,0.93327,0.99063,0.65083,1.24202,0.86808,1.73987,0.00135344,0.00135344,0.00135344
21,134.846,1.22952,1.17939,1.41384,0.89229,0.79705,0.9671,0.67289,1.17571,0.88774,1.56517,0.00133693,0.00133693,0.00133693
22,140.188,1.22608,1.18689,1.41332,0.9007,0.98464,0.988,0.70728,0.97826,0.71391,1.39713,0.00132043,0.00132043,0.00132043
23,145.452,1.19833,1.11862,1.39373,0.96128,0.89051,0.995,0.72531,1.05441,0.60473,1.5065,0.00130393,0.00130393,0.00130393
24,152.347,1.18065,1.07969,1.35164,0.73168,0.92857,0.73102,0.50558,1.12815,0.97707,1.58188,0.00128742,0.00128742,0.00128742
25,158.854,1.18678,1.10336,1.39092,0.83845,0.8546,0.97647,0.68293,1.15466,0.83749,1.65748,0.00127092,0.00127092,0.00127092
26,165.729,1.11394,1.06439,1.3699,0.93675,0.917,0.99063,0.70122,1.24612,0.78311,1.59719,0.00125442,0.00125442,0.00125442
27,171.642,1.1548,1.05626,1.36684,0.88956,0.96429,0.9631,0.72169,1.22919,0.85319,1.68938,0.00123791,0.00123791,0.00123791
