epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.11902,1.11608,2.76782,1.37321,1,0.06335,0.7617,0.48151,1.12895,2.68252,1.56865,0.000542744,0.000542744,0.000542744
2,11.8489,1.36053,2.18239,1.54811,0.7239,0.41964,0.52183,0.30229,1.23164,2.59362,1.72953,0.00108754,0.00108754,0.00108754
3,16.8427,1.37634,2.12825,1.59168,0.32033,0.58488,0.49546,0.24451,1.36934,2.76823,2.10141,0.00162133,0.00162133,0.00162133
4,22.4207,1.47149,2.0989,1.63623,0.40339,0.5,0.37596,0.17325,1.41412,4.2234,1.96087,0.00161749,0.00161749,0.00161749
5,27.9626,1.48116,2.0461,1.62676,0.55445,0.6512,0.44595,0.16973,1.91664,4.5152,2.48022,0.00160099,0.00160099,0.00160099
6,33.9745,1.41988,1.87311,1.55713,0.30533,0.70827,0.59035,0.30127,1.30499,2.34623,1.75867,0.00158448,0.00158448,0.00158448
7,39.7193,1.37477,1.78076,1.55563,0.96288,0.51589,0.70781,0.45119,1.50573,1.80549,2.03567,0.00156798,0.00156798,0.00156798
8,45.5752,1.43549,1.7495,1.57566,0.79379,0.76638,0.83823,0.50044,1.20481,1.59835,1.60442,0.00155148,0.00155148,0.00155148
9,51.1208,1.33229,1.60929,1.50902,0.9197,0.71665,0.83665,0.46878,1.22684,1.50226,1.69031,0.00153497,0.00153497,0.00153497
10,57.0305,1.35799,1.58916,1.52185,0.77362,0.77081,0.81882,0.42786,1.24947,1.85952,1.67345,0.00151847,0.00151847,0.00151847
11,63.3407,1.30502,1.59349,1.49809,0.88946,0.625,0.79918,0.53774,1.24822,1.64754,1.70038,0.00150197,0.00150197,0.00150197
12,69.6218,1.35395,1.49858,1.54513,0.61846,0.9639,0.89057,0.51904,1.31462,1.39241,1.69515,0.00148546,0.00148546,0.00148546
13,76.2947,1.26067,1.39209,1.45412,1,0.92707,0.98433,0.60327,1.21186,1.00916,1.60879,0.00146896,0.00146896,0.00146896
14,82.8178,1.2918,1.30423,1.46976,0.87023,0.75,0.90915,0.55149,1.31802,1.00495,1.81798,0.00145246,0.00145246,0.00145246
15,90.0012,1.26626,1.37004,1.46142,0.98438,0.93021,0.97846,0.63761,1.15834,0.94522,1.54945,0.00143595,0.00143595,0.00143595
16,97.2632,1.25973,1.30768,1.45662,0.72961,0.75,0.75925,0.5158,1.26349,1.18374,1.64568,0.00141945,0.00141945,0.00141945
17,103.957,1.31303,1.28339,1.47316,0.89458,0.8125,0.87579,0.59797,1.18572,1.01646,1.65807,0.00140295,0.00140295,0.00140295
18,111.028,1.25737,1.26157,1.46376,0.86262,0.81158,0.81459,0.5876,0.99351,1.21262,1.32393,0.00138644,0.00138644,0.00138644
19,118.239,1.26213,1.21983,1.43563,0.95965,0.87005,0.91369,0.65524,1.15414,0.85471,1.50123,0.00136994,0.00136994,0.00136994
20,125.492,1.17633,1.15118,1.3926,0.78517,0.96875,0.92402,0.58463,1.04558,0.82353,1.4114,0.00135344,0.00135344,0.00135344
21,133.185,1.19264,1.17804,1.39559,0.83823,0.8125,0.7991,0.53353,1.15178,1.08523,1.43957,0.00133693,0.00133693,0.00133693
22,140.726,1.19142,1.13375,1.38283,0.81333,0.99071,0.89197,0.54535,1.32249,0.82941,1.49055,0.00132043,0.00132043,0.00132043
23,148.269,1.22579,1.14754,1.41797,0.92508,0.84375,0.90611,0.6328,1.256,0.82187,1.55789,0.00130393,0.00130393,0.00130393
24,155.64,1.19724,1.07725,1.40243,0.83922,0.96883,0.96667,0.68672,1.07612,0.70042,1.36291,0.00128742,0.00128742,0.00128742
25,160.809,1.15721,1.06175,1.34119,0.84368,0.98021,0.97,0.64788,1.24658,0.81163,1.52621,0.00127092,0.00127092,0.00127092
26,166.196,1.19455,1.05053,1.41878,0.84533,1,0.93588,0.55375,1.19081,0.86708,1.5015,0.00125442,0.00125442,0.00125442
27,170.936,1.14063,1.0268,1.35249,0.92364,0.96599,0.995,0.68278,1.04904,0.76144,1.43812,0.00123791,0.00123791,0.00123791
28,175.943,1.13679,0.96402,1.34741,0.85376,0.91556,0.96333,0.67713,1.28552,0.79138,1.59736,0.00122141,0.00122141,0.00122141
29,181.223,1.08241,0.93638,1.33259,0.97027,0.86539,0.93966,0.66936,1.09236,0.71904,1.40595,0.00120491,0.00120491,0.00120491
30,186.897,1.05163,0.93295,1.29399,0.9195,0.9375,0.94868,0.63181,1.04886,0.74109,1.42841,0.0011884,0.0011884,0.0011884
31,192.315,1.09835,0.92242,1.32035,0.9804,0.8709,0.98154,0.72466,0.84948,0.66435,1.24384,0.0011719,0.0011719,0.0011719
32,197.895,1.09062,0.90703,1.32518,0.9175,0.75,0.92523,0.69548,0.98597,0.63889,1.33727,0.0011554,0.0011554,0.0011554
33,203.136,1.08447,0.95048,1.33264,0.96899,0.98702,0.99324,0.69385,0.99193,0.5708,1.32221,0.00113889,0.00113889,0.00113889
34,209.057,1.07437,0.93211,1.31375,0.86385,0.98496,0.93588,0.66013,1.06414,0.68651,1.43312,0.00112239,0.00112239,0.00112239
35,214.221,1.05882,0.90653,1.30017,0.80322,0.98858,0.88348,0.69821,0.8896,0.67114,1.24885,0.00110589,0.00110589,0.00110589
36,219.766,1.02908,0.87345,1.30227,0.93321,0.875,0.87559,0.69908,1.06353,0.73724,1.41578,0.00108938,0.00108938,0.00108938
37,225.242,1.05961,0.90222,1.29955,0.76276,1,0.94245,0.67519,0.99524,0.68425,1.34155,0.00107288,0.00107288,0.00107288
38,230.735,1.05944,0.85221,1.30145,0.95494,0.84375,0.96073,0.6844,1.04525,0.64583,1.33525,0.00105638,0.00105638,0.00105638
39,236.681,1.07604,0.88039,1.2912,0.9505,1,0.99147,0.73593,0.87653,0.5003,1.23166,0.00103987,0.00103987,0.00103987
40,242.13,1.01146,0.86748,1.29452,0.95789,0.875,0.8934,0.67923,0.96663,0.54068,1.24768,0.00102337,0.00102337,0.00102337
41,248.539,1.00714,0.81863,1.24537,0.84931,0.94629,0.89374,0.69145,1.0274,0.61109,1.3407,0.00100687,0.00100687,0.00100687
42,255.035,1.03003,0.84705,1.26888,0.81452,0.98119,0.92178,0.63349,1.10823,0.66359,1.32568,0.000990365,0.000990365,0.000990365
43,261.311,1.00594,0.82515,1.3075,0.8543,0.9375,0.87902,0.6082,1.05842,0.68542,1.37206,0.000973861,0.000973861,0.000973861
44,267.81,1.02685,0.83541,1.28884,0.93383,0.86618,0.90413,0.67307,0.96767,0.60513,1.29759,0.000957358,0.000957358,0.000957358
45,274.592,1.00498,0.8256,1.26089,0.91459,0.98936,0.98979,0.74216,1.02087,0.58423,1.3469,0.000940855,0.000940855,0.000940855
46,281.369,0.99744,0.80776,1.24212,0.95026,0.875,0.94422,0.70074,1.09655,0.61784,1.35066,0.000924352,0.000924352,0.000924352
47,289.227,0.98254,0.78607,1.26202,0.95589,0.9578,0.99167,0.70022,1.09792,0.61647,1.40662,0.000907848,0.000907848,0.000907848
48,296.504,1.02708,0.81801,1.27647,0.9611,0.96875,0.99324,0.74574,1.03082,0.52659,1.33224,0.000891345,0.000891345,0.000891345
49,303.854,0.97941,0.74445,1.244,0.95968,1,0.99147,0.6787,1.15642,0.56145,1.42379,0.000874842,0.000874842,0.000874842
50,311.731,0.96897,0.77116,1.24547,0.98749,1,0.995,0.73156,1.0356,0.59397,1.29946,0.000858338,0.000858338,0.000858338
51,319.458,0.93945,0.73873,1.21596,0.96857,0.98839,0.99147,0.72185,1.02973,0.53438,1.35425,0.000841835,0.000841835,0.000841835
52,327.144,0.96624,0.77955,1.26227,0.9699,1,0.995,0.76566,0.99324,0.48561,1.28047,0.000825332,0.000825332,0.000825332
53,334.989,0.93613,0.73055,1.21505,0.95227,0.99624,0.98765,0.72595,1.04842,0.52555,1.37041,0.000808828,0.000808828,0.000808828
54,342.687,0.93962,0.7265,1.24358,0.99274,0.97289,0.995,0.73815,1.06347,0.47929,1.42215,0.000792325,0.000792325,0.000792325
55,348.097,0.92532,0.74553,1.2342,0.90906,0.99463,0.98573,0.79353,0.87972,0.47557,1.23343,0.000775822,0.000775822,0.000775822
56,352.837,0.90461,0.75939,1.21297,0.92282,0.98724,0.98588,0.76077,0.9152,0.52669,1.21917,0.000759318,0.000759318,0.000759318
57,358.435,0.94542,0.7362,1.22451,0.98836,0.96875,0.99026,0.75417,0.98947,0.53046,1.26473,0.000742815,0.000742815,0.000742815
58,363.971,0.94643,0.74132,1.23815,0.93698,0.99582,0.99324,0.69806,1.07577,0.53956,1.46232,0.000726312,0.000726312,0.000726312
59,369.433,0.88488,0.69597,1.19184,0.96213,1,0.99324,0.69834,1.0714,0.49686,1.43628,0.000709809,0.000709809,0.000709809
60,375.456,0.92371,0.69992,1.22519,0.95998,1,0.995,0.71907,1.08888,0.4774,1.35537,0.000693305,0.000693305,0.000693305
61,381.264,0.87994,0.66849,1.17525,0.9883,1,0.995,0.71566,0.97964,0.48202,1.2672,0.000676802,0.000676802,0.000676802
62,386.646,0.89354,0.63586,1.1995,0.93223,1,0.99324,0.742,0.98734,0.50053,1.24416,0.000660299,0.000660299,0.000660299
63,391.914,0.91498,0.66881,1.22721,0.98937,1,0.995,0.80624,0.86177,0.44885,1.18666,0.000643795,0.000643795,0.000643795
64,397.507,0.84143,0.6539,1.19207,0.94012,1,0.995,0.80598,0.94804,0.55584,1.22456,0.000627292,0.000627292,0.000627292
65,403.157,0.879,0.65718,1.18941,0.94757,0.98531,0.99147,0.73904,1.07809,0.53547,1.27339,0.000610789,0.000610789,0.000610789
66,408.97,0.85353,0.65348,1.18866,0.87796,1,0.97,0.75344,0.97194,0.48149,1.24688,0.000594286,0.000594286,0.000594286
67,415.09,0.85902,0.65384,1.17913,0.84214,0.98886,0.96647,0.75145,0.92535,0.553,1.31822,0.000577782,0.000577782,0.000577782
68,420.812,0.84527,0.65991,1.19394,0.96421,0.875,0.97,0.76073,0.94637,0.58263,1.23032,0.000561279,0.000561279,0.000561279
69,427.028,0.84565,0.63761,1.15125,0.96497,0.99084,0.995,0.75671,0.80321,0.41967,1.14877,0.000544776,0.000544776,0.000544776
70,433.053,0.85465,0.6459,1.17806,0.92547,0.98903,0.99324,0.77926,0.89031,0.48813,1.23543,0.000528272,0.000528272,0.000528272
71,439.718,0.8189,0.61955,1.14099,0.95542,0.875,0.97,0.77851,0.83306,0.44281,1.19411,0.000511769,0.000511769,0.000511769
72,446.677,0.80032,0.56696,1.13206,0.84016,1,0.96824,0.78026,0.83218,0.43801,1.18232,0.000495266,0.000495266,0.000495266
73,453.103,0.8513,0.59685,1.17581,0.96289,1,0.995,0.74465,1.04435,0.47384,1.34028,0.000478762,0.000478762,0.000478762
74,460.36,0.79905,0.60615,1.16453,0.965,0.95814,0.995,0.75617,0.92422,0.48912,1.18954,0.000462259,0.000462259,0.000462259
75,467.42,0.79478,0.59863,1.14788,0.98807,1,0.995,0.77785,0.88347,0.39506,1.20382,0.000445756,0.000445756,0.000445756
76,474.1,0.80938,0.58736,1.13737,0.98591,0.97199,0.995,0.81261,0.85043,0.40718,1.21178,0.000429253,0.000429253,0.000429253
77,481.999,0.80237,0.57734,1.1564,0.9798,0.96875,0.99324,0.7626,0.93343,0.43846,1.27296,0.000412749,0.000412749,0.000412749
78,489.163,0.78652,0.58757,1.14502,0.98963,0.97667,0.995,0.78813,0.91318,0.47588,1.22389,0.000396246,0.000396246,0.000396246
79,496.163,0.82493,0.59941,1.16282,0.98968,0.97954,0.995,0.79942,0.89232,0.42368,1.21668,0.000379743,0.000379743,0.000379743
80,503.936,0.77175,0.56488,1.1164,0.98896,0.97473,0.995,0.79666,0.90395,0.39711,1.24376,0.000363239,0.000363239,0.000363239
81,511.247,0.80522,0.56326,1.131,0.98591,0.97141,0.995,0.76082,0.8907,0.39733,1.19096,0.000346736,0.000346736,0.000346736
82,518.887,0.79614,0.5575,1.13578,0.98955,0.98087,0.995,0.77731,0.86669,0.39013,1.20724,0.000330233,0.000330233,0.000330233
83,526.555,0.78499,0.56092,1.15185,0.99014,1,0.995,0.75519,0.88311,0.43876,1.21872,0.000313729,0.000313729,0.000313729
84,532.161,0.76923,0.55083,1.12272,0.98182,0.99106,0.995,0.76482,0.89656,0.39226,1.2348,0.000297226,0.000297226,0.000297226
85,537.515,0.73452,0.56584,1.11086,0.97728,0.9913,0.995,0.78875,0.8142,0.3644,1.18133,0.000280723,0.000280723,0.000280723
86,542.97,0.73181,0.54362,1.10461,0.97178,1,0.995,0.7867,0.83975,0.3614,1.18052,0.00026422,0.00026422,0.00026422
87,548.609,0.74097,0.55079,1.11592,0.93228,0.99792,0.995,0.77563,0.92387,0.44903,1.18382,0.000247716,0.000247716,0.000247716
88,554.366,0.72349,0.51679,1.10984,0.95818,0.99856,0.995,0.79482,0.8237,0.42369,1.12101,0.000231213,0.000231213,0.000231213
89,560.15,0.73733,0.53633,1.11279,0.98066,1,0.995,0.78752,0.92522,0.4148,1.2536,0.00021471,0.00021471,0.00021471
90,565.408,0.74615,0.56409,1.12106,0.98467,1,0.995,0.80041,0.89498,0.42787,1.18375,0.000198206,0.000198206,0.000198206
91,573.09,0.57935,0.44233,1.02629,0.98358,1,0.995,0.78253,0.90661,0.43047,1.2093,0.000181703,0.000181703,0.000181703
92,578.95,0.56387,0.39461,1.00697,0.98526,1,0.995,0.77564,0.90431,0.43773,1.21013,0.0001652,0.0001652,0.0001652
93,584.39,0.53655,0.37232,0.98672,0.93696,1,0.99324,0.79713,0.88105,0.45609,1.18937,0.000148696,0.000148696,0.000148696
94,590.559,0.55099,0.35583,0.99992,0.93669,1,0.995,0.80768,0.89712,0.47465,1.20899,0.000132193,0.000132193,0.000132193
