epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.39682,1.09,2.78981,1.38669,0.0036,0.86364,0.70389,0.44435,1.04346,2.73324,1.47003,0.000542114,0.000542114,0.000542114
2,12.4263,1.30449,2.07978,1.53226,0.78017,0.37428,0.55189,0.27888,1.54088,2.29943,1.89038,0.00108691,0.00108691,0.00108691
3,18.0974,1.42003,2.04773,1.59668,0.31679,0.52273,0.35365,0.16447,2.1311,2.55059,2.34938,0.00162071,0.00162071,0.00162071
4,24.0877,1.46019,2.08197,1.61955,0.45528,0.38111,0.3956,0.17993,2.02308,4.26046,2.29347,0.00161749,0.00161749,0.00161749
5,29.9409,1.42712,1.87746,1.59076,0.45184,0.47727,0.43393,0.2056,1.66813,2.74176,1.98015,0.00160099,0.00160099,0.00160099
6,36.0551,1.36719,1.78132,1.5456,0.61673,0.31818,0.34669,0.18022,1.79975,2.40124,2.1576,0.00158448,0.00158448,0.00158448
7,42.0757,1.43209,1.72828,1.57257,0.42086,0.50448,0.43022,0.22181,1.65062,2.12032,1.91088,0.00156798,0.00156798,0.00156798
8,48.0026,1.37649,1.67527,1.53283,0.48566,0.65909,0.53779,0.29612,1.59354,2.31207,1.86574,0.00155148,0.00155148,0.00155148
9,53.8524,1.36221,1.60923,1.51442,0.41441,0.5346,0.38803,0.17034,1.75613,2.50792,2.10466,0.00153497,0.00153497,0.00153497
10,59.9654,1.36152,1.61397,1.52734,0.62036,0.43182,0.54065,0.34731,1.52743,1.90683,1.91303,0.00151847,0.00151847,0.00151847
11,65.5533,1.32165,1.50044,1.47206,0.71514,0.77273,0.74715,0.41394,1.46961,1.58878,1.73559,0.00150197,0.00150197,0.00150197
12,71.4322,1.32134,1.42687,1.54812,0.80311,0.59091,0.69641,0.36517,1.44253,1.89063,1.79601,0.00148546,0.00148546,0.00148546
13,77.5355,1.2732,1.30712,1.45161,0.59552,0.70455,0.67398,0.41762,1.5212,1.79069,1.78908,0.00146896,0.00146896,0.00146896
14,83.4578,1.28726,1.29894,1.47899,0.65589,0.616,0.68239,0.40583,1.56818,1.58845,1.82682,0.00145246,0.00145246,0.00145246
15,89.0771,1.261,1.28687,1.45898,0.41238,0.64694,0.5532,0.32222,1.58583,1.70495,1.72099,0.00143595,0.00143595,0.00143595
16,94.3964,1.23643,1.26491,1.47047,0.63653,0.7184,0.70682,0.44779,1.36552,1.36219,1.65116,0.00141945,0.00141945,0.00141945
17,100.322,1.26853,1.29141,1.44969,0.76301,0.72368,0.76794,0.44919,1.30689,1.3794,1.63094,0.00140295,0.00140295,0.00140295
18,106.332,1.22752,1.20817,1.4177,0.73116,0.75475,0.7559,0.42405,1.30236,1.262,1.66811,0.00138644,0.00138644,0.00138644
19,112.009,1.2026,1.24264,1.42379,0.7394,0.75,0.78395,0.49858,1.33363,1.30756,1.62231,0.00136994,0.00136994,0.00136994
20,117.716,1.1867,1.15492,1.40353,0.88844,0.59091,0.75662,0.44333,1.53582,1.43897,1.75181,0.00135344,0.00135344,0.00135344
21,123.236,1.20301,1.13328,1.41049,0.74794,0.67252,0.70956,0.44456,1.33886,1.48082,1.61674,0.00133693,0.00133693,0.00133693
22,129.198,1.18532,1.15372,1.38447,0.7504,0.73635,0.78056,0.48063,1.35719,1.18719,1.5826,0.00132043,0.00132043,0.00132043
23,135.251,1.14736,1.10931,1.35874,0.7629,0.70455,0.79061,0.49791,1.30383,1.1676,1.58102,0.00130393,0.00130393,0.00130393
24,141.117,1.17535,1.1316,1.40261,0.78656,0.71639,0.75996,0.47364,1.33918,1.1854,1.61714,0.00128742,0.00128742,0.00128742
25,146.863,1.13568,1.05718,1.37069,0.71901,0.77853,0.80864,0.49043,1.43837,1.24467,1.73042,0.00127092,0.00127092,0.00127092
26,152.135,1.12091,0.98778,1.35207,0.72983,0.81178,0.8014,0.52583,1.24585,1.09402,1.52998,0.00125442,0.00125442,0.00125442
27,158.18,1.12943,1.04652,1.3696,0.82428,0.79337,0.81407,0.56778,1.20516,0.99964,1.51629,0.00123791,0.00123791,0.00123791
28,164.146,1.17194,1.02237,1.40001,0.76512,0.73559,0.83067,0.54307,1.36461,1.15617,1.58506,0.00122141,0.00122141,0.00122141
29,169.821,1.15061,1.01106,1.35903,0.82016,0.78794,0.83869,0.56666,1.36127,1.11593,1.62496,0.00120491,0.00120491,0.00120491
30,176.167,1.07054,0.94406,1.31835,0.72089,0.76433,0.76999,0.4893,1.19778,1.27184,1.53775,0.0011884,0.0011884,0.0011884
31,182.224,1.09767,0.96137,1.31822,0.77025,0.84815,0.8914,0.59032,1.26741,1.10039,1.55703,0.0011719,0.0011719,0.0011719
32,188.346,1.09065,0.95136,1.32372,0.85329,0.81818,0.87759,0.5374,1.35533,1.02514,1.72852,0.0011554,0.0011554,0.0011554
33,194.476,1.11596,0.95202,1.33471,0.92539,0.83208,0.91902,0.60597,1.23664,0.9327,1.53655,0.00113889,0.00113889,0.00113889
34,199.744,1.08579,0.90937,1.31258,0.76186,0.77273,0.78293,0.50333,1.27098,1.1943,1.54185,0.00112239,0.00112239,0.00112239
35,204.864,1.07641,0.94545,1.32092,0.85924,0.83356,0.83551,0.5932,1.1147,0.98764,1.43506,0.00110589,0.00110589,0.00110589
36,210.71,0.99154,0.81982,1.26354,0.81953,0.81818,0.86539,0.5714,1.21203,0.90611,1.53409,0.00108938,0.00108938,0.00108938
37,216.829,1.06252,0.87777,1.30448,0.87316,0.78141,0.86557,0.57596,1.19599,1.05108,1.48917,0.00107288,0.00107288,0.00107288
38,222.559,1.07553,0.85787,1.32157,0.85064,0.82659,0.86086,0.55186,1.3651,1.09657,1.6333,0.00105638,0.00105638,0.00105638
39,228.537,1.05709,0.84715,1.29277,0.81232,0.87268,0.91438,0.61795,1.20424,0.87871,1.47482,0.00103987,0.00103987,0.00103987
40,234.518,1.02057,0.84124,1.28215,0.87914,0.82528,0.88433,0.6176,1.27738,0.95041,1.59535,0.00102337,0.00102337,0.00102337
41,240.136,1.01752,0.83428,1.27486,0.84729,0.81385,0.8317,0.59508,1.1042,0.92194,1.44996,0.00100687,0.00100687,0.00100687
42,245.736,1.0233,0.81878,1.29503,0.86111,0.76824,0.8424,0.58558,1.19217,1.09383,1.51869,0.000990365,0.000990365,0.000990365
43,251.687,0.98241,0.81494,1.23004,0.77494,0.83175,0.88375,0.59493,1.10776,0.94346,1.42098,0.000973861,0.000973861,0.000973861
44,257.407,1.01346,0.81126,1.26467,0.80482,0.81651,0.85602,0.57405,1.10224,1.07225,1.40446,0.000957358,0.000957358,0.000957358
45,263.42,1.03327,0.80387,1.27399,0.89286,0.77571,0.89104,0.62363,1.31877,0.99705,1.62614,0.000940855,0.000940855,0.000940855
46,268.595,1.00242,0.83861,1.24988,0.81654,0.89518,0.89607,0.62296,1.12108,0.84625,1.45526,0.000924352,0.000924352,0.000924352
47,273.724,0.96157,0.78632,1.24214,0.86609,0.8593,0.91186,0.59971,1.24909,0.95917,1.57379,0.000907848,0.000907848,0.000907848
48,279.584,0.96276,0.77569,1.24872,0.83263,0.87777,0.91418,0.6232,1.10689,1.11024,1.38774,0.000891345,0.000891345,0.000891345
49,284.772,0.98283,0.78013,1.25478,0.82876,0.85111,0.88359,0.59342,1.11247,0.96853,1.40284,0.000874842,0.000874842,0.000874842
50,289.613,0.96278,0.81186,1.25087,0.90412,0.94757,0.95138,0.65049,1.16203,0.7973,1.50035,0.000858338,0.000858338,0.000858338
51,295.789,0.90964,0.7306,1.1919,0.91033,0.88178,0.93954,0.58237,1.29821,0.96855,1.58272,0.000841835,0.000841835,0.000841835
