epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.99061,1.17309,2.81306,1.43206,0.00354,1,0.70213,0.46376,0.92573,2.67729,1.30183,0.000542114,0.000542114,0.000542114
2,13.9163,1.35833,2.22089,1.55683,0.68409,0.39011,0.44308,0.20317,1.91143,2.46713,2.36109,0.00108691,0.00108691,0.00108691
3,18.8876,1.38445,2.08115,1.57989,0.6779,0.55556,0.65244,0.31504,1.36696,2.2216,1.72705,0.00162071,0.00162071,0.00162071
4,24.2706,1.44627,2.02733,1.6103,0.65721,0.46296,0.57414,0.34928,1.43719,2.40225,1.73228,0.00161749,0.00161749,0.00161749
5,30.0041,1.40808,1.8855,1.59351,0.64451,0.63344,0.59366,0.27814,1.988,2.38751,2.4469,0.00160099,0.00160099,0.00160099
6,35.7965,1.46343,1.85006,1.61848,0.40723,0.52252,0.38363,0.16977,2.02604,2.65653,2.43177,0.00158448,0.00158448,0.00158448
7,40.1101,1.47407,1.82548,1.61824,0.74269,0.73569,0.73153,0.37197,1.68994,2.07695,2.12422,0.00156798,0.00156798,0.00156798
8,43.9866,1.44212,1.73402,1.57696,0.83667,0.57407,0.63365,0.43106,1.27343,2.21,1.67703,0.00155148,0.00155148,0.00155148
9,49.1289,1.3384,1.66097,1.50412,0.90936,0.61591,0.84264,0.51818,1.31224,1.58691,1.58894,0.00153497,0.00153497,0.00153497
10,54.8434,1.37326,1.57877,1.53556,0.75706,0.75835,0.85384,0.4876,1.37287,1.54138,1.81028,0.00151847,0.00151847,0.00151847
11,59.9467,1.34337,1.5509,1.51515,0.9033,0.79941,0.89306,0.58146,1.25465,1.54399,1.57953,0.00150197,0.00150197,0.00150197
12,65.3857,1.33518,1.48402,1.53444,0.67812,0.60091,0.68511,0.38447,1.51856,1.55946,1.85594,0.00148546,0.00148546,0.00148546
13,71.3996,1.31799,1.45944,1.47804,0.89672,0.54877,0.67908,0.44499,1.27485,1.59672,1.59141,0.00146896,0.00146896,0.00146896
14,77.6125,1.23168,1.30373,1.4373,0.72343,0.786,0.84924,0.57171,1.10902,1.30513,1.47398,0.00145246,0.00145246,0.00145246
15,82.6962,1.28365,1.3255,1.43728,0.90753,0.68791,0.90279,0.60479,1.10561,1.13512,1.42572,0.00143595,0.00143595,0.00143595
