epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.70171,1.15486,2.7364,1.3856,0.00376,0.83333,0.58069,0.33867,1.24072,2.76229,1.81725,0.000542744,0.000542744,0.000542744
2,14.5457,1.27047,2.0531,1.51932,0.68355,0.38475,0.40677,0.20508,1.92086,2.38365,2.36992,0.00108754,0.00108754,0.00108754
3,19.8043,1.42822,2.09921,1.60027,0.3225,0.34649,0.29262,0.10923,1.91921,3.39195,2.74378,0.00162133,0.00162133,0.00162133
4,24.5009,1.46162,2.06368,1.62262,0.51199,0.40351,0.40975,0.1722,1.77871,3.0156,2.30683,0.00161749,0.00161749,0.00161749
5,30.7157,1.43562,1.93904,1.59255,0.42532,0.53814,0.47918,0.23859,1.63171,2.85036,2.1632,0.00160099,0.00160099,0.00160099
6,36.6471,1.33244,1.77084,1.52729,0.40409,0.44899,0.43198,0.23158,1.74955,2.79077,2.01121,0.00158448,0.00158448,0.00158448
7,42.7188,1.41514,1.78229,1.59655,0.62038,0.48645,0.53336,0.29184,1.93335,2.0887,2.271,0.00156798,0.00156798,0.00156798
8,48.7487,1.31741,1.63073,1.50463,0.65244,0.39561,0.42442,0.18091,1.95089,2.5324,2.56876,0.00155148,0.00155148,0.00155148
9,54.4265,1.38523,1.62103,1.54213,0.56836,0.41447,0.48662,0.18514,1.96076,2.2814,2.3414,0.00153497,0.00153497,0.00153497
10,60.3127,1.36121,1.64135,1.54192,0.43374,0.39912,0.36223,0.14643,2.03826,2.53448,2.46333,0.00151847,0.00151847,0.00151847
11,66.6678,1.35931,1.57546,1.54673,0.78445,0.50877,0.69628,0.30276,1.84776,1.82988,2.15871,0.00150197,0.00150197,0.00150197
12,72.5044,1.37857,1.45314,1.53002,0.66029,0.47149,0.54552,0.23211,1.97471,1.8984,2.22357,0.00148546,0.00148546,0.00148546
13,78.657,1.30302,1.38824,1.4548,0.86278,0.72937,0.79007,0.42035,1.46092,1.29459,1.71769,0.00146896,0.00146896,0.00146896
