epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.9946,1.1596,2.78614,1.41823,0.07343,0.84167,0.53298,0.31561,1.19455,2.76781,1.49589,0.000542744,0.000542744,0.000542744
2,14.2866,1.3577,2.20004,1.54765,0.38606,0.29167,0.36237,0.1423,1.77502,2.88483,2.54231,0.00108754,0.00108754,0.00108754
3,21.0592,1.38651,2.08757,1.5855,0.74562,0.51885,0.65091,0.36927,1.54281,2.04677,1.78182,0.00162133,0.00162133,0.00162133
4,28.8615,1.43259,2.00474,1.57762,0.49872,0.64261,0.65372,0.36564,1.36561,2.37659,1.63823,0.00161749,0.00161749,0.00161749
5,36.2738,1.42724,1.89694,1.60237,0.67628,0.7375,0.71884,0.46046,1.29181,2.0407,1.61027,0.00160099,0.00160099,0.00160099
6,42.6651,1.37665,1.72766,1.52811,0.50829,0.71106,0.6747,0.42582,1.60064,1.87481,1.87081,0.00158448,0.00158448,0.00158448
7,47.8589,1.36429,1.71742,1.51718,0.83181,0.70064,0.78982,0.5064,1.25386,1.85547,1.69866,0.00156798,0.00156798,0.00156798
8,53.4662,1.38564,1.62527,1.52356,0.8573,0.58551,0.80829,0.44097,1.28501,2.16374,1.63258,0.00155148,0.00155148,0.00155148
9,59.1288,1.40624,1.62605,1.54929,0.79508,0.57957,0.62016,0.30989,1.65894,1.91513,1.96686,0.00153497,0.00153497,0.00153497
10,65.0033,1.39229,1.60482,1.52227,0.64946,0.89471,0.86145,0.57944,1.05616,1.36559,1.37318,0.00151847,0.00151847,0.00151847
11,71.0414,1.37636,1.52357,1.5211,0.75209,0.77832,0.90639,0.59993,1.04538,1.55634,1.37887,0.00150197,0.00150197,0.00150197
12,77.3433,1.38622,1.5447,1.55354,0.81984,0.91949,0.97125,0.62024,1.25728,1.20178,1.48688,0.00148546,0.00148546,0.00148546
13,83.4238,1.29693,1.35996,1.43872,0.8035,0.7282,0.82483,0.50902,1.37084,1.89551,1.54636,0.00146896,0.00146896,0.00146896
14,90.3876,1.37273,1.37406,1.51309,0.8689,0.97465,0.95214,0.56047,1.2293,0.98552,1.49806,0.00145246,0.00145246,0.00145246
15,97.0357,1.29269,1.36299,1.48532,0.82823,0.74167,0.88,0.636,1.10182,1.22788,1.4545,0.00143595,0.00143595,0.00143595
16,103.568,1.22274,1.27584,1.43306,0.83183,0.68187,0.84717,0.53667,1.06075,1.37756,1.36746,0.00141945,0.00141945,0.00141945
17,108.656,1.20482,1.24598,1.39505,0.86473,0.79272,0.93442,0.63637,1.00896,1.2265,1.38225,0.00140295,0.00140295,0.00140295
18,113.501,1.26948,1.24403,1.42329,0.91169,0.91,0.95463,0.6283,1.14909,1.13248,1.44626,0.00138644,0.00138644,0.00138644
19,119.275,1.22715,1.17347,1.43134,0.79839,0.86572,0.90193,0.54818,1.23612,1.20617,1.46443,0.00136994,0.00136994,0.00136994
20,125.72,1.17848,1.15512,1.39546,0.96243,0.84301,0.9445,0.57816,1.15529,1.01068,1.4777,0.00135344,0.00135344,0.00135344
21,132.238,1.19142,1.13479,1.38214,0.90638,0.96667,0.97667,0.67236,1.10527,0.79279,1.44795,0.00133693,0.00133693,0.00133693
22,137.947,1.24868,1.17438,1.43553,0.8753,0.87734,0.96533,0.66263,0.98604,0.82324,1.3175,0.00132043,0.00132043,0.00132043
23,144.254,1.26704,1.1857,1.44002,0.86398,0.66807,0.82039,0.54252,1.15405,1.06249,1.40395,0.00130393,0.00130393,0.00130393
24,150.575,1.27991,1.13847,1.46435,0.92571,0.9639,0.98333,0.64884,1.15365,0.79825,1.48459,0.00128742,0.00128742,0.00128742
25,157.198,1.22341,1.10974,1.40585,0.93048,0.6875,0.8847,0.60486,1.05818,0.90922,1.3795,0.00127092,0.00127092,0.00127092
26,163.986,1.13894,1.04593,1.37708,0.77057,0.90417,0.9106,0.62348,1.09077,0.93353,1.34762,0.00125442,0.00125442,0.00125442
27,169.939,1.17805,1.12127,1.39429,0.79746,0.68732,0.7219,0.47553,1.07816,1.38994,1.41077,0.00123791,0.00123791,0.00123791
28,176.774,1.1414,1.10659,1.35096,0.90224,1,0.98875,0.71928,0.91225,0.77954,1.25326,0.00122141,0.00122141,0.00122141
29,183.607,1.1395,1.00679,1.35507,0.98188,0.99238,0.995,0.72177,0.91395,0.73465,1.27566,0.00120491,0.00120491,0.00120491
30,190.473,1.15521,0.9774,1.35257,0.95234,0.875,0.95974,0.5815,1.17006,0.75343,1.40573,0.0011884,0.0011884,0.0011884
31,196.931,1.1283,1.01049,1.34884,0.76538,0.96674,0.82452,0.57563,0.93999,0.83298,1.31967,0.0011719,0.0011719,0.0011719
32,203.901,1.12795,0.98581,1.3479,0.89538,0.875,0.95466,0.66174,0.99966,0.80574,1.37555,0.0011554,0.0011554,0.0011554
33,210.968,1.11462,0.95619,1.33086,0.8909,1,0.98646,0.73122,0.87324,0.7291,1.21113,0.00113889,0.00113889,0.00113889
34,217.771,1.09209,0.9543,1.33781,0.96181,1,0.98875,0.72981,0.96425,0.68483,1.27886,0.00112239,0.00112239,0.00112239
35,223.586,1.06689,0.89355,1.29506,0.95855,1,0.99313,0.74181,0.90457,0.57299,1.24447,0.00110589,0.00110589,0.00110589
36,228.344,1.05158,0.83966,1.29581,0.952,0.93564,0.97675,0.71205,0.92387,0.66236,1.29536,0.00108938,0.00108938,0.00108938
37,233.964,1.08203,0.9221,1.32785,0.93031,0.89024,0.9658,0.70499,0.98455,0.73026,1.3298,0.00107288,0.00107288,0.00107288
38,240.111,1.03738,0.90578,1.28757,0.97405,0.9375,0.98833,0.70719,0.94395,0.70738,1.26647,0.00105638,0.00105638,0.00105638
39,245.693,1.02297,0.8578,1.26309,0.98376,0.97645,0.995,0.69988,0.99015,0.5983,1.25758,0.00103987,0.00103987,0.00103987
40,251.805,1.06834,0.87199,1.30727,0.97809,1,0.995,0.70807,0.93483,0.56545,1.2317,0.00102337,0.00102337,0.00102337
41,258.074,1.0051,0.81618,1.26816,0.97955,1,0.995,0.72283,1.06598,0.6104,1.29771,0.00100687,0.00100687,0.00100687
42,264.125,0.98814,0.8042,1.24894,0.95502,0.97,0.99313,0.7737,0.79228,0.54862,1.1698,0.000990365,0.000990365,0.000990365
43,270.623,1.02243,0.84091,1.29008,0.97529,0.9375,0.98833,0.71139,0.87397,0.62027,1.22696,0.000973861,0.000973861,0.000973861
44,277.215,1.02925,0.83538,1.26888,0.97508,1,0.995,0.73607,0.78804,0.50219,1.20591,0.000957358,0.000957358,0.000957358
45,283.965,1.02383,0.79767,1.25963,0.99098,1,0.995,0.70622,0.97553,0.59952,1.29568,0.000940855,0.000940855,0.000940855
46,290.588,1.02044,0.77984,1.24684,0.95033,1,0.99094,0.72786,0.90819,0.56619,1.22314,0.000924352,0.000924352,0.000924352
47,296.753,0.99552,0.82326,1.25931,0.82164,0.99759,0.96151,0.71859,0.88837,0.61629,1.2179,0.000907848,0.000907848,0.000907848
48,303.407,0.94877,0.76101,1.22736,0.98839,0.89199,0.98833,0.76223,0.7955,0.54165,1.18092,0.000891345,0.000891345,0.000891345
49,308.672,0.95154,0.75034,1.21593,1,0.98233,0.995,0.74446,0.85062,0.6205,1.20418,0.000874842,0.000874842,0.000874842
50,314.696,0.99585,0.77441,1.24854,0.93012,1,0.98833,0.7518,0.86012,0.51293,1.19228,0.000858338,0.000858338,0.000858338
51,320.986,0.97827,0.76814,1.24969,0.98508,1,0.995,0.76403,0.87379,0.51072,1.18166,0.000841835,0.000841835,0.000841835
