epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.93536,1.16008,2.78148,1.38508,0.4336,0.61905,0.56507,0.32773,1.1685,2.71914,1.43601,0.000542437,0.000542437,0.000542437
2,15.4961,1.25029,2.01039,1.47579,0.75672,0.56349,0.59911,0.26199,1.77579,2.13267,1.97081,0.00108723,0.00108723,0.00108723
3,21.9273,1.36806,2.05723,1.57874,0.43434,0.4216,0.44219,0.20867,1.72448,2.28893,2.05028,0.00162103,0.00162103,0.00162103
4,26.9375,1.35035,2.02919,1.56069,0.38279,0.38095,0.38795,0.2256,1.52084,2.78845,1.91647,0.00161749,0.00161749,0.00161749
5,31.9739,1.41705,1.8894,1.60211,0.71346,0.48568,0.60631,0.30581,1.49409,2.6308,1.6819,0.00160099,0.00160099,0.00160099
6,37.7873,1.37999,1.76734,1.54656,0.53391,0.45238,0.43253,0.2013,1.78079,2.84478,1.93231,0.00158448,0.00158448,0.00158448
7,43.4661,1.42113,1.77954,1.57869,0.61771,0.5131,0.55483,0.23755,1.62644,2.30024,1.76823,0.00156798,0.00156798,0.00156798
8,49.4595,1.36952,1.64904,1.52489,0.64687,0.54445,0.57794,0.3339,1.50417,1.83017,1.66552,0.00155148,0.00155148,0.00155148
9,55.766,1.33941,1.53933,1.50862,0.6742,0.63475,0.6069,0.27331,1.70918,1.8151,1.8708,0.00153497,0.00153497,0.00153497
10,61.8138,1.3755,1.56418,1.56518,0.4492,0.511,0.44875,0.16542,1.81119,2.02058,1.92231,0.00151847,0.00151847,0.00151847
11,67.7805,1.39636,1.56606,1.55775,0.79695,0.52381,0.63483,0.31858,1.5938,1.61766,1.70123,0.00150197,0.00150197,0.00150197
12,73.9762,1.31484,1.44379,1.52041,0.84448,0.58906,0.68255,0.42695,1.30042,1.46343,1.51257,0.00148546,0.00148546,0.00148546
13,80.713,1.2668,1.33983,1.45611,0.71445,0.73655,0.70939,0.42736,1.34253,1.43849,1.5641,0.00146896,0.00146896,0.00146896
14,86.9184,1.26891,1.32886,1.45068,0.83016,0.71429,0.77399,0.45472,1.42381,1.33955,1.57569,0.00145246,0.00145246,0.00145246
15,92.9179,1.23993,1.26949,1.43768,0.65257,0.75739,0.71783,0.3723,1.38419,1.44887,1.56639,0.00143595,0.00143595,0.00143595
16,99.2197,1.24593,1.26824,1.46331,0.81374,0.61096,0.7135,0.39941,1.44435,1.45546,1.52265,0.00141945,0.00141945,0.00141945
17,105.548,1.29342,1.31329,1.481,0.80977,0.71918,0.79371,0.42122,1.43027,1.2498,1.56248,0.00140295,0.00140295,0.00140295
18,112.165,1.21544,1.23622,1.42073,0.76204,0.74528,0.77173,0.45842,1.41596,1.29912,1.55348,0.00138644,0.00138644,0.00138644
19,118.544,1.27929,1.28103,1.50186,0.8174,0.72925,0.78682,0.46069,1.45787,1.21889,1.60708,0.00136994,0.00136994,0.00136994
20,125.634,1.24748,1.21177,1.43589,0.79748,0.68349,0.7407,0.4093,1.41011,1.40187,1.58165,0.00135344,0.00135344,0.00135344
21,132.829,1.20195,1.1586,1.40291,0.90744,0.82871,0.85746,0.46315,1.36098,1.13789,1.46796,0.00133693,0.00133693,0.00133693
22,140.139,1.19137,1.11093,1.404,0.84146,0.69587,0.82138,0.48646,1.34988,1.09648,1.50759,0.00132043,0.00132043,0.00132043
23,146.506,1.20272,1.11486,1.40834,0.78181,0.78111,0.80531,0.44084,1.37838,1.18572,1.52515,0.00130393,0.00130393,0.00130393
24,151.56,1.19051,1.06668,1.41434,0.71747,0.66667,0.71723,0.44965,1.21412,1.2346,1.40199,0.00128742,0.00128742,0.00128742
25,156.658,1.17448,1.00438,1.36128,0.91999,0.7381,0.85517,0.55196,1.18589,0.92534,1.37016,0.00127092,0.00127092,0.00127092
26,163.211,1.15368,1.0263,1.36443,0.74835,0.80755,0.78477,0.44703,1.29365,1.13199,1.46133,0.00125442,0.00125442,0.00125442
27,169.445,1.14008,1.07216,1.39663,0.73656,0.85595,0.78441,0.44018,1.44604,1.10044,1.56112,0.00123791,0.00123791,0.00123791
28,176.014,1.17063,1.02421,1.3994,0.85027,0.85348,0.86883,0.54714,1.19318,1.02452,1.39956,0.00122141,0.00122141,0.00122141
29,182.594,1.08209,0.98513,1.32335,0.84814,0.89142,0.88445,0.56798,1.15378,0.92697,1.32447,0.00120491,0.00120491,0.00120491
30,189.041,1.06952,0.94445,1.31652,0.99626,0.7596,0.87777,0.5736,1.12374,0.88229,1.30256,0.0011884,0.0011884,0.0011884
31,195.097,1.12456,0.94889,1.37229,0.87784,0.76649,0.85584,0.56268,1.26528,0.91071,1.37785,0.0011719,0.0011719,0.0011719
32,201.161,1.06707,0.94286,1.31782,0.74829,0.7619,0.76316,0.43257,1.45225,1.36502,1.62176,0.0011554,0.0011554,0.0011554
33,207.387,1.0558,0.91374,1.31877,0.88955,0.78571,0.89488,0.55875,1.1896,0.93473,1.38286,0.00113889,0.00113889,0.00113889
34,213.769,1.05266,0.92717,1.33523,0.82554,0.7381,0.78401,0.50281,1.33363,1.05344,1.50175,0.00112239,0.00112239,0.00112239
35,220.552,1.07934,0.92766,1.34084,0.8623,0.80304,0.84171,0.47291,1.26251,0.99064,1.43551,0.00110589,0.00110589,0.00110589
36,226.445,1.0611,0.85646,1.29526,0.78167,0.85714,0.87152,0.56345,1.17731,0.89276,1.33395,0.00108938,0.00108938,0.00108938
37,230.676,1.09482,0.93797,1.34629,0.81553,0.80952,0.8561,0.5517,1.31607,0.94783,1.47727,0.00107288,0.00107288,0.00107288
38,235.849,1.08834,0.91051,1.33226,0.93501,0.77739,0.89604,0.5792,1.18425,0.85823,1.3281,0.00105638,0.00105638,0.00105638
39,241.952,1.06905,0.88476,1.30555,0.92368,0.85195,0.9097,0.59806,1.11261,0.85834,1.28932,0.00103987,0.00103987,0.00103987
40,248.267,1.03372,0.8502,1.29387,0.87064,0.84276,0.90182,0.58643,1.19637,0.78261,1.36668,0.00102337,0.00102337,0.00102337
