epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.1351,1.10874,2.80615,1.38043,0.00408,0.96667,0.61566,0.37565,1.01205,2.72906,1.33141,0.000542114,0.000542114,0.000542114
2,18.8644,1.22119,2.05756,1.49507,0.62291,0.39677,0.51807,0.21368,1.66487,2.4164,2.0572,0.00109235,0.00109235,0.00109235
3,23.5844,1.40116,2.08454,1.60598,0.61042,0.56322,0.55266,0.22312,1.69607,2.11468,2.26634,0.00163708,0.00163708,0.00163708
4,28.194,1.40327,2.00156,1.59935,0.48725,0.46207,0.45528,0.22728,1.88492,2.51346,2.28375,0.00164225,0.00164225,0.00164225
5,33.2724,1.37988,1.9207,1.56947,0.55636,0.52644,0.55252,0.27445,1.62137,2.19333,1.9444,0.00163399,0.00163399,0.00163399
6,37.9245,1.42471,1.87492,1.55194,0.49882,0.5839,0.51529,0.29172,1.8758,2.20205,2.3929,0.00162574,0.00162574,0.00162574
7,42.8308,1.41491,1.77295,1.54823,0.54677,0.54019,0.55803,0.19041,1.83508,2.36025,2.48607,0.00161749,0.00161749,0.00161749
8,47.5903,1.39369,1.70292,1.52396,0.76032,0.54133,0.66987,0.32644,1.66042,1.87498,2.24836,0.00160924,0.00160924,0.00160924
9,52.2396,1.40011,1.61497,1.5574,0.51954,0.50252,0.54528,0.27322,1.60517,2.00857,1.90994,0.00160099,0.00160099,0.00160099
10,57.131,1.38029,1.56329,1.52597,0.57829,0.52759,0.5894,0.28199,1.7021,1.95298,2.06456,0.00159274,0.00159274,0.00159274
11,62.1661,1.33732,1.53836,1.47939,0.53391,0.45862,0.50128,0.21028,1.69003,2.09835,2.03204,0.00158448,0.00158448,0.00158448
12,67.3117,1.38686,1.60356,1.59241,0.76842,0.59912,0.64649,0.34849,1.67174,1.72333,2.09901,0.00157623,0.00157623,0.00157623
13,72.2691,1.36337,1.43403,1.51765,0.50284,0.44321,0.47688,0.24515,1.96313,1.90759,2.26701,0.00156798,0.00156798,0.00156798
14,76.762,1.29254,1.36038,1.44136,0.80547,0.68155,0.75149,0.37863,1.73229,1.61134,2.1432,0.00155973,0.00155973,0.00155973
15,81.8912,1.28725,1.32027,1.43296,0.71967,0.66552,0.74534,0.41493,1.55209,1.32858,1.91505,0.00155148,0.00155148,0.00155148
16,86.5552,1.30266,1.32391,1.48884,0.75373,0.62989,0.71662,0.38288,1.81097,1.45372,2.43039,0.00154323,0.00154323,0.00154323
17,91.2001,1.27692,1.25221,1.44812,0.80972,0.61379,0.67593,0.363,1.5545,1.33437,1.98484,0.00153497,0.00153497,0.00153497
