epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.48887,1.1379,2.76914,1.39488,0.00331,1,0.83104,0.5195,1.07891,2.69131,1.37557,0.000542744,0.000542744,0.000542744
2,12.7234,1.32653,2.14863,1.52938,1,0.33723,0.60366,0.38465,1.07306,2.3854,1.50795,0.00108754,0.00108754,0.00108754
3,18.9323,1.39907,2.04857,1.57843,0.33041,0.56968,0.45794,0.23141,1.66096,2.54398,1.86507,0.00162133,0.00162133,0.00162133
4,25.1307,1.48547,2.04128,1.61769,0.76352,0.6828,0.70652,0.366,1.46192,2.27589,1.73701,0.00161749,0.00161749,0.00161749
5,31.3011,1.40836,1.89592,1.55401,0.75067,0.88539,0.8523,0.57895,1.27476,1.87846,1.64986,0.00160099,0.00160099,0.00160099
6,37.4759,1.40254,1.75218,1.52098,0.56094,0.41579,0.50527,0.30361,1.52494,2.28759,1.80903,0.00158448,0.00158448,0.00158448
7,43.5616,1.37135,1.72151,1.5582,0.84817,0.74211,0.80366,0.36651,1.54875,1.93212,1.69478,0.00156798,0.00156798,0.00156798
8,49.7472,1.39512,1.65361,1.54657,0.64009,0.59214,0.674,0.4124,1.47976,1.8704,1.70824,0.00155148,0.00155148,0.00155148
9,55.8045,1.33385,1.65808,1.50657,0.46306,0.67368,0.52888,0.35486,1.34841,2.40552,1.7591,0.00153497,0.00153497,0.00153497
10,61.7494,1.36204,1.50716,1.54289,0.87365,0.72472,0.80874,0.52782,1.24729,1.2592,1.51446,0.00151847,0.00151847,0.00151847
11,67.6382,1.33456,1.4868,1.48889,0.86045,0.85062,0.89808,0.51804,1.42356,1.42599,1.68012,0.00150197,0.00150197,0.00150197
12,73.8446,1.3007,1.46638,1.50716,0.86156,0.85959,0.90087,0.65552,1.10952,1.09309,1.41441,0.00148546,0.00148546,0.00148546
13,80.0906,1.27326,1.36494,1.45321,0.86514,0.52105,0.55084,0.32923,1.53374,1.95314,1.94827,0.00146896,0.00146896,0.00146896
