epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.1192,1.16779,2.80273,1.40422,0.00364,0.95833,0.56196,0.3265,1.07622,2.77013,1.48607,0.000542114,0.000542114,0.000542114
2,21.6416,1.33069,2.14866,1.53636,0.55181,0.57653,0.53571,0.22102,1.56806,2.41105,2.19784,0.00109235,0.00109235,0.00109235
3,26.6645,1.34409,2.05362,1.51869,0.63445,0.42454,0.3124,0.12249,1.8861,3.63029,2.50324,0.00163708,0.00163708,0.00163708
4,31.4685,1.43529,2.05842,1.62036,0.71684,0.44268,0.55728,0.27308,1.73405,2.7695,2.25364,0.00164225,0.00164225,0.00164225
5,36.6166,1.44388,1.99361,1.61266,0.49546,0.73333,0.61212,0.28656,1.75225,2.32393,2.11855,0.00163399,0.00163399,0.00163399
6,41.1909,1.4127,1.91523,1.55105,0.74908,0.73333,0.75851,0.35407,1.6572,2.26963,2.09182,0.00162574,0.00162574,0.00162574
7,45.9176,1.39709,1.80565,1.55497,0.7164,0.375,0.52944,0.30393,1.73502,2.0355,2.04204,0.00161749,0.00161749,0.00161749
8,50.6648,1.38433,1.63143,1.54639,0.6197,0.7558,0.67566,0.38991,1.57381,2.1221,2.0094,0.00160924,0.00160924,0.00160924
9,55.2284,1.35265,1.60426,1.52012,0.70644,0.63333,0.71953,0.397,1.32108,1.77045,1.73945,0.00160099,0.00160099,0.00160099
10,60.0629,1.37212,1.64492,1.52189,0.64355,0.58333,0.64879,0.39128,1.60894,2.03599,2.06497,0.00159274,0.00159274,0.00159274
11,65.4367,1.35564,1.56555,1.53897,0.77892,0.675,0.7615,0.49841,1.37139,1.58166,1.66635,0.00158448,0.00158448,0.00158448
12,70.4365,1.3101,1.43024,1.51703,0.66572,0.71075,0.73743,0.43971,1.54143,1.45648,1.84025,0.00157623,0.00157623,0.00157623
13,75.3218,1.33405,1.46751,1.50416,0.86563,0.57504,0.77001,0.49666,1.30535,1.5522,1.62991,0.00156798,0.00156798,0.00156798
14,79.9083,1.3184,1.39739,1.48255,0.90876,0.68357,0.81604,0.52075,1.3249,1.21928,1.63815,0.00155973,0.00155973,0.00155973
15,84.9292,1.28517,1.34215,1.45766,0.73331,0.76986,0.83907,0.57376,1.25241,1.19739,1.57162,0.00155148,0.00155148,0.00155148
16,90.039,1.28923,1.31579,1.47758,0.7798,0.775,0.85517,0.55789,1.27191,1.20175,1.64538,0.00154323,0.00154323,0.00154323
17,94.8769,1.33475,1.29589,1.50433,0.79539,0.8,0.84554,0.53032,1.3234,1.21949,1.66463,0.00153497,0.00153497,0.00153497
18,99.7174,1.26412,1.24047,1.44957,0.7407,0.83347,0.801,0.56891,1.31672,1.07587,1.67103,0.00152672,0.00152672,0.00152672
19,104.478,1.26191,1.24396,1.46559,0.88848,0.72937,0.81163,0.52076,1.20871,1.31011,1.55416,0.00151847,0.00151847,0.00151847
20,109.061,1.24623,1.24664,1.42965,0.9454,0.63345,0.76875,0.51609,1.16751,1.4149,1.56877,0.00151022,0.00151022,0.00151022
21,113.752,1.24845,1.1988,1.42063,0.77004,0.80809,0.84655,0.57347,1.18102,1.1372,1.55203,0.00150197,0.00150197,0.00150197
22,118.357,1.22454,1.16806,1.42322,0.8335,0.86241,0.87856,0.59214,1.14994,1.05255,1.48521,0.00149372,0.00149372,0.00149372
23,122.974,1.23322,1.14517,1.42757,0.78785,0.79901,0.79323,0.48718,1.43173,1.32727,1.8585,0.00148546,0.00148546,0.00148546
24,127.339,1.23361,1.1853,1.43232,0.70868,0.59641,0.73944,0.44267,1.36766,1.55181,1.68634,0.00147721,0.00147721,0.00147721
25,131.543,1.1903,1.15209,1.38596,0.74982,0.65204,0.76201,0.43597,1.43301,1.35108,1.74139,0.00146896,0.00146896,0.00146896
26,136.084,1.1292,1.00493,1.3384,0.8936,0.86667,0.90386,0.57155,1.21735,1.02401,1.54874,0.00146071,0.00146071,0.00146071
27,140.583,1.18483,1.0803,1.41276,0.75622,0.83333,0.84339,0.58106,1.25587,1.05548,1.63826,0.00145246,0.00145246,0.00145246
28,145.213,1.17835,1.04427,1.40751,0.83787,0.86667,0.91268,0.60503,1.19223,0.99284,1.60162,0.00144421,0.00144421,0.00144421
29,149.988,1.21861,1.11611,1.42207,0.89937,0.81667,0.89117,0.58028,1.18718,1.00069,1.5757,0.00143595,0.00143595,0.00143595
30,154.763,1.1909,1.08889,1.3862,0.92111,0.88866,0.89829,0.61474,1.17259,0.86214,1.51243,0.0014277,0.0014277,0.0014277
31,159.161,1.16057,1.00716,1.36415,0.93962,0.87392,0.92739,0.62098,1.20638,0.8367,1.53022,0.00141945,0.00141945,0.00141945
32,163.86,1.12808,1.00548,1.35662,0.97699,0.84167,0.93738,0.66534,1.115,0.74955,1.47297,0.0014112,0.0014112,0.0014112
33,168.315,1.13298,1.00036,1.35584,0.86359,0.90152,0.93361,0.67384,1.07355,0.81613,1.42446,0.00140295,0.00140295,0.00140295
34,173.021,1.11966,0.97419,1.35909,0.90255,0.79167,0.88551,0.6213,1.18304,0.995,1.50332,0.0013947,0.0013947,0.0013947
35,177.753,1.13683,0.96571,1.36154,0.80788,0.72926,0.83204,0.59322,1.09924,0.95631,1.45058,0.00138644,0.00138644,0.00138644
36,182.032,1.14854,0.97215,1.35293,0.76269,0.73333,0.80309,0.54452,1.2017,0.92017,1.54527,0.00137819,0.00137819,0.00137819
37,186.478,1.0665,0.8948,1.32842,0.778,0.78333,0.82235,0.60105,1.10578,1.05453,1.51244,0.00136994,0.00136994,0.00136994
38,191.057,1.11602,0.96096,1.34939,0.84446,0.65833,0.76742,0.4634,1.3845,1.25024,1.78163,0.00136169,0.00136169,0.00136169
39,195.971,1.13672,0.98988,1.36509,0.81258,0.84238,0.84492,0.58401,1.0942,0.95324,1.4786,0.00135344,0.00135344,0.00135344
40,200.986,1.06646,0.88212,1.28813,0.90543,0.90668,0.90494,0.65893,0.99188,0.85286,1.41544,0.00134519,0.00134519,0.00134519
41,205.79,1.10103,0.93887,1.33612,0.83709,0.86265,0.88214,0.54756,1.26362,0.89782,1.6636,0.00133693,0.00133693,0.00133693
42,210.365,1.04654,0.90152,1.28176,0.81925,0.77254,0.80016,0.45555,1.46949,1.18103,1.94411,0.00132868,0.00132868,0.00132868
43,215.157,1.05528,0.88132,1.28811,0.87664,0.88784,0.96578,0.67395,1.04339,0.78853,1.43345,0.00132043,0.00132043,0.00132043
44,219.85,1.04748,0.89189,1.28991,0.95294,0.90361,0.9431,0.7004,1.02034,0.72582,1.43122,0.00131218,0.00131218,0.00131218
45,224.4,1.03676,0.86926,1.29919,0.8567,0.91818,0.92696,0.68011,1.11577,0.72132,1.56024,0.00130393,0.00130393,0.00130393
46,228.967,1.05756,0.85985,1.32775,0.9077,0.88125,0.94377,0.70902,1.11707,0.67239,1.5081,0.00129568,0.00129568,0.00129568
47,233.39,1.06799,0.89662,1.30451,0.84489,0.83229,0.91776,0.69612,0.99582,0.73188,1.37852,0.00128742,0.00128742,0.00128742
48,237.929,1.02624,0.86133,1.28397,0.9059,0.875,0.95249,0.72198,0.97057,0.70963,1.38323,0.00127917,0.00127917,0.00127917
49,242.827,1.05362,0.85378,1.28702,0.89938,0.86463,0.91273,0.6705,1.02022,0.79563,1.42774,0.00127092,0.00127092,0.00127092
50,247.503,1.04886,0.84726,1.29899,0.86728,0.92158,0.89743,0.65826,1.06258,0.77661,1.48428,0.00126267,0.00126267,0.00126267
51,252.203,1.0755,0.85592,1.30351,0.92385,0.90833,0.95265,0.68911,1.07532,0.7334,1.45101,0.00125442,0.00125442,0.00125442
52,256.947,0.98263,0.79447,1.24007,0.90622,0.92833,0.94436,0.69305,1.02027,0.66251,1.41698,0.00124617,0.00124617,0.00124617
53,261.848,1.0012,0.78022,1.2562,0.91286,0.81932,0.91311,0.68333,1.08172,0.75989,1.53594,0.00123791,0.00123791,0.00123791
54,266.428,0.99663,0.81583,1.25219,0.82236,0.85833,0.90229,0.59916,1.14512,0.80368,1.49855,0.00122966,0.00122966,0.00122966
55,271.365,1.01819,0.79966,1.29767,0.84128,0.84167,0.91617,0.67414,1.06434,0.76503,1.42987,0.00122141,0.00122141,0.00122141
56,276.032,0.98882,0.77484,1.26137,0.8843,0.8642,0.92732,0.65478,1.16323,0.7367,1.58803,0.00121316,0.00121316,0.00121316
57,280.865,0.99142,0.7595,1.24427,0.83805,0.84167,0.90526,0.62043,1.15442,0.83918,1.54507,0.00120491,0.00120491,0.00120491
58,286.155,1.06154,0.8163,1.29629,0.80727,0.92448,0.92655,0.66319,1.13382,0.80512,1.46402,0.00119666,0.00119666,0.00119666
59,291.186,1.02129,0.79409,1.26652,0.91581,0.81458,0.91575,0.65007,1.10457,0.89424,1.45967,0.0011884,0.0011884,0.0011884
60,296.184,1.00276,0.77895,1.26941,0.91481,0.9,0.95699,0.66098,1.09673,0.73924,1.44281,0.00118015,0.00118015,0.00118015
61,301.259,0.99337,0.76699,1.26177,0.93377,0.88539,0.9424,0.69145,1.07366,0.74729,1.38429,0.0011719,0.0011719,0.0011719
62,306.137,0.98992,0.7205,1.25807,0.85151,0.90833,0.93886,0.67352,1.00506,0.70496,1.3733,0.00116365,0.00116365,0.00116365
63,310.934,1.01169,0.75908,1.27074,0.99287,0.925,0.97603,0.70306,0.98277,0.6049,1.36541,0.0011554,0.0011554,0.0011554
64,315.903,0.94396,0.69965,1.23622,0.88234,0.94713,0.97935,0.74515,0.90254,0.58497,1.27309,0.00114715,0.00114715,0.00114715
65,320.735,0.97265,0.73093,1.24707,0.874,0.90157,0.94426,0.69945,0.99387,0.62402,1.38795,0.00113889,0.00113889,0.00113889
66,325.757,0.92695,0.75045,1.23089,0.88034,0.9372,0.93404,0.64824,1.10729,0.65698,1.46567,0.00113064,0.00113064,0.00113064
67,330.386,0.97987,0.81095,1.25528,0.95135,0.90833,0.93417,0.72192,0.97489,0.61766,1.40366,0.00112239,0.00112239,0.00112239
68,335.619,0.89957,0.73782,1.21256,0.9152,0.92228,0.93176,0.7177,0.88884,0.57973,1.2902,0.00111414,0.00111414,0.00111414
69,340.686,0.93117,0.74386,1.21722,0.89933,0.90833,0.95152,0.71609,0.97791,0.59735,1.34775,0.00110589,0.00110589,0.00110589
70,345.667,1.00998,0.75316,1.27144,0.80161,0.73371,0.87768,0.64355,1.07042,0.87827,1.41142,0.00109764,0.00109764,0.00109764
71,350.495,0.96749,0.76627,1.25726,0.88081,0.90833,0.93935,0.70273,0.93858,0.63779,1.32294,0.00108938,0.00108938,0.00108938
72,355.234,0.92045,0.74485,1.22151,0.9173,0.96667,0.96095,0.7193,0.97434,0.57436,1.41544,0.00108113,0.00108113,0.00108113
73,359.973,0.90822,0.68373,1.18777,0.88301,0.93333,0.92376,0.67927,1.00674,0.63687,1.39062,0.00107288,0.00107288,0.00107288
74,364.908,0.9091,0.66268,1.18511,0.86501,0.95829,0.94416,0.71991,0.9768,0.54485,1.37733,0.00106463,0.00106463,0.00106463
75,369.728,0.94352,0.69817,1.22744,0.86941,0.85,0.90256,0.66112,1.09975,0.73697,1.47545,0.00105638,0.00105638,0.00105638
76,374.796,0.86236,0.67868,1.1751,0.88569,0.86135,0.91397,0.68937,1.01635,0.71832,1.44825,0.00104813,0.00104813,0.00104813
77,379.828,0.94604,0.68372,1.22859,0.85926,0.94167,0.93141,0.69339,0.988,0.65401,1.35519,0.00103987,0.00103987,0.00103987
78,384.516,0.94723,0.70181,1.23111,0.97787,0.925,0.96383,0.70701,1.01663,0.59032,1.38787,0.00103162,0.00103162,0.00103162
79,389.787,0.95492,0.73005,1.21589,0.89535,0.97776,0.9566,0.68481,1.0147,0.60964,1.39016,0.00102337,0.00102337,0.00102337
80,394.76,0.90677,0.67855,1.20814,0.96638,0.91356,0.96806,0.66747,1.05668,0.59892,1.4253,0.00101512,0.00101512,0.00101512
81,398.68,0.91211,0.68508,1.20811,0.99698,0.92344,0.97602,0.69376,1.05637,0.55745,1.4308,0.00100687,0.00100687,0.00100687
82,403.01,0.91818,0.67835,1.21432,0.84616,0.9121,0.94505,0.68013,1.05806,0.61749,1.38223,0.000998616,0.000998616,0.000998616
83,407.455,0.88737,0.66928,1.20875,0.98613,0.83333,0.94475,0.64963,1.17275,0.6698,1.49847,0.000990365,0.000990365,0.000990365
84,412.256,0.90923,0.69156,1.23384,0.91504,0.98731,0.99006,0.71105,1.00922,0.57863,1.36288,0.000982113,0.000982113,0.000982113
